"","X","id_ristorante","Location","Regione","Provincia","data","scontrini","lordototale","Prezzo_medio_per_scontrino","Giorno","Month","Year","Season","Weekend","Festivo","Popolazione","Precipitazioni.mm.","Pioggia","ColoreCOVID","Dose1","Dose2","DoseUnica","Booster1","Booster3Dosi","Booster2","Dose1Cum","Dose2Cum","DoseUnicaCum","Booster1Cum","Booster3DosiCum","Booster2Cum","BENZINA","GASOLIO_AUTO","GPL","GASOLIO_RISCALDAMENTO","O.C._FLUIDO_BTZ","O.C._DENSO_BTZ","BENZINA.LITRO","GASOLIO_AUTO.LITRO","GPL.LITRO","GASOLIO_RISCALDAMENTO.LITRO","O.C._FLUIDO_BTZ.LITRO","O.C._DENSO_BTZ.LITRO","Durum_Wheat","Feed_Barley","Maize","Milling_Wheat"
"194",977,"R000","Montebello","Lombardia","Pavia",2020-09-04,562,16502.265,29.3634608540925,"Friday","9","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400.08,1285.19,594.59,1110.96,692.73,362.78,1.40008,1.28519,0.59459,1.11096,0.69273,0.36278,285.5,163.5,181,189.5
"195",978,"R000","Montebello","Lombardia","Pavia",2020-09-05,658,19047.15,28.9470364741641,"Saturday","9","2020","Summer","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400.08,1285.19,594.59,1110.96,692.73,362.78,1.40008,1.28519,0.59459,1.11096,0.69273,0.36278,285.5,163.5,181,189.5
"196",979,"R000","Montebello","Lombardia","Pavia",2020-09-06,658,20085.192,30.5246079027356,"Sunday","9","2020","Summer","True","True",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400.08,1285.19,594.59,1110.96,692.73,362.78,1.40008,1.28519,0.59459,1.11096,0.69273,0.36278,285.5,163.5,181,189.5
"197",980,"R000","Montebello","Lombardia","Pavia",2020-09-07,501,14467.842,28.8779281437126,"Monday","9","2020","Summer","False","False",1525,4.8,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398.48,1281.64,593.45,1099.14,683.82,351,1.39848,1.28164,0.59345,1.09914,0.68382,0.351,285.5,163.5,181,189.5
"198",981,"R000","Montebello","Lombardia","Pavia",2020-09-08,525,15332.382,29.2045371428571,"Tuesday","9","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398.48,1281.64,593.45,1099.14,683.82,351,1.39848,1.28164,0.59345,1.09914,0.68382,0.351,285.5,163.5,181,189.5
"199",982,"R000","Montebello","Lombardia","Pavia",2020-09-09,471,13588.776,28.8509044585987,"Wednesday","9","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398.48,1281.64,593.45,1099.14,683.82,351,1.39848,1.28164,0.59345,1.09914,0.68382,0.351,285.5,163.5,181,189.5
"200",983,"R000","Montebello","Lombardia","Pavia",2020-09-10,500,14679.36,29.35872,"Thursday","9","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398.48,1281.64,593.45,1099.14,683.82,351,1.39848,1.28164,0.59345,1.09914,0.68382,0.351,282.5,164.5,179,191.5
"201",984,"R000","Montebello","Lombardia","Pavia",2020-09-11,594,17798.67,29.9640909090909,"Friday","9","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398.48,1281.64,593.45,1099.14,683.82,351,1.39848,1.28164,0.59345,1.09914,0.68382,0.351,282.5,164.5,179,191.5
"202",985,"R000","Montebello","Lombardia","Pavia",2020-09-12,730,20429.091,27.9850561643836,"Saturday","9","2020","Summer","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398.48,1281.64,593.45,1099.14,683.82,351,1.39848,1.28164,0.59345,1.09914,0.68382,0.351,282.5,164.5,179,191.5
"203",986,"R000","Montebello","Lombardia","Pavia",2020-09-13,584,18750.96,32.1078082191781,"Sunday","9","2020","Summer","True","True",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398.48,1281.64,593.45,1099.14,683.82,351,1.39848,1.28164,0.59345,1.09914,0.68382,0.351,282.5,164.5,179,191.5
"204",987,"R000","Montebello","Lombardia","Pavia",2020-09-14,443,12973.23,29.2849435665914,"Monday","9","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1392.04,1274.28,593.35,1086.14,675.18,344,1.39204,1.27428,0.59335,1.08614,0.67518,0.344,282.5,164.5,179,191.5
"205",988,"R000","Montebello","Lombardia","Pavia",2020-09-15,584,12346.695,21.1416010273973,"Tuesday","9","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1392.04,1274.28,593.35,1086.14,675.18,344,1.39204,1.27428,0.59335,1.08614,0.67518,0.344,282.5,164.5,179,191.5
"206",989,"R000","Montebello","Lombardia","Pavia",2020-09-16,411,12587.805,30.6272627737226,"Wednesday","9","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1392.04,1274.28,593.35,1086.14,675.18,344,1.39204,1.27428,0.59335,1.08614,0.67518,0.344,282.5,164.5,179,191.5
"207",990,"R000","Montebello","Lombardia","Pavia",2020-09-17,386,11172.789,28.9450492227979,"Thursday","9","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1392.04,1274.28,593.35,1086.14,675.18,344,1.39204,1.27428,0.59335,1.08614,0.67518,0.344,280.5,165.5,176,191.5
"208",991,"R000","Montebello","Lombardia","Pavia",2020-09-18,541,16693.29,30.8563585951941,"Friday","9","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1392.04,1274.28,593.35,1086.14,675.18,344,1.39204,1.27428,0.59335,1.08614,0.67518,0.344,280.5,165.5,176,191.5
"209",992,"R000","Montebello","Lombardia","Pavia",2020-09-19,702,21489.732,30.6121538461538,"Saturday","9","2020","Summer","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1392.04,1274.28,593.35,1086.14,675.18,344,1.39204,1.27428,0.59335,1.08614,0.67518,0.344,280.5,165.5,176,191.5
"210",993,"R000","Montebello","Lombardia","Pavia",2020-09-20,689,21030.543,30.5232844702467,"Sunday","9","2020","Summer","True","True",1525,0.4,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1392.04,1274.28,593.35,1086.14,675.18,344,1.39204,1.27428,0.59335,1.08614,0.67518,0.344,280.5,165.5,176,191.5
"211",994,"R000","Montebello","Lombardia","Pavia",2020-09-21,485,13348.827,27.5233546391753,"Monday","9","2020","Summer","False","False",1525,1,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.7,1267.41,592.7,1090.46,682.45,355.89,1.3887,1.26741,0.5927,1.09046,0.68245,0.35589,280.5,165.5,176,191.5
"212",995,"R000","Montebello","Lombardia","Pavia",2020-09-22,399,10872.09,27.2483458646617,"Tuesday","9","2020","Summer","False","False",1525,1.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.7,1267.41,592.7,1090.46,682.45,355.89,1.3887,1.26741,0.5927,1.09046,0.68245,0.35589,280.5,165.5,176,191.5
"213",996,"R000","Montebello","Lombardia","Pavia",2020-09-23,451,12667.32,28.0871840354767,"Wednesday","9","2020","Autumn","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.7,1267.41,592.7,1090.46,682.45,355.89,1.3887,1.26741,0.5927,1.09046,0.68245,0.35589,280.5,165.5,176,191.5
"214",997,"R000","Montebello","Lombardia","Pavia",2020-09-24,440,11918.853,27.0883022727273,"Thursday","9","2020","Autumn","False","False",1525,2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.7,1267.41,592.7,1090.46,682.45,355.89,1.3887,1.26741,0.5927,1.09046,0.68245,0.35589,279.5,167.5,176,192.5
"215",998,"R000","Montebello","Lombardia","Pavia",2020-09-25,543,15622.2,28.7701657458564,"Friday","9","2020","Autumn","False","False",1525,5.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.7,1267.41,592.7,1090.46,682.45,355.89,1.3887,1.26741,0.5927,1.09046,0.68245,0.35589,279.5,167.5,176,192.5
"216",999,"R000","Montebello","Lombardia","Pavia",2020-09-26,777,21744.855,27.9856563706564,"Saturday","9","2020","Autumn","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.7,1267.41,592.7,1090.46,682.45,355.89,1.3887,1.26741,0.5927,1.09046,0.68245,0.35589,279.5,167.5,176,192.5
"217",1000,"R000","Montebello","Lombardia","Pavia",2020-09-27,711,20145.942,28.3346582278481,"Sunday","9","2020","Autumn","True","True",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.7,1267.41,592.7,1090.46,682.45,355.89,1.3887,1.26741,0.5927,1.09046,0.68245,0.35589,279.5,167.5,176,192.5
"218",1001,"R000","Montebello","Lombardia","Pavia",2020-09-28,433,11244.555,25.9689491916859,"Monday","9","2020","Autumn","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389.54,1264.94,592.25,1084.18,677.64,353.56,1.38954,1.26494,0.59225,1.08418,0.67764,0.35356,279.5,167.5,176,192.5
"219",1002,"R000","Montebello","Lombardia","Pavia",2020-09-29,421,10837.341,25.7419026128266,"Tuesday","9","2020","Autumn","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389.54,1264.94,592.25,1084.18,677.64,353.56,1.38954,1.26494,0.59225,1.08418,0.67764,0.35356,279.5,167.5,176,192.5
"220",1003,"R000","Montebello","Lombardia","Pavia",2020-09-30,443,11984.085,27.0521106094808,"Wednesday","9","2020","Autumn","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389.54,1264.94,592.25,1084.18,677.64,353.56,1.38954,1.26494,0.59225,1.08418,0.67764,0.35356,279.5,167.5,176,192.5
"221",1004,"R000","Montebello","Lombardia","Pavia",2020-10-01,436,11829.051,27.1308509174312,"Thursday","10","2020","Autumn","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389.54,1264.94,592.25,1084.18,677.64,353.56,1.38954,1.26494,0.59225,1.08418,0.67764,0.35356,279.5,169.5,177,194.5
"222",1005,"R000","Montebello","Lombardia","Pavia",2020-10-02,580,16173.027,27.8845293103448,"Friday","10","2020","Autumn","False","False",1525,16,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389.54,1264.94,592.25,1084.18,677.64,353.56,1.38954,1.26494,0.59225,1.08418,0.67764,0.35356,279.5,169.5,177,194.5
"223",1006,"R000","Montebello","Lombardia","Pavia",2020-10-03,760,22009.455,28.9598092105263,"Saturday","10","2020","Autumn","True","False",1525,2.6,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389.54,1264.94,592.25,1084.18,677.64,353.56,1.38954,1.26494,0.59225,1.08418,0.67764,0.35356,279.5,169.5,177,194.5
"224",1007,"R000","Montebello","Lombardia","Pavia",2020-10-04,647,21616.146,33.4098083462133,"Sunday","10","2020","Autumn","True","True",1525,5.4,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389.54,1264.94,592.25,1084.18,677.64,353.56,1.38954,1.26494,0.59225,1.08418,0.67764,0.35356,279.5,169.5,177,194.5
"225",1008,"R000","Montebello","Lombardia","Pavia",2020-10-05,381,10051.29,26.3813385826772,"Monday","10","2020","Autumn","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.24,1262.69,591.69,1087.18,680,354.11,1.38824,1.26269,0.59169,1.08718,0.68,0.35411,279.5,169.5,177,194.5
"226",1009,"R000","Montebello","Lombardia","Pavia",2020-10-06,367,9737.415,26.5324659400545,"Tuesday","10","2020","Autumn","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.24,1262.69,591.69,1087.18,680,354.11,1.38824,1.26269,0.59169,1.08718,0.68,0.35411,279.5,169.5,177,194.5
"227",1010,"R000","Montebello","Lombardia","Pavia",2020-10-07,429,12232.674,28.5143916083916,"Wednesday","10","2020","Autumn","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.24,1262.69,591.69,1087.18,680,354.11,1.38824,1.26269,0.59169,1.08718,0.68,0.35411,279.5,169.5,177,194.5
"228",1011,"R000","Montebello","Lombardia","Pavia",2020-10-08,412,11693.781,28.382963592233,"Thursday","10","2020","Autumn","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.24,1262.69,591.69,1087.18,680,354.11,1.38824,1.26269,0.59169,1.08718,0.68,0.35411,279.5,171.5,178,195.5
"229",1012,"R000","Montebello","Lombardia","Pavia",2020-10-09,558,15526.242,27.8248064516129,"Friday","10","2020","Autumn","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.24,1262.69,591.69,1087.18,680,354.11,1.38824,1.26269,0.59169,1.08718,0.68,0.35411,279.5,171.5,178,195.5
"230",1013,"R000","Montebello","Lombardia","Pavia",2020-10-10,767,22113.216,28.8307900912647,"Saturday","10","2020","Autumn","True","False",1525,16.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.24,1262.69,591.69,1087.18,680,354.11,1.38824,1.26269,0.59169,1.08718,0.68,0.35411,279.5,171.5,178,195.5
"231",1014,"R000","Montebello","Lombardia","Pavia",2020-10-11,637,19647.522,30.8438335949765,"Sunday","10","2020","Autumn","True","True",1525,3.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.24,1262.69,591.69,1087.18,680,354.11,1.38824,1.26269,0.59169,1.08718,0.68,0.35411,279.5,171.5,178,195.5
"232",1015,"R000","Montebello","Lombardia","Pavia",2020-10-12,383,9676.665,25.2654438642298,"Monday","10","2020","Autumn","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.63,1261,591.76,1088.75,689.82,368.33,1.38863,1.261,0.59176,1.08875,0.68982,0.36833,279.5,171.5,178,195.5
"233",1016,"R000","Montebello","Lombardia","Pavia",2020-10-13,362,10458.315,28.8903729281768,"Tuesday","10","2020","Autumn","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.63,1261,591.76,1088.75,689.82,368.33,1.38863,1.261,0.59176,1.08875,0.68982,0.36833,279.5,171.5,178,195.5
"234",1017,"R000","Montebello","Lombardia","Pavia",2020-10-14,410,11819.169,28.8272414634146,"Wednesday","10","2020","Autumn","False","False",1525,3.8,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.63,1261,591.76,1088.75,689.82,368.33,1.38863,1.261,0.59176,1.08875,0.68982,0.36833,279.5,171.5,178,195.5
"235",1018,"R000","Montebello","Lombardia","Pavia",2020-10-15,405,11100.672,27.4090666666667,"Thursday","10","2020","Autumn","False","False",1525,13.8,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.63,1261,591.76,1088.75,689.82,368.33,1.38863,1.261,0.59176,1.08875,0.68982,0.36833,282.5,174.5,179,197.5
"236",1019,"R000","Montebello","Lombardia","Pavia",2020-10-16,540,16809.768,31.1292,"Friday","10","2020","Autumn","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.63,1261,591.76,1088.75,689.82,368.33,1.38863,1.261,0.59176,1.08875,0.68982,0.36833,282.5,174.5,179,197.5
"237",1020,"R000","Montebello","Lombardia","Pavia",2020-10-17,709,22138.002,31.2242623413258,"Saturday","10","2020","Autumn","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.63,1261,591.76,1088.75,689.82,368.33,1.38863,1.261,0.59176,1.08875,0.68982,0.36833,282.5,174.5,179,197.5
"238",1021,"R000","Montebello","Lombardia","Pavia",2020-10-18,692,20821.455,30.0888078034682,"Sunday","10","2020","Autumn","True","True",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.63,1261,591.76,1088.75,689.82,368.33,1.38863,1.261,0.59176,1.08875,0.68982,0.36833,282.5,174.5,179,197.5
"239",1022,"R000","Montebello","Lombardia","Pavia",2020-10-19,348,9209.295,26.4634913793103,"Monday","10","2020","Autumn","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389.14,1260.48,592.35,1088.93,691.64,369.22,1.38914,1.26048,0.59235,1.08893,0.69164,0.36922,282.5,174.5,179,197.5
"240",1023,"R000","Montebello","Lombardia","Pavia",2020-10-20,380,10052.64,26.4543157894737,"Tuesday","10","2020","Autumn","False","False",1525,0.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389.14,1260.48,592.35,1088.93,691.64,369.22,1.38914,1.26048,0.59235,1.08893,0.69164,0.36922,282.5,174.5,179,197.5
"241",1024,"R000","Montebello","Lombardia","Pavia",2020-10-21,350,10367.487,29.6213914285714,"Wednesday","10","2020","Autumn","False","False",1525,0.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389.14,1260.48,592.35,1088.93,691.64,369.22,1.38914,1.26048,0.59235,1.08893,0.69164,0.36922,282.5,174.5,179,197.5
"242",1025,"R000","Montebello","Lombardia","Pavia",2020-10-22,466,12665.025,27.1781652360515,"Thursday","10","2020","Autumn","False","False",1525,0.8,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389.14,1260.48,592.35,1088.93,691.64,369.22,1.38914,1.26048,0.59235,1.08893,0.69164,0.36922,283.5,178.5,181,200.5
"243",1026,"R000","Montebello","Lombardia","Pavia",2020-10-23,494,15266.475,30.9037955465587,"Friday","10","2020","Autumn","False","False",1525,10.4,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389.14,1260.48,592.35,1088.93,691.64,369.22,1.38914,1.26048,0.59235,1.08893,0.69164,0.36922,283.5,178.5,181,200.5
"244",1027,"R000","Montebello","Lombardia","Pavia",2020-10-24,439,14672.88,33.423416856492,"Saturday","10","2020","Autumn","True","False",1525,0.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389.14,1260.48,592.35,1088.93,691.64,369.22,1.38914,1.26048,0.59235,1.08893,0.69164,0.36922,283.5,178.5,181,200.5
"245",1028,"R000","Montebello","Lombardia","Pavia",2020-10-25,362,10946.475,30.2388812154696,"Sunday","10","2020","Autumn","True","True",1525,1,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389.14,1260.48,592.35,1088.93,691.64,369.22,1.38914,1.26048,0.59235,1.08893,0.69164,0.36922,283.5,178.5,181,200.5
"246",1029,"R000","Montebello","Lombardia","Pavia",2020-10-26,320,9521.739,29.755434375,"Monday","10","2020","Autumn","False","False",1525,36.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387.72,1258.51,591.89,1085.36,690.36,367.89,1.38772,1.25851,0.59189,1.08536,0.69036,0.36789,283.5,178.5,181,200.5
"247",1030,"R000","Montebello","Lombardia","Pavia",2020-10-27,352,10512.99,29.8664488636364,"Tuesday","10","2020","Autumn","False","False",1525,7.6,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387.72,1258.51,591.89,1085.36,690.36,367.89,1.38772,1.25851,0.59189,1.08536,0.69036,0.36789,283.5,178.5,181,200.5
"248",1031,"R000","Montebello","Lombardia","Pavia",2020-10-28,347,10600.605,30.5492939481268,"Wednesday","10","2020","Autumn","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387.72,1258.51,591.89,1085.36,690.36,367.89,1.38772,1.25851,0.59189,1.08536,0.69036,0.36789,283.5,178.5,181,200.5
"249",1032,"R000","Montebello","Lombardia","Pavia",2020-10-29,378,11607.3,30.7071428571429,"Thursday","10","2020","Autumn","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387.72,1258.51,591.89,1085.36,690.36,367.89,1.38772,1.25851,0.59189,1.08536,0.69036,0.36789,285.5,183.5,191,210.5
"250",1033,"R000","Montebello","Lombardia","Pavia",2020-10-30,475,15925.329,33.5270084210526,"Friday","10","2020","Autumn","False","False",1525,0.4,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387.72,1258.51,591.89,1085.36,690.36,367.89,1.38772,1.25851,0.59189,1.08536,0.69036,0.36789,285.5,183.5,191,210.5
"251",1034,"R000","Montebello","Lombardia","Pavia",2020-10-31,406,15521.463,38.2302044334975,"Saturday","10","2020","Autumn","True","False",1525,0.4,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387.72,1258.51,591.89,1085.36,690.36,367.89,1.38772,1.25851,0.59189,1.08536,0.69036,0.36789,285.5,183.5,191,210.5
"252",1035,"R000","Montebello","Lombardia","Pavia",2020-11-01,341,11902.707,34.9052991202346,"Sunday","11","2020","Autumn","True","True",1525,0.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387.72,1258.51,591.89,1085.36,690.36,367.89,1.38772,1.25851,0.59189,1.08536,0.69036,0.36789,285.5,183.5,191,210.5
"253",1036,"R000","Montebello","Lombardia","Pavia",2020-11-02,377,11225.898,29.7769177718833,"Monday","11","2020","Autumn","False","False",1525,0.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1383.88,1254.77,591.55,1069.79,677.18,354.89,1.38388,1.25477,0.59155,1.06979,0.67718,0.35489,285.5,183.5,191,210.5
"254",1037,"R000","Montebello","Lombardia","Pavia",2020-11-03,320,10050.48,31.40775,"Tuesday","11","2020","Autumn","False","False",1525,1.6,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1383.88,1254.77,591.55,1069.79,677.18,354.89,1.38388,1.25477,0.59155,1.06979,0.67718,0.35489,285.5,183.5,191,210.5
"255",1038,"R000","Montebello","Lombardia","Pavia",2020-11-04,417,13527.81,32.4407913669065,"Wednesday","11","2020","Autumn","False","False",1525,3.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1383.88,1254.77,591.55,1069.79,677.18,354.89,1.38388,1.25477,0.59155,1.06979,0.67718,0.35489,285.5,183.5,191,210.5
"256",1039,"R000","Montebello","Lombardia","Pavia",2020-11-05,445,14030.955,31.5302359550562,"Thursday","11","2020","Autumn","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1383.88,1254.77,591.55,1069.79,677.18,354.89,1.38388,1.25477,0.59155,1.06979,0.67718,0.35489,287.5,187.5,194,213.5
"257",1040,"R000","Montebello","Lombardia","Pavia",2020-11-06,168,6205.41,36.9369642857143,"Friday","11","2020","Autumn","False","False",1525,0.2,"True","rosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1383.88,1254.77,591.55,1069.79,677.18,354.89,1.38388,1.25477,0.59155,1.06979,0.67718,0.35489,287.5,187.5,194,213.5
"258",1041,"R000","Montebello","Lombardia","Pavia",2020-11-07,130,4945.914,38.0454923076923,"Saturday","11","2020","Autumn","True","False",1525,NA,"","rosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1383.88,1254.77,591.55,1069.79,677.18,354.89,1.38388,1.25477,0.59155,1.06979,0.67718,0.35489,287.5,187.5,194,213.5
"259",1042,"R000","Montebello","Lombardia","Pavia",2020-11-08,103,4068.9,39.5038834951456,"Sunday","11","2020","Autumn","True","True",1525,NA,"","rosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1383.88,1254.77,591.55,1069.79,677.18,354.89,1.38388,1.25477,0.59155,1.06979,0.67718,0.35489,287.5,187.5,194,213.5
"260",1043,"R000","Montebello","Lombardia","Pavia",2020-11-09,202,6459.615,31.9782920792079,"Monday","11","2020","Autumn","False","False",1525,NA,"","rosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1378.34,1248.72,592.46,1072.5,677.64,364.56,1.37834,1.24872,0.59246,1.0725,0.67764,0.36456,287.5,187.5,194,213.5
"261",1044,"R000","Montebello","Lombardia","Pavia",2020-11-10,188,5793.525,30.8166223404255,"Tuesday","11","2020","Autumn","False","False",1525,NA,"","rosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1378.34,1248.72,592.46,1072.5,677.64,364.56,1.37834,1.24872,0.59246,1.0725,0.67764,0.36456,287.5,187.5,194,213.5
"262",1045,"R000","Montebello","Lombardia","Pavia",2020-11-11,200,6573.96,32.8698,"Wednesday","11","2020","Autumn","False","False",1525,NA,"","rosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1378.34,1248.72,592.46,1072.5,677.64,364.56,1.37834,1.24872,0.59246,1.0725,0.67764,0.36456,287.5,187.5,194,213.5
"263",1046,"R000","Montebello","Lombardia","Pavia",2020-11-12,211,6813.828,32.2930236966825,"Thursday","11","2020","Autumn","False","False",1525,NA,"","rosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1378.34,1248.72,592.46,1072.5,677.64,364.56,1.37834,1.24872,0.59246,1.0725,0.67764,0.36456,291,187.5,195,213.5
"264",1047,"R000","Montebello","Lombardia","Pavia",2020-11-13,251,9494.847,37.8280756972112,"Friday","11","2020","Autumn","False","False",1525,1,"True","rosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1378.34,1248.72,592.46,1072.5,677.64,364.56,1.37834,1.24872,0.59246,1.0725,0.67764,0.36456,291,187.5,195,213.5
"265",1048,"R000","Montebello","Lombardia","Pavia",2020-11-14,230,8889.345,38.6493260869565,"Saturday","11","2020","Autumn","True","False",1525,NA,"","rosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1378.34,1248.72,592.46,1072.5,677.64,364.56,1.37834,1.24872,0.59246,1.0725,0.67764,0.36456,291,187.5,195,213.5
"266",1049,"R000","Montebello","Lombardia","Pavia",2020-11-15,165,5670.405,34.3660909090909,"Sunday","11","2020","Autumn","True","True",1525,0.2,"True","rosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1378.34,1248.72,592.46,1072.5,677.64,364.56,1.37834,1.24872,0.59246,1.0725,0.67764,0.36456,291,187.5,195,213.5
"267",1050,"R000","Montebello","Lombardia","Pavia",2020-11-16,228,6890.94,30.2234210526316,"Monday","11","2020","Autumn","False","False",1525,7.4,"True","rosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1385.46,1255.3,593.49,1089.29,690.09,380.11,1.38546,1.2553,0.59349,1.08929,0.69009,0.38011,291,187.5,195,213.5
