,DATA_RILEVAZIONE,BENZINA,GASOLIO_AUTO,GPL,GASOLIO_RISCALDAMENTO,O.C._FLUIDO_BTZ,O.C._DENSO_BTZ,BENZINA/LITRO,GASOLIO_AUTO/LITRO,GPL/LITRO,GASOLIO_RISCALDAMENTO/LITRO,O.C._FLUIDO_BTZ/LITRO,O.C._DENSO_BTZ/LITRO
1200,2021-04-15,1573.52,1435.18,663.64,1237.11,789.0,497.56,1.57352,1.4351800000000001,0.66364,1.23711,0.789,0.49756
1201,2021-04-16,1573.52,1435.18,663.64,1237.11,789.0,497.56,1.57352,1.4351800000000001,0.66364,1.23711,0.789,0.49756
1202,2021-04-17,1573.52,1435.18,663.64,1237.11,789.0,497.56,1.57352,1.4351800000000001,0.66364,1.23711,0.789,0.49756
1203,2021-04-18,1573.52,1435.18,663.64,1237.11,789.0,497.56,1.57352,1.4351800000000001,0.66364,1.23711,0.789,0.49756
1204,2021-04-19,1574.45,1435.66,662.85,1238.82,811.91,510.56,1.5744500000000001,1.4356600000000002,0.66285,1.23882,0.81191,0.51056
1205,2021-04-20,1574.45,1435.66,662.85,1238.82,811.91,510.56,1.5744500000000001,1.4356600000000002,0.66285,1.23882,0.81191,0.51056
1206,2021-04-21,1574.45,1435.66,662.85,1238.82,811.91,510.56,1.5744500000000001,1.4356600000000002,0.66285,1.23882,0.81191,0.51056
1207,2021-04-22,1574.45,1435.66,662.85,1238.82,811.91,510.56,1.5744500000000001,1.4356600000000002,0.66285,1.23882,0.81191,0.51056
1208,2021-04-23,1574.45,1435.66,662.85,1238.82,811.91,510.56,1.5744500000000001,1.4356600000000002,0.66285,1.23882,0.81191,0.51056
1209,2021-04-24,1574.45,1435.66,662.85,1238.82,811.91,510.56,1.5744500000000001,1.4356600000000002,0.66285,1.23882,0.81191,0.51056
1210,2021-04-25,1574.45,1435.66,662.85,1238.82,811.91,510.56,1.5744500000000001,1.4356600000000002,0.66285,1.23882,0.81191,0.51056
1211,2021-04-26,1577.01,1437.6,663.19,1237.71,802.27,502.11,1.57701,1.4376,0.6631900000000001,1.23771,0.8022699999999999,0.5021100000000001
1212,2021-04-27,1577.01,1437.6,663.19,1237.71,802.27,502.11,1.57701,1.4376,0.6631900000000001,1.23771,0.8022699999999999,0.5021100000000001
1213,2021-04-28,1577.01,1437.6,663.19,1237.71,802.27,502.11,1.57701,1.4376,0.6631900000000001,1.23771,0.8022699999999999,0.5021100000000001
1214,2021-04-29,1577.01,1437.6,663.19,1237.71,802.27,502.11,1.57701,1.4376,0.6631900000000001,1.23771,0.8022699999999999,0.5021100000000001
1215,2021-04-30,1577.01,1437.6,663.19,1237.71,802.27,502.11,1.57701,1.4376,0.6631900000000001,1.23771,0.8022699999999999,0.5021100000000001
1216,2021-05-01,1577.01,1437.6,663.19,1237.71,802.27,502.11,1.57701,1.4376,0.6631900000000001,1.23771,0.8022699999999999,0.5021100000000001
1217,2021-05-02,1577.01,1437.6,663.19,1237.71,802.27,502.11,1.57701,1.4376,0.6631900000000001,1.23771,0.8022699999999999,0.5021100000000001
1218,2021-05-03,1578.94,1438.83,664.88,1241.39,806.18,505.78,1.57894,1.4388299999999998,0.66488,1.24139,0.8061799999999999,0.50578
1219,2021-05-04,1578.94,1438.83,664.88,1241.39,806.18,505.78,1.57894,1.4388299999999998,0.66488,1.24139,0.8061799999999999,0.50578
1220,2021-05-05,1578.94,1438.83,664.88,1241.39,806.18,505.78,1.57894,1.4388299999999998,0.66488,1.24139,0.8061799999999999,0.50578
1221,2021-05-06,1578.94,1438.83,664.88,1241.39,806.18,505.78,1.57894,1.4388299999999998,0.66488,1.24139,0.8061799999999999,0.50578
1222,2021-05-07,1578.94,1438.83,664.88,1241.39,806.18,505.78,1.57894,1.4388299999999998,0.66488,1.24139,0.8061799999999999,0.50578
1223,2021-05-08,1578.94,1438.83,664.88,1241.39,806.18,505.78,1.57894,1.4388299999999998,0.66488,1.24139,0.8061799999999999,0.50578
1224,2021-05-09,1578.94,1438.83,664.88,1241.39,806.18,505.78,1.57894,1.4388299999999998,0.66488,1.24139,0.8061799999999999,0.50578
1225,2021-05-10,1587.82,1447.2,664.72,1247.32,812.36,508.33,1.58782,1.4472,0.66472,1.24732,0.81236,0.50833
1226,2021-05-11,1587.82,1447.2,664.72,1247.32,812.36,508.33,1.58782,1.4472,0.66472,1.24732,0.81236,0.50833
1227,2021-05-12,1587.82,1447.2,664.72,1247.32,812.36,508.33,1.58782,1.4472,0.66472,1.24732,0.81236,0.50833
1228,2021-05-13,1587.82,1447.2,664.72,1247.32,812.36,508.33,1.58782,1.4472,0.66472,1.24732,0.81236,0.50833
1229,2021-05-14,1587.82,1447.2,664.72,1247.32,812.36,508.33,1.58782,1.4472,0.66472,1.24732,0.81236,0.50833
1230,2021-05-15,1587.82,1447.2,664.72,1247.32,812.36,508.33,1.58782,1.4472,0.66472,1.24732,0.81236,0.50833
1231,2021-05-16,1587.82,1447.2,664.72,1247.32,812.36,508.33,1.58782,1.4472,0.66472,1.24732,0.81236,0.50833
1232,2021-05-17,1593.07,1452.65,664.85,1246.96,806.36,500.89,1.59307,1.45265,0.66485,1.24696,0.80636,0.50089
1233,2021-05-18,1593.07,1452.65,664.85,1246.96,806.36,500.89,1.59307,1.45265,0.66485,1.24696,0.80636,0.50089
1234,2021-05-19,1593.07,1452.65,664.85,1246.96,806.36,500.89,1.59307,1.45265,0.66485,1.24696,0.80636,0.50089
1235,2021-05-20,1593.07,1452.65,664.85,1246.96,806.36,500.89,1.59307,1.45265,0.66485,1.24696,0.80636,0.50089
1236,2021-05-21,1593.07,1452.65,664.85,1246.96,806.36,500.89,1.59307,1.45265,0.66485,1.24696,0.80636,0.50089
1237,2021-05-22,1593.07,1452.65,664.85,1246.96,806.36,500.89,1.59307,1.45265,0.66485,1.24696,0.80636,0.50089
1238,2021-05-23,1593.07,1452.65,664.85,1246.96,806.36,500.89,1.59307,1.45265,0.66485,1.24696,0.80636,0.50089
1239,2021-05-24,1592.41,1451.33,661.72,1245.82,794.36,490.67,1.59241,1.45133,0.66172,1.24582,0.7943600000000001,0.49067
1240,2021-05-25,1592.41,1451.33,661.72,1245.82,794.36,490.67,1.59241,1.45133,0.66172,1.24582,0.7943600000000001,0.49067
1241,2021-05-26,1592.41,1451.33,661.72,1245.82,794.36,490.67,1.59241,1.45133,0.66172,1.24582,0.7943600000000001,0.49067
1242,2021-05-27,1592.41,1451.33,661.72,1245.82,794.36,490.67,1.59241,1.45133,0.66172,1.24582,0.7943600000000001,0.49067
1243,2021-05-28,1592.41,1451.33,661.72,1245.82,794.36,490.67,1.59241,1.45133,0.66172,1.24582,0.7943600000000001,0.49067
1244,2021-05-29,1592.41,1451.33,661.72,1245.82,794.36,490.67,1.59241,1.45133,0.66172,1.24582,0.7943600000000001,0.49067
1245,2021-05-30,1592.41,1451.33,661.72,1245.82,794.36,490.67,1.59241,1.45133,0.66172,1.24582,0.7943600000000001,0.49067
1246,2021-05-31,1590.02,1447.99,661.5,1250.21,795.36,494.67,1.59002,1.44799,0.6615,1.25021,0.7953600000000001,0.49467
1247,2021-06-01,1590.02,1447.99,661.5,1250.21,795.36,494.67,1.59002,1.44799,0.6615,1.25021,0.7953600000000001,0.49467
1248,2021-06-02,1590.02,1447.99,661.5,1250.21,795.36,494.67,1.59002,1.44799,0.6615,1.25021,0.7953600000000001,0.49467
1249,2021-06-03,1590.02,1447.99,661.5,1250.21,795.36,494.67,1.59002,1.44799,0.6615,1.25021,0.7953600000000001,0.49467
1250,2021-06-04,1590.02,1447.99,661.5,1250.21,795.36,494.67,1.59002,1.44799,0.6615,1.25021,0.7953600000000001,0.49467
1251,2021-06-05,1590.02,1447.99,661.5,1250.21,795.36,494.67,1.59002,1.44799,0.6615,1.25021,0.7953600000000001,0.49467
1252,2021-06-06,1590.02,1447.99,661.5,1250.21,795.36,494.67,1.59002,1.44799,0.6615,1.25021,0.7953600000000001,0.49467
1253,2021-06-07,1599.04,1457.56,662.42,1259.39,802.73,508.11,1.59904,1.45756,0.66242,1.25939,0.80273,0.5081100000000001
1254,2021-06-08,1599.04,1457.56,662.42,1259.39,802.73,508.11,1.59904,1.45756,0.66242,1.25939,0.80273,0.5081100000000001
1255,2021-06-09,1599.04,1457.56,662.42,1259.39,802.73,508.11,1.59904,1.45756,0.66242,1.25939,0.80273,0.5081100000000001
1256,2021-06-10,1599.04,1457.56,662.42,1259.39,802.73,508.11,1.59904,1.45756,0.66242,1.25939,0.80273,0.5081100000000001
1257,2021-06-11,1599.04,1457.56,662.42,1259.39,802.73,508.11,1.59904,1.45756,0.66242,1.25939,0.80273,0.5081100000000001
1258,2021-06-12,1599.04,1457.56,662.42,1259.39,802.73,508.11,1.59904,1.45756,0.66242,1.25939,0.80273,0.5081100000000001
1259,2021-06-13,1599.04,1457.56,662.42,1259.39,802.73,508.11,1.59904,1.45756,0.66242,1.25939,0.80273,0.5081100000000001
1260,2021-06-14,1605.46,1464.81,664.21,1269.11,805.82,510.89,1.60546,1.46481,0.6642100000000001,1.26911,0.8058200000000001,0.51089
1261,2021-06-15,1605.46,1464.81,664.21,1269.11,805.82,510.89,1.60546,1.46481,0.6642100000000001,1.26911,0.8058200000000001,0.51089
1262,2021-06-16,1605.46,1464.81,664.21,1269.11,805.82,510.89,1.60546,1.46481,0.6642100000000001,1.26911,0.8058200000000001,0.51089
1263,2021-06-17,1605.46,1464.81,664.21,1269.11,805.82,510.89,1.60546,1.46481,0.6642100000000001,1.26911,0.8058200000000001,0.51089
1264,2021-06-18,1605.46,1464.81,664.21,1269.11,805.82,510.89,1.60546,1.46481,0.6642100000000001,1.26911,0.8058200000000001,0.51089
1265,2021-06-19,1605.46,1464.81,664.21,1269.11,805.82,510.89,1.60546,1.46481,0.6642100000000001,1.26911,0.8058200000000001,0.51089
1266,2021-06-20,1605.46,1464.81,664.21,1269.11,805.82,510.89,1.60546,1.46481,0.6642100000000001,1.26911,0.8058200000000001,0.51089
1267,2021-06-21,1614.47,1474.15,666.55,1279.07,818.91,522.22,1.61447,1.47415,0.66655,1.27907,0.8189099999999999,0.52222
1268,2021-06-22,1614.47,1474.15,666.55,1279.07,818.91,522.22,1.61447,1.47415,0.66655,1.27907,0.8189099999999999,0.52222
1269,2021-06-23,1614.47,1474.15,666.55,1279.07,818.91,522.22,1.61447,1.47415,0.66655,1.27907,0.8189099999999999,0.52222
1270,2021-06-24,1614.47,1474.15,666.55,1279.07,818.91,522.22,1.61447,1.47415,0.66655,1.27907,0.8189099999999999,0.52222
1271,2021-06-25,1614.47,1474.15,666.55,1279.07,818.91,522.22,1.61447,1.47415,0.66655,1.27907,0.8189099999999999,0.52222
1272,2021-06-26,1614.47,1474.15,666.55,1279.07,818.91,522.22,1.61447,1.47415,0.66655,1.27907,0.8189099999999999,0.52222
1273,2021-06-27,1614.47,1474.15,666.55,1279.07,818.91,522.22,1.61447,1.47415,0.66655,1.27907,0.8189099999999999,0.52222
1274,2021-06-28,1624.61,1485.76,666.76,1282.14,826.36,530.22,1.6246099999999999,1.48576,0.66676,1.28214,0.82636,0.53022
1275,2021-06-29,1624.61,1485.76,666.76,1282.14,826.36,530.22,1.6246099999999999,1.48576,0.66676,1.28214,0.82636,0.53022
1276,2021-06-30,1624.61,1485.76,666.76,1282.14,826.36,530.22,1.6246099999999999,1.48576,0.66676,1.28214,0.82636,0.53022
1277,2021-07-01,1624.61,1485.76,666.76,1282.14,826.36,530.22,1.6246099999999999,1.48576,0.66676,1.28214,0.82636,0.53022
1278,2021-07-02,1624.61,1485.76,666.76,1282.14,826.36,530.22,1.6246099999999999,1.48576,0.66676,1.28214,0.82636,0.53022
1279,2021-07-03,1624.61,1485.76,666.76,1282.14,826.36,530.22,1.6246099999999999,1.48576,0.66676,1.28214,0.82636,0.53022
1280,2021-07-04,1624.61,1485.76,666.76,1282.14,826.36,530.22,1.6246099999999999,1.48576,0.66676,1.28214,0.82636,0.53022
1281,2021-07-05,1634.34,1494.54,670.41,1291.46,833.36,540.44,1.63434,1.49454,0.67041,1.29146,0.83336,0.54044
1282,2021-07-06,1634.34,1494.54,670.41,1291.46,833.36,540.44,1.63434,1.49454,0.67041,1.29146,0.83336,0.54044
1283,2021-07-07,1634.34,1494.54,670.41,1291.46,833.36,540.44,1.63434,1.49454,0.67041,1.29146,0.83336,0.54044
1284,2021-07-08,1634.34,1494.54,670.41,1291.46,833.36,540.44,1.63434,1.49454,0.67041,1.29146,0.83336,0.54044
1285,2021-07-09,1634.34,1494.54,670.41,1291.46,833.36,540.44,1.63434,1.49454,0.67041,1.29146,0.83336,0.54044
1286,2021-07-10,1634.34,1494.54,670.41,1291.46,833.36,540.44,1.63434,1.49454,0.67041,1.29146,0.83336,0.54044
1287,2021-07-11,1634.34,1494.54,670.41,1291.46,833.36,540.44,1.63434,1.49454,0.67041,1.29146,0.83336,0.54044
1288,2021-07-12,1649.6,1507.91,674.05,1292.71,839.0,533.89,1.6496,1.50791,0.6740499999999999,1.29271,0.839,0.53389
1289,2021-07-13,1649.6,1507.91,674.05,1292.71,839.0,533.89,1.6496,1.50791,0.6740499999999999,1.29271,0.839,0.53389
1290,2021-07-14,1649.6,1507.91,674.05,1292.71,839.0,533.89,1.6496,1.50791,0.6740499999999999,1.29271,0.839,0.53389
1291,2021-07-15,1649.6,1507.91,674.05,1292.71,839.0,533.89,1.6496,1.50791,0.6740499999999999,1.29271,0.839,0.53389
1292,2021-07-16,1649.6,1507.91,674.05,1292.71,839.0,533.89,1.6496,1.50791,0.6740499999999999,1.29271,0.839,0.53389
1293,2021-07-17,1649.6,1507.91,674.05,1292.71,839.0,533.89,1.6496,1.50791,0.6740499999999999,1.29271,0.839,0.53389
1294,2021-07-18,1649.6,1507.91,674.05,1292.71,839.0,533.89,1.6496,1.50791,0.6740499999999999,1.29271,0.839,0.53389
1295,2021-07-19,1655.26,1512.84,683.64,1298.29,832.18,538.89,1.65526,1.51284,0.68364,1.29829,0.8321799999999999,0.53889
1296,2021-07-20,1655.26,1512.84,683.64,1298.29,832.18,538.89,1.65526,1.51284,0.68364,1.29829,0.8321799999999999,0.53889
1297,2021-07-21,1655.26,1512.84,683.64,1298.29,832.18,538.89,1.65526,1.51284,0.68364,1.29829,0.8321799999999999,0.53889
1298,2021-07-22,1655.26,1512.84,683.64,1298.29,832.18,538.89,1.65526,1.51284,0.68364,1.29829,0.8321799999999999,0.53889
1299,2021-07-23,1655.26,1512.84,683.64,1298.29,832.18,538.89,1.65526,1.51284,0.68364,1.29829,0.8321799999999999,0.53889
1300,2021-07-24,1655.26,1512.84,683.64,1298.29,832.18,538.89,1.65526,1.51284,0.68364,1.29829,0.8321799999999999,0.53889
1301,2021-07-25,1655.26,1512.84,683.64,1298.29,832.18,538.89,1.65526,1.51284,0.68364,1.29829,0.8321799999999999,0.53889
1302,2021-07-26,1653.59,1510.57,685.82,1293.61,831.27,532.44,1.65359,1.51057,0.6858200000000001,1.29361,0.83127,0.53244
1303,2021-07-27,1653.59,1510.57,685.82,1293.61,831.27,532.44,1.65359,1.51057,0.6858200000000001,1.29361,0.83127,0.53244
1304,2021-07-28,1653.59,1510.57,685.82,1293.61,831.27,532.44,1.65359,1.51057,0.6858200000000001,1.29361,0.83127,0.53244
1305,2021-07-29,1653.59,1510.57,685.82,1293.61,831.27,532.44,1.65359,1.51057,0.6858200000000001,1.29361,0.83127,0.53244
1306,2021-07-30,1653.59,1510.57,685.82,1293.61,831.27,532.44,1.65359,1.51057,0.6858200000000001,1.29361,0.83127,0.53244
1307,2021-07-31,1653.59,1510.57,685.82,1293.61,831.27,532.44,1.65359,1.51057,0.6858200000000001,1.29361,0.83127,0.53244
1308,2021-08-01,1653.59,1510.57,685.82,1293.61,831.27,532.44,1.65359,1.51057,0.6858200000000001,1.29361,0.83127,0.53244
1309,2021-08-02,1655.53,1510.17,685.97,1297.79,835.0,539.78,1.65553,1.51017,0.6859700000000001,1.29779,0.835,0.5397799999999999
1310,2021-08-03,1655.53,1510.17,685.97,1297.79,835.0,539.78,1.65553,1.51017,0.6859700000000001,1.29779,0.835,0.5397799999999999
1311,2021-08-04,1655.53,1510.17,685.97,1297.79,835.0,539.78,1.65553,1.51017,0.6859700000000001,1.29779,0.835,0.5397799999999999
1312,2021-08-05,1655.53,1510.17,685.97,1297.79,835.0,539.78,1.65553,1.51017,0.6859700000000001,1.29779,0.835,0.5397799999999999
1313,2021-08-06,1655.53,1510.17,685.97,1297.79,835.0,539.78,1.65553,1.51017,0.6859700000000001,1.29779,0.835,0.5397799999999999
1314,2021-08-07,1655.53,1510.17,685.97,1297.79,835.0,539.78,1.65553,1.51017,0.6859700000000001,1.29779,0.835,0.5397799999999999
1315,2021-08-08,1655.53,1510.17,685.97,1297.79,835.0,539.78,1.65553,1.51017,0.6859700000000001,1.29779,0.835,0.5397799999999999
1316,2021-08-09,1657.41,1509.98,692.27,1290.89,824.73,526.0,1.65741,1.50998,0.6922699999999999,1.29089,0.82473,0.526
1317,2021-08-10,1657.41,1509.98,692.27,1290.89,824.73,526.0,1.65741,1.50998,0.6922699999999999,1.29089,0.82473,0.526
1318,2021-08-11,1657.41,1509.98,692.27,1290.89,824.73,526.0,1.65741,1.50998,0.6922699999999999,1.29089,0.82473,0.526
1319,2021-08-12,1657.41,1509.98,692.27,1290.89,824.73,526.0,1.65741,1.50998,0.6922699999999999,1.29089,0.82473,0.526
1320,2021-08-13,1657.41,1509.98,692.27,1290.89,824.73,526.0,1.65741,1.50998,0.6922699999999999,1.29089,0.82473,0.526
1321,2021-08-14,1657.41,1509.98,692.27,1290.89,824.73,526.0,1.65741,1.50998,0.6922699999999999,1.29089,0.82473,0.526
1322,2021-08-15,1657.41,1509.98,692.27,1290.89,824.73,526.0,1.65741,1.50998,0.6922699999999999,1.29089,0.82473,0.526
1323,2021-08-16,1656.16,1507.75,695.35,1287.96,825.45,529.89,1.65616,1.50775,0.69535,1.28796,0.82545,0.52989
1324,2021-08-17,1656.16,1507.75,695.35,1287.96,825.45,529.89,1.65616,1.50775,0.69535,1.28796,0.82545,0.52989
1325,2021-08-18,1656.16,1507.75,695.35,1287.96,825.45,529.89,1.65616,1.50775,0.69535,1.28796,0.82545,0.52989
1326,2021-08-19,1656.16,1507.75,695.35,1287.96,825.45,529.89,1.65616,1.50775,0.69535,1.28796,0.82545,0.52989
1327,2021-08-20,1656.16,1507.75,695.35,1287.96,825.45,529.89,1.65616,1.50775,0.69535,1.28796,0.82545,0.52989
1328,2021-08-21,1656.16,1507.75,695.35,1287.96,825.45,529.89,1.65616,1.50775,0.69535,1.28796,0.82545,0.52989
1329,2021-08-22,1656.16,1507.75,695.35,1287.96,825.45,529.89,1.65616,1.50775,0.69535,1.28796,0.82545,0.52989
1330,2021-08-23,1652.39,1503.43,697.0,1277.04,811.91,511.11,1.65239,1.50343,0.697,1.27704,0.81191,0.5111100000000001
1331,2021-08-24,1652.39,1503.43,697.0,1277.04,811.91,511.11,1.65239,1.50343,0.697,1.27704,0.81191,0.5111100000000001
1332,2021-08-25,1652.39,1503.43,697.0,1277.04,811.91,511.11,1.65239,1.50343,0.697,1.27704,0.81191,0.5111100000000001
1333,2021-08-26,1652.39,1503.43,697.0,1277.04,811.91,511.11,1.65239,1.50343,0.697,1.27704,0.81191,0.5111100000000001
1334,2021-08-27,1652.39,1503.43,697.0,1277.04,811.91,511.11,1.65239,1.50343,0.697,1.27704,0.81191,0.5111100000000001
1335,2021-08-28,1652.39,1503.43,697.0,1277.04,811.91,511.11,1.65239,1.50343,0.697,1.27704,0.81191,0.5111100000000001
1336,2021-08-29,1652.39,1503.43,697.0,1277.04,811.91,511.11,1.65239,1.50343,0.697,1.27704,0.81191,0.5111100000000001
1337,2021-08-30,1650.23,1499.96,696.38,1290.93,826.09,531.22,1.65023,1.49996,0.69638,1.2909300000000001,0.82609,0.53122
1338,2021-08-31,1650.23,1499.96,696.38,1290.93,826.09,531.22,1.65023,1.49996,0.69638,1.2909300000000001,0.82609,0.53122
1339,2021-09-01,1650.23,1499.96,696.38,1290.93,826.09,531.22,1.65023,1.49996,0.69638,1.2909300000000001,0.82609,0.53122
1340,2021-09-02,1650.23,1499.96,696.38,1290.93,826.09,531.22,1.65023,1.49996,0.69638,1.2909300000000001,0.82609,0.53122
1341,2021-09-03,1650.23,1499.96,696.38,1290.93,826.09,531.22,1.65023,1.49996,0.69638,1.2909300000000001,0.82609,0.53122
1342,2021-09-04,1650.23,1499.96,696.38,1290.93,826.09,531.22,1.65023,1.49996,0.69638,1.2909300000000001,0.82609,0.53122
1343,2021-09-05,1650.23,1499.96,696.38,1290.93,826.09,531.22,1.65023,1.49996,0.69638,1.2909300000000001,0.82609,0.53122
1344,2021-09-06,1655.19,1504.1,701.09,1297.07,836.0,546.67,1.6551900000000002,1.5041,0.70109,1.29707,0.836,0.54667
1345,2021-09-07,1655.19,1504.1,701.09,1297.07,836.0,546.67,1.6551900000000002,1.5041,0.70109,1.29707,0.836,0.54667
1346,2021-09-08,1655.19,1504.1,701.09,1297.07,836.0,546.67,1.6551900000000002,1.5041,0.70109,1.29707,0.836,0.54667
1347,2021-09-09,1655.19,1504.1,701.09,1297.07,836.0,546.67,1.6551900000000002,1.5041,0.70109,1.29707,0.836,0.54667
1348,2021-09-10,1655.19,1504.1,701.09,1297.07,836.0,546.67,1.6551900000000002,1.5041,0.70109,1.29707,0.836,0.54667
1349,2021-09-11,1655.19,1504.1,701.09,1297.07,836.0,546.67,1.6551900000000002,1.5041,0.70109,1.29707,0.836,0.54667
1350,2021-09-12,1655.19,1504.1,701.09,1297.07,836.0,546.67,1.6551900000000002,1.5041,0.70109,1.29707,0.836,0.54667
1351,2021-09-13,1662.09,1510.06,709.3,1294.0,835.82,545.44,1.6620899999999998,1.51006,0.7092999999999999,1.294,0.83582,0.54544
1352,2021-09-14,1662.09,1510.06,709.3,1294.0,835.82,545.44,1.6620899999999998,1.51006,0.7092999999999999,1.294,0.83582,0.54544
1353,2021-09-15,1662.09,1510.06,709.3,1294.0,835.82,545.44,1.6620899999999998,1.51006,0.7092999999999999,1.294,0.83582,0.54544
1354,2021-09-16,1662.09,1510.06,709.3,1294.0,835.82,545.44,1.6620899999999998,1.51006,0.7092999999999999,1.294,0.83582,0.54544
1355,2021-09-17,1662.09,1510.06,709.3,1294.0,835.82,545.44,1.6620899999999998,1.51006,0.7092999999999999,1.294,0.83582,0.54544
1356,2021-09-18,1662.09,1510.06,709.3,1294.0,835.82,545.44,1.6620899999999998,1.51006,0.7092999999999999,1.294,0.83582,0.54544
1357,2021-09-19,1662.09,1510.06,709.3,1294.0,835.82,545.44,1.6620899999999998,1.51006,0.7092999999999999,1.294,0.83582,0.54544
1358,2021-09-20,1670.67,1516.64,710.01,1308.43,847.27,556.22,1.67067,1.5166400000000002,0.71001,1.30843,0.84727,0.55622
1359,2021-09-21,1670.67,1516.64,710.01,1308.43,847.27,556.22,1.67067,1.5166400000000002,0.71001,1.30843,0.84727,0.55622
1360,2021-09-22,1670.67,1516.64,710.01,1308.43,847.27,556.22,1.67067,1.5166400000000002,0.71001,1.30843,0.84727,0.55622
1361,2021-09-23,1670.67,1516.64,710.01,1308.43,847.27,556.22,1.67067,1.5166400000000002,0.71001,1.30843,0.84727,0.55622
1362,2021-09-24,1670.67,1516.64,710.01,1308.43,847.27,556.22,1.67067,1.5166400000000002,0.71001,1.30843,0.84727,0.55622
1363,2021-09-25,1670.67,1516.64,710.01,1308.43,847.27,556.22,1.67067,1.5166400000000002,0.71001,1.30843,0.84727,0.55622
1364,2021-09-26,1670.67,1516.64,710.01,1308.43,847.27,556.22,1.67067,1.5166400000000002,0.71001,1.30843,0.84727,0.55622
1365,2021-09-27,1676.36,1523.47,712.65,1327.07,871.73,565.89,1.6763599999999999,1.52347,0.71265,1.32707,0.87173,0.56589
1366,2021-09-28,1676.36,1523.47,712.65,1327.07,871.73,565.89,1.6763599999999999,1.52347,0.71265,1.32707,0.87173,0.56589
1367,2021-09-29,1676.36,1523.47,712.65,1327.07,871.73,565.89,1.6763599999999999,1.52347,0.71265,1.32707,0.87173,0.56589
1368,2021-09-30,1676.36,1523.47,712.65,1327.07,871.73,565.89,1.6763599999999999,1.52347,0.71265,1.32707,0.87173,0.56589
1369,2021-10-01,1676.36,1523.47,712.65,1327.07,871.73,565.89,1.6763599999999999,1.52347,0.71265,1.32707,0.87173,0.56589
1370,2021-10-02,1676.36,1523.47,712.65,1327.07,871.73,565.89,1.6763599999999999,1.52347,0.71265,1.32707,0.87173,0.56589
1371,2021-10-03,1676.36,1523.47,712.65,1327.07,871.73,565.89,1.6763599999999999,1.52347,0.71265,1.32707,0.87173,0.56589
1372,2021-10-04,1686.89,1536.73,717.44,1356.36,887.27,590.78,1.68689,1.53673,0.7174400000000001,1.35636,0.88727,0.59078
1373,2021-10-05,1686.89,1536.73,717.44,1356.36,887.27,590.78,1.68689,1.53673,0.7174400000000001,1.35636,0.88727,0.59078
1374,2021-10-06,1686.89,1536.73,717.44,1356.36,887.27,590.78,1.68689,1.53673,0.7174400000000001,1.35636,0.88727,0.59078
1375,2021-10-07,1686.89,1536.73,717.44,1356.36,887.27,590.78,1.68689,1.53673,0.7174400000000001,1.35636,0.88727,0.59078
1376,2021-10-08,1686.89,1536.73,717.44,1356.36,887.27,590.78,1.68689,1.53673,0.7174400000000001,1.35636,0.88727,0.59078
1377,2021-10-09,1686.89,1536.73,717.44,1356.36,887.27,590.78,1.68689,1.53673,0.7174400000000001,1.35636,0.88727,0.59078
1378,2021-10-10,1686.89,1536.73,717.44,1356.36,887.27,590.78,1.68689,1.53673,0.7174400000000001,1.35636,0.88727,0.59078
1379,2021-10-11,1713.07,1567.13,783.08,1375.04,893.82,604.22,1.7130699999999999,1.5671300000000001,0.78308,1.37504,0.8938200000000001,0.60422
1380,2021-10-12,1713.07,1567.13,783.08,1375.04,893.82,604.22,1.7130699999999999,1.5671300000000001,0.78308,1.37504,0.8938200000000001,0.60422
1381,2021-10-13,1713.07,1567.13,783.08,1375.04,893.82,604.22,1.7130699999999999,1.5671300000000001,0.78308,1.37504,0.8938200000000001,0.60422
1382,2021-10-14,1713.07,1567.13,783.08,1375.04,893.82,604.22,1.7130699999999999,1.5671300000000001,0.78308,1.37504,0.8938200000000001,0.60422
1383,2021-10-15,1713.07,1567.13,783.08,1375.04,893.82,604.22,1.7130699999999999,1.5671300000000001,0.78308,1.37504,0.8938200000000001,0.60422
1384,2021-10-16,1713.07,1567.13,783.08,1375.04,893.82,604.22,1.7130699999999999,1.5671300000000001,0.78308,1.37504,0.8938200000000001,0.60422
1385,2021-10-17,1713.07,1567.13,783.08,1375.04,893.82,604.22,1.7130699999999999,1.5671300000000001,0.78308,1.37504,0.8938200000000001,0.60422
1386,2021-10-18,1733.84,1593.18,817.73,1403.96,911.18,615.89,1.7338399999999998,1.59318,0.8177300000000001,1.40396,0.91118,0.6158899999999999
1387,2021-10-19,1733.84,1593.18,817.73,1403.96,911.18,615.89,1.7338399999999998,1.59318,0.8177300000000001,1.40396,0.91118,0.6158899999999999
1388,2021-10-20,1733.84,1593.18,817.73,1403.96,911.18,615.89,1.7338399999999998,1.59318,0.8177300000000001,1.40396,0.91118,0.6158899999999999
1389,2021-10-21,1733.84,1593.18,817.73,1403.96,911.18,615.89,1.7338399999999998,1.59318,0.8177300000000001,1.40396,0.91118,0.6158899999999999
1390,2021-10-22,1733.84,1593.18,817.73,1403.96,911.18,615.89,1.7338399999999998,1.59318,0.8177300000000001,1.40396,0.91118,0.6158899999999999
1391,2021-10-23,1733.84,1593.18,817.73,1403.96,911.18,615.89,1.7338399999999998,1.59318,0.8177300000000001,1.40396,0.91118,0.6158899999999999
