data,scontrini,lordototale,id_ristorante
20200629,524.0,15204.618000000002,R004
20200629,416.0,13214.934,R002
20200629,406.0,5988.7080000000005,R003
20200629,438.0,12502.134000000002,R005
20200630,373.0,11162.718,R000
20200630,562.0,15397.776000000002,R004
20200630,562.0,19460.115,R001
20200630,424.0,12323.394000000002,R005
20200630,434.0,13860.828,R002
20200630,423.0,7357.689000000001,R003
20200701,662.0,17567.361,R004
20200701,398.0,11994.345,R000
20200701,453.0,14374.854000000005,R002
20200701,462.0,12595.338,R005
20200701,578.0,18982.08,R001
20200701,420.0,6950.988,R003
20200702,593.0,20338.911000000004,R001
20200702,501.0,15048.315,R005
20200702,397.0,11491.146,R000
20200702,463.0,6789.339000000001,R003
20200702,551.0,15619.608,R004
20200702,471.0,14475.078,R002
20200703,735.0,25645.653,R001
20200703,593.0,18142.704,R002
20200703,439.0,7914.213000000001,R003
20200703,459.0,14764.518000000002,R005
20200703,434.0,12814.2,R000
20200703,638.0,19171.728000000003,R004
20200704,687.0,23781.816000000003,R001
20200704,623.0,22966.119,R002
20200704,525.0,17316.639,R000
20200704,739.0,22356.324000000004,R004
20200704,517.0,9674.505,R003
20200704,560.0,16932.402000000002,R005
20200705,465.0,15384.303000000002,R000
20200705,488.0,15771.996,R005
20200705,637.0,20515.086000000003,R004
20200705,604.0,21029.733,R001
20200705,488.0,16541.685,R002
20200705,410.0,6807.510000000001,R003
20200706,546.0,14768.649,R004
20200706,413.0,11788.524,R000
20200706,426.0,10502.865,R005
20200706,449.0,7309.305,R003
20200706,568.0,17440.65,R001
20200706,454.0,14174.055,R002
20200707,482.0,14652.063,R002
20200707,458.0,11708.874,R005
20200707,379.0,10650.15,R000
20200707,436.0,7024.455000000001,R003
20200707,607.0,18275.355,R001
20200707,591.0,16641.261000000002,R004
20200708,387.0,10581.165,R000
20200708,595.0,15763.464,R004
20200708,482.0,14937.993000000002,R002
20200708,494.0,12707.469,R005
20200708,596.0,18415.917,R001
20200708,446.0,7746.354,R003
20200709,619.0,19653.165,R001
20200709,402.0,6548.526000000001,R003
20200709,595.0,18798.75,R005
20200709,338.0,10064.466,R000
20200709,490.0,14883.993000000002,R002
20200709,607.0,16613.613,R004
20200710,612.0,19039.86,R004
20200710,498.0,8972.505000000001,R003
20200710,693.0,22146.804000000004,R001
20200710,577.0,17305.245000000003,R002
20200710,426.0,12939.372,R000
20200710,503.0,14744.457,R005
20200711,565.0,17149.374,R000
20200711,604.0,10835.532,R003
20200711,743.0,21703.653,R004
20200711,600.0,21406.356,R002
20200711,727.0,24686.694,R001
20200711,553.0,16326.036000000002,R005
20200712,554.0,18152.910000000003,R000
20200712,649.0,23717.070000000003,R001
20200712,450.0,8725.131000000001,R003
20200712,564.0,20705.571,R002
20200712,507.0,15103.665,R005
20200712,605.0,19710.945000000003,R004
20200713,535.0,8051.454000000001,R003
20200713,652.0,21616.659000000003,R001
20200713,386.0,10470.168,R000
20200713,507.0,13419.081,R005
20200713,591.0,14949.738,R004
20200713,453.0,13935.834,R002
20200714,472.0,13253.652000000002,R005
20200714,587.0,15770.214,R004
20200714,392.0,10898.172,R000
20200714,630.0,19085.49,R001
20200714,469.0,14307.489,R002
20200714,470.0,7198.875000000001,R003
20200715,653.0,17719.425000000003,R004
20200715,495.0,12295.611,R005
20200715,487.0,7648.479,R003
20200715,422.0,12556.053000000002,R000
20200715,528.0,17178.399,R002
20200715,680.0,21514.518,R001
20200716,604.0,16648.146,R004
20200716,495.0,7863.453,R003
20200716,594.0,16067.889,R005
20200716,427.0,12127.185,R000
20200716,651.0,20647.062,R001
20200716,570.0,18081.495000000003,R002
20200717,588.0,18836.226,R002
20200717,432.0,12659.895000000002,R000
20200717,682.0,21264.498,R004
20200717,489.0,14844.519000000002,R005
20200717,703.0,22487.490000000005,R001
20200717,521.0,8890.02,R003
20200718,628.0,11632.302,R003
20200718,617.0,20525.886,R002
20200718,754.0,26321.571,R001
20200718,526.0,16613.073,R005
20200718,712.0,21603.591,R004
20200718,576.0,18136.845,R000
20200719,511.0,17133.66,R000
20200719,509.0,15659.001000000002,R005
20200719,635.0,21728.736,R001
20200719,435.0,8211.132,R003
20200719,590.0,19366.965,R002
20200719,553.0,16295.985000000002,R004
20200720,355.0,10233.27,R000
20200720,605.0,18869.706,R001
20200720,492.0,7721.865,R003
20200720,588.0,16631.028000000002,R004
20200720,453.0,12031.2,R005
20200720,418.0,12942.261000000002,R002
20200721,555.0,17098.641,R001
20200721,538.0,8825.220000000001,R003
20200721,453.0,12979.899,R002
20200721,614.0,16654.464,R004
20200721,483.0,12509.721,R005
20200721,393.0,10502.109,R000
20200722,510.0,15374.934,R002
20200722,422.0,11549.952,R000
20200722,487.0,8145.468000000001,R003
20200722,638.0,20841.624,R001
20200722,451.0,12454.695000000002,R005
20200722,611.0,16992.936,R004
20200723,470.0,8136.288,R003
20200723,508.0,16089.246,R002
20200723,400.0,10886.724,R000
20200723,653.0,20676.438,R001
20200723,591.0,15963.21,R004
20200723,557.0,14656.383000000002,R005
20200724,581.0,20080.116,R002
20200724,465.0,7876.332,R003
20200724,450.0,14269.905,R000
20200724,722.0,23455.305,R001
20200724,693.0,19708.677000000003,R004
20200724,526.0,15539.067,R005
20200725,579.0,18178.533,R000
20200725,629.0,11323.449,R003
20200725,726.0,25192.215000000004,R001
20200725,600.0,20032.11,R002
20200725,550.0,14837.688,R005
20200725,734.0,22861.386,R004
20200726,707.0,23945.895000000004,R001
20200726,509.0,16461.603000000003,R005
20200726,468.0,8389.197,R003
20200726,566.0,19571.355,R002
20200726,505.0,17092.998,R000
20200726,653.0,20175.588,R004
20200727,533.0,8854.11,R003
20200727,444.0,13800.375,R002
20200727,389.0,10525.113,R000
20200727,422.0,11404.260000000002,R005
20200727,579.0,18211.743,R001
20200727,544.0,14237.586,R004
20200728,485.0,7693.029,R003
20200728,602.0,17770.428000000004,R001
20200728,332.0,8905.68,R000
20200728,542.0,15880.185,R004
20200728,467.0,14452.641,R002
20200728,467.0,13358.331,R005
20200729,475.0,14726.745000000004,R002
20200729,571.0,17964.774,R001
20200729,630.0,17908.83,R004
20200729,442.0,12570.228,R005
20200729,459.0,7022.754000000001,R003
20200729,394.0,11462.175,R000
20200730,509.0,14891.391,R002
20200730,369.0,9670.104,R000
20200730,594.0,16771.185,R004
20200730,643.0,20662.263,R001
20200730,559.0,15718.698,R005
20200730,485.0,7446.654,R003
20200731,711.0,23295.492,R001
20200731,584.0,18317.178000000004,R002
20200731,507.0,15021.828,R005
20200731,444.0,12999.663,R000
20200731,654.0,18607.104000000003,R004
20200731,526.0,9224.172,R003
20200801,692.0,21392.370000000003,R004
20200801,618.0,9844.362,R003
20200801,744.0,27146.367,R001
20200801,518.0,16052.715,R000
20200801,597.0,18225.378,R005
20200801,626.0,21700.008,R002
20200802,637.0,19269.981,R004
20200802,588.0,19607.13,R002
20200802,490.0,15646.365,R005
20200802,494.0,8737.308,R003
20200802,629.0,19506.366,R000
20200802,706.0,23307.615000000005,R001
20200803,512.0,15934.671,R002
20200803,625.0,20822.886,R001
20200803,504.0,13847.895000000002,R000
20200803,599.0,17029.683,R004
20200803,458.0,8102.511,R003
20200803,527.0,14585.508000000002,R005
20200804,648.0,16789.599000000002,R004
20200804,493.0,13382.415,R000
20200804,645.0,20891.088,R001
20200804,478.0,14896.872,R002
20200804,463.0,7827.921,R003
20200804,492.0,12529.539,R005
20200805,458.0,14346.558,R002
20200805,466.0,12930.003000000002,R005
20200805,490.0,8265.969,R003
20200805,613.0,17081.388,R004
20200805,565.0,18029.223,R001
20200805,415.0,11493.9,R000
20200806,522.0,13364.109,R005
20200806,659.0,17754.309,R004
20200806,416.0,11719.755,R000
20200806,628.0,19302.435,R001
20200806,540.0,17320.095,R002
20200806,482.0,8450.460000000001,R003
20200807,441.0,12633.354,R000
20200807,581.0,16395.615,R005
20200807,575.0,19132.848,R002
20200807,677.0,18334.620000000003,R004
20200807,528.0,8625.69,R003
20200807,678.0,22251.996,R001
20200808,553.0,16838.712000000003,R005
20200808,550.0,18743.643,R002
20200808,734.0,21436.299000000003,R004
20200808,675.0,23395.608000000004,R001
20200808,547.0,17289.477000000003,R000
20200808,558.0,9756.261,R003
20200809,484.0,8566.29,R003
20200809,507.0,15957.81,R000
20200809,465.0,13135.770000000002,R005
20200809,505.0,16355.358,R002
20200809,572.0,19965.15,R001
20200809,637.0,18495.054000000004,R004
20200810,545.0,17171.001,R002
20200810,611.0,20477.934,R001
20200810,409.0,12337.920000000002,R000
20200810,521.0,9104.346,R003
20200810,609.0,17305.002,R004
20200810,476.0,13251.978,R005
20200811,397.0,11974.932,R000
20200811,638.0,21012.129,R001
20200811,395.0,10935.513,R005
20200811,497.0,8405.262,R003
20200811,564.0,15198.327,R004
20200811,512.0,16136.928000000002,R002
20200812,548.0,9097.029,R003
20200812,390.0,15296.013,R002
20200812,558.0,18263.34,R001
20200812,595.0,16475.373,R004
20200812,482.0,13370.562000000002,R005
20200812,416.0,11894.337,R000
20200813,616.0,17770.914,R004
20200813,469.0,15032.952,R002
20200813,442.0,11102.4,R000
20200813,515.0,14521.653000000002,R005
20200813,511.0,8018.19,R003
20200813,612.0,19753.848,R001
20200814,617.0,20184.012,R001
20200814,610.0,10851.246,R003
20200814,597.0,19274.409,R002
20200814,477.0,14384.358,R000
20200814,718.0,19539.576,R004
20200814,575.0,15986.889,R005
20200815,188.0,6078.24,R000
20200815,322.0,10993.725,R002
20200815,562.0,16705.548,R004
20200815,337.0,10273.122,R005
20200815,565.0,19864.278,R001
20200815,0.0,0.0,R003
20200816,504.0,15062.841,R005
20200816,528.0,16804.53,R000
20200816,641.0,20567.871,R004
20200816,0.0,0.0,R003
20200816,723.0,25303.536000000004,R001
20200816,566.0,19829.151,R002
20200817,632.0,20860.308,R001
20200817,668.0,11761.362,R003
20200817,427.0,13536.342,R000
20200817,543.0,14269.743000000002,R005
20200817,650.0,19037.7,R004
20200817,553.0,17255.619000000002,R002
20200818,587.0,16043.535000000002,R004
20200818,545.0,8773.515,R003
20200818,427.0,12720.429000000002,R000
20200818,625.0,20611.746,R001
20200818,495.0,13750.047,R005
20200818,530.0,16456.959000000003,R002
20200819,580.0,17919.306,R002
20200819,517.0,14525.028000000002,R005
20200819,613.0,17426.232,R004
20200819,422.0,12281.328,R000
20200819,623.0,20091.186,R001
20200819,532.0,7829.109,R003
20200820,617.0,19386.135,R001
20200820,539.0,8045.946000000001,R003
20200820,420.0,12642.156,R000
20200820,669.0,18346.662000000004,R004
20200820,530.0,15912.612000000005,R002
20200820,493.0,13494.897,R005
20200821,511.0,14160.744000000002,R005
20200821,649.0,19733.976,R004
20200821,409.0,11639.268000000002,R000
20200821,721.0,23413.752,R001
20200821,530.0,8733.528,R003
20200821,588.0,18625.842,R002
20200822,575.0,17025.795000000002,R005
20200822,772.0,26841.078,R001
20200822,592.0,9935.298,R003
20200822,557.0,17037.675000000003,R000
20200822,640.0,20352.114,R002
20200822,751.0,22770.909000000003,R004
20200823,700.0,20087.217,R004
20200823,530.0,16083.63,R000
20200823,678.0,24242.22,R001
20200823,596.0,21098.853000000003,R002
20200823,522.0,9919.476,R003
20200823,503.0,15465.897,R005
20200824,517.0,8200.872000000001,R003
20200824,675.0,20404.575,R001
20200824,541.0,15232.563,R002
20200824,436.0,12601.71,R000
20200824,626.0,16907.913,R004
20200824,570.0,15960.213,R005
20200825,415.0,11257.272,R000
20200825,561.0,14949.333,R004
20200825,578.0,17908.128,R001
20200825,506.0,15722.829000000002,R002
20200825,552.0,15133.743000000002,R005
20200825,498.0,7444.521000000001,R003
20200826,592.0,16406.010000000002,R004
20200826,631.0,19870.299000000003,R001
20200826,514.0,14731.983,R005
20200826,571.0,18142.704,R002
20200826,413.0,13303.305,R000
20200826,531.0,8314.596000000001,R003
20200827,588.0,19202.616,R001
20200827,695.0,19008.108,R004
20200827,588.0,17407.872,R002
20200827,496.0,7759.719,R003
20200827,452.0,13457.421,R000
20200827,646.0,17968.77,R005
20200828,656.0,18603.486,R005
20200828,515.0,15158.61,R000
20200828,707.0,20771.748,R004
20200828,525.0,8783.856000000002,R003
20200828,767.0,26419.068000000003,R001
20200828,700.0,21887.064,R002
20200829,834.0,24926.913000000004,R004
20200829,726.0,20675.412000000004,R000
20200829,628.0,18797.994,R005
20200829,755.0,26120.934,R002
20200829,798.0,31233.951,R001
20200829,580.0,11067.948,R003
20200830,614.0,18535.068000000003,R005
20200830,708.0,24449.931000000004,R002
20200830,736.0,22363.83,R004
20200830,521.0,10350.639,R003
20200830,693.0,22663.395000000004,R000
20200830,832.0,28336.662,R001
20200831,505.0,13751.370000000004,R000
20200831,559.0,10383.012,R003
20200831,719.0,22941.495000000003,R001
20200831,671.0,19144.998,R004
20200831,743.0,17495.325,R005
20200831,627.0,18248.841,R002
20200901,647.0,15803.316,R005
20200901,527.0,8533.944,R003
20200901,608.0,16997.148,R002
20200901,666.0,18615.42,R004
20200901,754.0,23588.037,R001
20200901,461.0,14542.551,R000
20200902,691.0,18819.567000000003,R004
20200902,600.0,9541.881,R003
20200902,690.0,16679.412000000004,R005
20200902,789.0,26292.924000000003,R001
20200902,666.0,19910.178000000004,R002
20200902,535.0,15278.49,R000
20200903,711.0,16981.272,R005
20200903,672.0,21298.95,R001
20200903,504.0,13854.24,R000
20200903,1041.0,19006.191000000003,R004
20200903,633.0,19429.902,R002
20200903,515.0,8234.487000000001,R003
20200904,579.0,9820.008,R003
20200904,562.0,16502.265,R000
20200904,862.0,27715.986000000004,R001
20200904,730.0,19071.45,R005
20200904,778.0,25156.197000000004,R002
20200904,826.0,24127.605,R004
20200905,658.0,19047.15,R000
20200905,843.0,28392.741,R001
20200905,734.0,20156.013,R005
20200905,786.0,26671.518000000004,R002
20200905,661.0,11322.126,R003
20200905,809.0,25144.614,R004
20200906,695.0,23871.996,R002
20200906,544.0,9578.763,R003
20200906,789.0,28739.475,R001
20200906,687.0,20551.644,R004
20200906,658.0,20085.192000000003,R000
20200906,654.0,17405.766,R005
20200907,501.0,14467.842,R000
20200907,677.0,16965.963,R005
20200907,579.0,18027.306,R002
20200907,549.0,9325.557,R003
20200907,725.0,23289.066000000003,R001
20200907,621.0,17065.215,R004
20200908,636.0,17177.184,R004
20200908,587.0,8973.612000000001,R003
20200908,552.0,17636.616,R002
20200908,525.0,15332.382,R000
20200908,703.0,22051.845,R001
20200908,667.0,16117.569,R005
20200909,626.0,19174.86,R002
20200909,471.0,13588.776000000002,R000
20200909,604.0,17217.522,R004
20200909,615.0,10216.773,R003
20200909,658.0,15442.785000000002,R005
20200909,702.0,23227.408800000005,R001
20200910,693.0,23833.467,R002
20200910,698.0,19820.673000000003,R004
20200910,772.0,19054.386,R005
20200910,558.0,8637.300000000001,R003
20200910,500.0,14679.36,R000
20200910,748.0,25543.863000000005,R001
20200911,915.0,32114.286000000004,R001
20200911,594.0,17798.670000000002,R000
20200911,769.0,22401.117,R004
20200911,769.0,25951.914,R002
20200911,787.0,21549.456,R005
20200911,688.0,11604.276000000002,R003
20200912,657.0,12390.570000000002,R003
20200912,998.0,32767.983000000004,R001
20200912,872.0,22676.031000000003,R005
20200912,892.0,27923.616,R004
20200912,730.0,20429.091,R000
20200912,819.0,28898.532000000003,R002
20200913,781.0,27182.736,R001
20200913,536.0,9499.599,R003
20200913,717.0,21691.098,R004
20200913,584.0,18750.960000000003,R000
20200913,706.0,25811.001,R002
20200913,643.0,17363.457000000002,R005
20200914,443.0,12973.23,R000
20200914,682.0,13284.513,R003
20200914,733.0,23511.897000000004,R001
20200914,882.0,19980.054000000004,R005
20200914,649.0,18173.727000000003,R004
20200914,640.0,19655.514,R002
20200915,674.0,21098.34,R001
20200915,645.0,18103.365,R004
20200915,595.0,17000.658,R002
20200915,584.0,12346.695000000002,R000
20200915,643.0,10573.227,R003
20200915,741.0,18630.351,R005
20200916,411.0,12587.805,R000
20200916,680.0,11666.835,R003
20200916,606.0,16691.751,R004
20200916,690.0,23106.087,R001
20200916,741.0,17606.673,R005
20200916,583.0,17590.23,R002
20200917,704.0,21289.581,R002
20200917,674.0,19065.915,R004
20200917,386.0,11172.789,R000
20200917,675.0,11982.573,R003
20200917,863.0,20385.351,R005
20200917,794.0,26400.843,R001
20200918,674.0,12047.508,R003
20200918,759.0,21704.193000000003,R004
20200918,884.0,29737.071,R001
20200918,963.0,24604.101,R005
20200918,541.0,16693.29,R000
20200918,745.0,23208.174000000003,R002
20200919,736.0,12730.392000000002,R003
20200919,909.0,27504.657000000003,R004
20200919,970.0,32686.740000000005,R001
20200919,702.0,21489.732,R000
20200919,851.0,23206.203,R005
20200919,903.0,30691.278,R002
20200920,793.0,26310.231000000003,R002
20200920,492.0,9205.488,R003
20200920,689.0,21030.543,R000
20200920,738.0,19714.131,R005
20200920,731.0,22569.813,R004
20200920,841.0,30892.83300000001,R001
20200921,485.0,13348.827,R000
20200921,804.0,16912.638,R005
20200921,534.0,15572.412000000002,R002
20200921,715.0,22103.307,R001
20200921,641.0,17135.469,R004
20200921,643.0,9862.02,R003
20200922,627.0,10301.769,R003
20200922,614.0,18970.929000000004,R002
20200922,399.0,10872.09,R000
20200922,637.0,16259.184,R004
20200922,772.0,18087.759,R005
20200922,643.0,20307.915,R001
20200923,805.0,17125.344,R005
20200923,624.0,18721.557,R002
20200923,451.0,12667.320000000002,R000
20200923,634.0,16837.038,R004
20200923,637.0,9343.89,R003
20200923,715.0,21753.684,R001
20200924,440.0,11918.853,R000
20200924,635.0,10764.36,R003
20200924,664.0,16041.564,R004
20200924,824.0,16656.759000000002,R005
20200924,680.0,21393.018,R001
20200924,662.0,20089.188,R002
20200925,744.0,11859.129000000004,R003
20200925,679.0,18762.246,R002
20200925,543.0,15622.2,R000
20200925,850.0,23672.007,R004
20200925,996.0,31659.201,R001
20200925,982.0,22142.97,R005
20200926,949.0,22633.668,R005
20200926,777.0,21744.855,R000
20200926,906.0,27229.635,R004
20200926,751.0,13012.623,R003
20200926,929.0,31669.299000000003,R002
20200926,944.0,32634.063,R001
20200927,748.0,19808.226,R005
20200927,769.0,28042.335,R001
20200927,595.0,10491.957,R003
20200927,685.0,22186.872000000003,R002
20200927,711.0,20145.942000000003,R000
20200927,766.0,20952.999,R004
20200928,433.0,11244.555,R000
20200928,578.0,9447.651000000002,R003
20200928,756.0,15628.977,R005
20200928,580.0,16490.763,R002
20200928,647.0,18282.078,R001
20200928,588.0,14850.675,R004
20200929,421.0,10837.341,R000
20200929,580.0,16008.84,R002
20200929,683.0,20492.541,R001
20200929,736.0,15958.377000000002,R005
20200929,581.0,9721.62,R003
20200929,664.0,15970.122,R004
20200930,655.0,18953.028,R002
20200930,443.0,11984.085,R000
20200930,653.0,17567.199,R004
20200930,693.0,20406.438,R001
20200930,770.0,16960.293,R005
20200930,578.0,9316.998,R003
20201001,623.0,18093.321,R002
20201001,742.0,22895.217,R001
20201001,572.0,9620.775,R003
20201001,436.0,11829.051,R000
20201001,653.0,18631.701,R004
20201001,772.0,18157.986,R005
20201002,618.0,9394.299,R003
20201002,825.0,24564.654,R002
20201002,580.0,16173.027000000002,R000
20201002,750.0,20707.029,R004
20201002,946.0,24286.608000000004,R005
20201002,976.0,30344.868,R001
20201003,645.0,11917.260000000002,R003
20201003,912.0,22899.645000000004,R005
20201003,920.0,27582.93,R004
20201003,971.0,29820.15,R002
20201003,1062.0,34619.724,R001
20201003,760.0,22009.455,R000
20201004,518.0,10111.014,R003
20201004,677.0,18020.799000000003,R005
20201004,702.0,20534.634,R004
20201004,788.0,27963.522000000004,R001
20201004,714.0,23338.341,R002
20201004,647.0,21616.146,R000
20201005,614.0,13847.031,R002
20201005,553.0,9222.822,R003
20201005,381.0,10051.29,R000
20201005,579.0,14294.583,R004
20201005,630.0,18748.854000000003,R001
20201005,627.0,10173.222000000002,R005
20201006,583.0,15549.192,R002
20201006,660.0,20679.624,R001
20201006,531.0,8297.181,R003
20201006,665.0,18539.01,R005
20201006,367.0,9737.415,R000
20201006,568.0,14998.284,R004
20201007,677.0,17379.495000000003,R004
20201007,690.0,20723.58,R001
20201007,429.0,12232.674,R000
20201007,717.0,16860.447,R005
20201007,695.0,17769.024,R002
20201007,576.0,8711.793000000001,R003
20201008,769.0,17669.556,R005
20201008,639.0,16480.179000000004,R004
20201008,577.0,9072.027000000002,R003
20201008,726.0,22338.990000000005,R001
20201008,412.0,11693.781,R000
20201008,632.0,17757.198,R002
20201009,855.0,24755.22,R002
20201009,981.0,30073.572000000004,R001
20201009,987.0,23550.21,R005
20201009,742.0,20976.705,R004
20201009,633.0,12395.457,R003
20201009,558.0,15526.242000000002,R000
20201010,767.0,22113.216,R000
20201010,1019.0,34833.456000000006,R001
20201010,937.0,31820.013000000003,R002
20201010,743.0,14387.139,R003
20201010,842.0,21541.437,R005
20201010,907.0,27485.244,R004
20201011,623.0,17103.042,R005
20201011,458.0,9364.437,R003
20201011,670.0,25833.006000000005,R001
20201011,637.0,19647.522,R000
20201011,647.0,21767.076,R002
20201011,688.0,19947.546,R004
20201012,616.0,18752.931,R001
20201012,383.0,9676.665,R000
20201012,561.0,15020.1,R004
20201012,663.0,14650.146,R005
20201012,544.0,8356.392,R003
20201012,584.0,16501.752,R002
20201013,362.0,10458.315,R000
20201013,679.0,20758.437,R001
20201013,574.0,16384.842,R004
20201013,535.0,9497.763,R003
20201013,561.0,16077.312000000002,R002
20201013,668.0,15012.027000000002,R005
20201014,410.0,11819.169000000002,R000
20201014,618.0,18032.841,R002
20201014,280.0,17044.452,R005
20201014,550.0,14876.973,R004
20201014,554.0,9432.045,R003
20201014,667.0,20690.316000000003,R001
20201015,539.0,9867.474,R003
20201015,608.0,15394.266,R005
20201015,405.0,11100.672,R000
20201015,632.0,19031.058,R004
20201015,745.0,20158.983,R002
20201015,735.0,22956.723,R001
20201016,694.0,12381.714,R003
20201016,895.0,21744.423000000003,R005
20201016,955.0,31321.215000000004,R001
20201016,794.0,24475.986,R004
20201016,540.0,16809.768,R000
20201016,846.0,26402.841,R002
20201017,836.0,23939.955,R005
20201017,745.0,14326.362000000005,R003
20201017,709.0,22138.002,R000
20201017,848.0,27013.959000000003,R004
20201017,907.0,30834.702,R002
20201017,991.0,35099.352000000006,R001
20201018,412.0,7904.007,R003
20201018,724.0,20925.972,R004
20201018,633.0,16651.386000000002,R005
20201018,728.0,26859.249000000003,R001
20201018,702.0,22905.531000000003,R002
20201018,692.0,20821.455,R000
20201019,582.0,9263.052,R003
20201019,540.0,16522.353000000003,R001
20201019,502.0,14616.369000000002,R002
20201019,502.0,13586.751000000002,R004
20201019,595.0,14490.819,R005
20201019,348.0,9209.295,R000
20201020,380.0,10052.64,R000
20201020,538.0,9306.09,R003
20201020,505.0,14308.596,R002
20201020,552.0,15498.054000000002,R004
20201020,566.0,18179.964,R001
20201020,563.0,14517.522,R005
20201021,645.0,19684.458,R001
20201021,350.0,10367.487,R000
20201021,573.0,17417.43,R002
20201021,603.0,16506.315000000002,R004
20201021,621.0,15057.144000000002,R005
20201021,578.0,9394.11,R003
20201022,621.0,16678.818000000003,R004
20201022,781.0,17769.267,R005
20201022,700.0,21339.396,R001
20201022,586.0,9866.745,R003
20201022,466.0,12665.025,R000
20201022,700.0,19024.632,R002
20201023,768.0,26451.144,R001
20201023,709.0,21967.983,R002
20201023,494.0,15266.475,R000
20201023,703.0,19928.187,R004
20201023,613.0,11456.586,R003
20201023,724.0,19196.784,R005
20201024,661.0,20609.1,R005
20201024,789.0,24061.563,R004
20201024,439.0,14672.88,R000
20201024,690.0,13402.719,R003
20201024,865.0,30521.016000000003,R001
20201024,784.0,28336.932,R002
20201025,688.0,22850.451,R002
20201025,523.0,11480.265,R003
20201025,626.0,20145.672,R004
20201025,701.0,25043.985,R001
20201025,574.0,16208.181,R005
20201025,362.0,10946.475,R000
20201026,552.0,11700.207,R004
20201026,417.0,10736.145,R005
20201026,539.0,17282.565000000002,R001
20201026,531.0,9503.163,R003
20201026,462.0,13224.6,R002
20201026,320.0,9521.739,R000
20201027,586.0,18991.26,R001
20201027,473.0,13224.303000000002,R004
20201027,474.0,13915.341,R005
20201027,439.0,13658.193,R002
20201027,352.0,10512.99,R000
20201027,515.0,8531.082,R003
20201028,535.0,9893.097000000002,R003
20201028,347.0,10600.605,R000
20201028,458.0,12528.135000000002,R005
20201028,516.0,15275.412000000002,R004
20201028,539.0,17340.264,R001
20201028,533.0,16572.303000000004,R002
20201029,514.0,16253.865,R002
20201029,538.0,14461.578,R005
20201029,378.0,11607.3,R000
20201029,538.0,15398.289,R004
20201029,475.0,9790.524,R003
20201029,626.0,19938.933,R001
20201030,640.0,20661.966,R002
20201030,686.0,27528.309,R001
20201030,637.0,19807.308,R004
20201030,572.0,10176.462,R003
20201030,595.0,18081.819000000003,R005
20201030,475.0,15925.329000000002,R000
20201031,724.0,27822.096,R002
20201031,406.0,15521.463,R000
20201031,667.0,25991.064,R001
20201031,627.0,13251.087,R003
20201031,0.0,23810.166,R004
20201031,668.0,21007.35,R005
20201101,436.0,8466.822,R003
20201101,341.0,11902.707,R000
20201101,724.0,18918.738,R002
20201101,546.0,16772.643,R004
20201101,566.0,21332.133,R001
20201101,258.0,15610.455,R005
20201102,502.0,15120.891,R002
20201102,516.0,12722.859,R005
20201102,496.0,9562.158,R003
20201102,547.0,19493.352000000003,R001
20201102,472.0,13178.646,R004
20201102,377.0,11225.898,R000
20201103,697.0,13223.925,R004
20201103,521.0,18147.915,R001
20201103,508.0,12342.699,R005
20201103,428.0,6857.001000000001,R003
20201103,511.0,15987.915,R002
20201103,320.0,10050.48,R000
20201104,512.0,15493.248,R002
20201104,472.0,8960.598,R003
20201104,417.0,13527.81,R000
20201104,578.0,16359.273,R005
20201104,566.0,19471.59,R001
20201104,508.0,16135.227,R004
20201105,538.0,17313.777000000002,R002
20201105,628.0,18612.99,R005
20201105,401.0,7408.179,R003
20201105,445.0,14030.955,R000
20201105,578.0,16801.749,R004
20201105,589.0,19903.320000000003,R001
20201106,585.0,19515.573,R002
20201106,168.0,6205.410000000001,R000
20201106,416.0,8423.136,R003
20201106,320.0,10249.902000000002,R004
20201106,324.0,11326.203,R005
20201106,609.0,23408.73,R001
20201107,130.0,4945.914,R000
20201107,305.0,11181.807,R005
20201107,199.0,9292.401000000002,R004
20201107,536.0,11068.056,R003
20201107,622.0,25744.527,R001
20201107,632.0,23732.001,R002
20201108,236.0,8244.45,R004
20201108,526.0,20296.197,R001
20201108,289.0,10159.776000000002,R005
20201108,103.0,4068.9,R000
20201108,401.0,8527.464000000002,R003
20201108,489.0,18248.517,R002
20201109,202.0,6459.615,R000
20201109,391.0,7124.598,R003
20201109,278.0,7923.339000000001,R004
20201109,324.0,9828.513,R005
20201109,404.0,12857.535000000002,R002
20201109,471.0,16894.683,R001
20201110,461.0,16456.068000000003,R001
20201110,345.0,10682.496,R005
20201110,485.0,15645.528000000002,R002
20201110,271.0,8660.088000000002,R004
20201110,188.0,5793.525000000001,R000
20201110,393.0,7052.697000000001,R003
20201111,333.0,10127.025,R005
20201111,200.0,6573.960000000001,R000
20201111,523.0,17112.168,R002
20201111,328.0,10102.374,R004
20201111,514.0,19095.372,R001
20201111,419.0,7390.008000000001,R003
20201112,211.0,6813.828,R000
20201112,428.0,7747.704000000001,R003
20201112,379.0,12184.020000000002,R005
20201112,359.0,11443.896,R004
20201112,552.0,19167.894,R001
20201112,502.0,17806.365,R002
20201113,671.0,23522.211000000003,R002
20201113,251.0,9494.847000000002,R000
20201113,311.0,15646.149,R005
20201113,376.0,12440.439,R004
20201113,608.0,24058.782000000003,R001
20201113,520.0,10380.366,R003
20201114,388.0,14330.115,R005
20201114,727.0,31652.802000000003,R001
20201114,230.0,8889.345000000001,R000
20201114,589.0,12344.481,R003
