,id_ristorante,Location,Regione,Provincia,data,scontrini,lordototale,Prezzo_medio_per_scontrino,Giorno,Month,Year,Season,Weekend,Festivo,Popolazione,Precipitazioni(mm),Pioggia,ColoreCOVID,Dose1,Dose2,DoseUnica,Booster1,Booster3Dosi,Booster2,Dose1Cum,Dose2Cum,DoseUnicaCum,Booster1Cum,Booster3DosiCum,Booster2Cum,BENZINA,GASOLIO_AUTO,GPL,GASOLIO_RISCALDAMENTO,O.C._FLUIDO_BTZ,O.C._DENSO_BTZ,BENZINA/LITRO,GASOLIO_AUTO/LITRO,GPL/LITRO,GASOLIO_RISCALDAMENTO/LITRO,O.C._FLUIDO_BTZ/LITRO,O.C._DENSO_BTZ/LITRO
6745,R001,Piacenza,Emilia Romagna,Piacenza,2019-02-26,722.0,20514.951,28.414059556786704,Tuesday,2,2019,Winter,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6746,R001,Piacenza,Emilia Romagna,Piacenza,2019-02-27,776.0,23100.822000000004,29.769100515463922,Wednesday,2,2019,Winter,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6747,R001,Piacenza,Emilia Romagna,Piacenza,2019-02-28,861.0,25848.153,30.02108362369338,Thursday,2,2019,Winter,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6748,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-01,1279.0,38440.656,30.05524315871775,Friday,3,2019,Winter,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6749,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-02,1285.0,41636.94300000001,32.40229027237355,Saturday,3,2019,Winter,True,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6750,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-03,953.0,33443.577000000005,35.09294543546695,Sunday,3,2019,Winter,True,True,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6751,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-04,722.0,20123.559,27.87196537396122,Monday,3,2019,Winter,False,False,103904,0.2,True,,,,,,,,,,,,,,1542.33,1486.87,657.77,1305.72,872.6,484.0,1.54233,1.48687,0.65777,1.30572,0.8726,0.484
6752,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-05,768.0,21924.54,28.547578125,Tuesday,3,2019,Winter,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6753,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-06,732.0,20860.713,28.498241803278688,Wednesday,3,2019,Winter,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6754,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-07,822.0,23877.504000000004,29.048058394160588,Thursday,3,2019,Winter,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6755,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-08,1185.0,35827.407,30.234098734177216,Friday,3,2019,Winter,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-09,1313.0,40722.426,31.014795125666414,Saturday,3,2019,Winter,True,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-10,1008.0,35945.019,35.65974107142857,Sunday,3,2019,Winter,True,True,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6758,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-11,660.0,19032.84,28.837636363636364,Monday,3,2019,Winter,False,False,103904,,,,,,,,,,,,,,,,1548.72,1493.17,655.47,1310.07,877.7,487.25,1.54872,1.49317,0.65547,1.3100699999999998,0.8777,0.48725
6759,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-12,721.0,21034.782,29.174454923717057,Tuesday,3,2019,Winter,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6760,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-13,756.0,22587.363,29.877464285714286,Wednesday,3,2019,Winter,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6761,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-14,811.0,24142.779,29.769147965474723,Thursday,3,2019,Winter,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6762,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-15,1164.0,32659.929000000004,28.058358247422685,Friday,3,2019,Winter,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6763,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-16,1379.0,44380.953,32.18343219724438,Saturday,3,2019,Winter,True,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6764,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-17,1098.0,38817.495,35.35290983606558,Sunday,3,2019,Winter,True,True,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6765,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-18,774.0,23318.226,30.126906976744184,Monday,3,2019,Winter,False,False,103904,5.4,True,,,,,,,,,,,,,,1554.03,1496.38,655.33,1310.76,861.2,495.44,1.55403,1.49638,0.6553300000000001,1.31076,0.8612000000000001,0.49544
6766,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-19,745.0,22411.134,30.08205906040268,Tuesday,3,2019,Winter,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6767,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-20,824.0,23888.817,28.99128276699029,Wednesday,3,2019,,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6768,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-21,818.0,25098.228,30.68243031784841,Thursday,3,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6769,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-22,1124.0,32501.277,28.9157268683274,Friday,3,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6770,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-23,1294.0,42456.177,32.810028593508505,Saturday,3,2019,Spring,True,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6771,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-24,963.0,31745.169,32.96486915887851,Sunday,3,2019,Spring,True,True,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6772,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-25,700.0,19969.875,28.528392857142858,Monday,3,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,1562.82,1497.19,656.03,1307.34,859.5,490.22,1.5628199999999999,1.49719,0.65603,1.30734,0.8595,0.49022000000000004
6773,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-26,683.0,19413.054000000004,28.42321229868229,Tuesday,3,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6774,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-27,765.0,22038.831,28.808929411764705,Wednesday,3,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6775,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-28,969.0,27446.067,28.32411455108359,Thursday,3,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6776,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-29,1141.0,33542.748,29.397675723049957,Friday,3,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6777,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-30,1320.0,39902.679,30.22930227272727,Saturday,3,2019,Spring,True,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6778,R001,Piacenza,Emilia Romagna,Piacenza,2019-03-31,995.0,33719.814,33.889260301507534,Sunday,3,2019,Spring,True,True,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6779,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-01,764.0,21985.992,28.777476439790572,Monday,4,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,1573.56,1497.71,656.4,1308.83,859.3,490.78,1.5735599999999998,1.49771,0.6564,1.30883,0.8593,0.49078
6780,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-02,736.0,21563.631,29.29841168478261,Tuesday,4,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6781,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-03,814.0,23524.587,28.899984029484028,Wednesday,4,2019,Spring,False,False,103904,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
6782,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-04,847.0,24472.557,28.893219598583237,Thursday,4,2019,Spring,False,False,103904,14.2,True,,,,,,,,,,,,,,,,,,,,,,,,,
6783,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-05,1236.0,34337.115000000005,27.78083737864078,Friday,4,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6784,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-06,1309.0,39740.841,30.359695187165777,Saturday,4,2019,Spring,True,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6785,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-07,1096.0,35384.931000000004,32.28552098540146,Sunday,4,2019,Spring,True,True,103904,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
6786,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-08,734.0,19932.237,27.15563623978202,Monday,4,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,1588.6,1499.16,653.92,1316.55,862.0,496.56,1.5886,1.49916,0.65392,1.3165499999999999,0.862,0.49656
6787,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-09,793.0,22449.42,28.30948297604035,Tuesday,4,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6788,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-10,777.0,22366.827,28.786135135135137,Wednesday,4,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6789,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-11,850.0,25786.485,30.33704117647059,Thursday,4,2019,Spring,False,False,103904,21.8,True,,,,,,,,,,,,,,,,,,,,,,,,,
6790,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-12,1174.0,34035.60600000001,28.991146507666105,Friday,4,2019,Spring,False,False,103904,1.2,True,,,,,,,,,,,,,,,,,,,,,,,,,
6791,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-13,1387.0,45282.726,32.64796395097333,Saturday,4,2019,Spring,True,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6792,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-14,1005.0,34869.069,34.69559104477612,Sunday,4,2019,Spring,True,True,103904,11.6,True,,,,,,,,,,,,,,,,,,,,,,,,,
6793,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-15,779.0,23069.367,29.614078305519897,Monday,4,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,1604.64,1505.5,653.24,1323.76,864.3,496.33,1.60464,1.5055,0.65324,1.32376,0.8643,0.49633
6794,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-16,770.0,22231.881000000005,28.872572727272733,Tuesday,4,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6795,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-17,937.0,27358.506000000005,29.197978655282824,Wednesday,4,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6796,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-18,1141.0,31912.839,27.969184049079754,Thursday,4,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6797,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-19,1181.0,34338.627,29.075890770533448,Friday,4,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6798,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-20,1248.0,37342.269,29.921689903846154,Saturday,4,2019,Spring,True,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6799,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-21,564.0,17560.53,31.1356914893617,Sunday,4,2019,Spring,True,True,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6800,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-22,941.0,30280.878,32.179466524973435,Monday,4,2019,Spring,False,True,103904,8.6,True,,,,,,,,,,,,,,1615.23,1511.49,653.74,1327.79,864.1,495.0,1.61523,1.51149,0.65374,1.32779,0.8641,0.495
6801,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-23,892.0,28898.640000000003,32.397578475336324,Tuesday,4,2019,Spring,False,False,103904,15.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
6802,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-24,1023.0,30935.655,30.240131964809382,Wednesday,4,2019,Spring,False,False,103904,0.6,True,,,,,,,,,,,,,,,,,,,,,,,,,
6803,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-25,1020.0,33626.556000000004,32.96721176470589,Thursday,4,2019,Spring,False,True,103904,1.6,True,,,,,,,,,,,,,,,,,,,,,,,,,
6804,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-26,1157.0,32643.540000000005,28.21394987035437,Friday,4,2019,Spring,False,False,103904,0.2,True,,,,,,,,,,,,,,,,,,,,,,,,,
6805,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-27,1314.0,40354.119,30.71089726027397,Saturday,4,2019,Spring,True,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6806,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-28,990.0,31591.404,31.91050909090909,Sunday,4,2019,Spring,True,True,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-29,764.0,20095.722,26.30330104712042,Monday,4,2019,Spring,False,False,103904,0.2,True,,,,,,,,,,,,,,1625.87,1519.7,656.03,1337.46,874.8,511.0,1.62587,1.5197,0.65603,1.33746,0.8747999999999999,0.511
6808,R001,Piacenza,Emilia Romagna,Piacenza,2019-04-30,996.0,29185.812,29.303024096385546,Tuesday,4,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6809,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-01,970.0,31855.815,32.84104639175258,Wednesday,5,2019,Spring,False,True,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6810,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-02,773.0,21571.677000000003,27.906438551099615,Thursday,5,2019,Spring,False,False,103904,0.8,True,,,,,,,,,,,,,,,,,,,,,,,,,
6811,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-03,1185.0,33580.98,28.338379746835447,Friday,5,2019,Spring,False,False,103904,2.4,True,,,,,,,,,,,,,,,,,,,,,,,,,
6812,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-04,1360.0,41792.382000000005,30.729692647058826,Saturday,5,2019,Spring,True,False,103904,13.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
6813,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-05,958.0,29420.955,30.71080897703549,Sunday,5,2019,Spring,True,True,103904,38.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
6814,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-06,845.0,23226.264,27.48670295857988,Monday,5,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,1627.81,1519.07,645.01,1335.26,869.9,504.22,1.62781,1.51907,0.64501,1.33526,0.8699,0.50422
6815,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-07,807.0,22859.415000000005,28.32641263940521,Tuesday,5,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6816,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-08,803.0,23242.734,28.944874221668744,Wednesday,5,2019,Spring,False,False,103904,6.4,True,,,,,,,,,,,,,,,,,,,,,,,,,
6817,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-09,828.0,24064.236,29.06308695652174,Thursday,5,2019,Spring,False,False,103904,1.8,True,,,,,,,,,,,,,,,,,,,,,,,,,
6818,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-10,1221.0,35811.315,29.329496314496318,Friday,5,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6819,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-11,1150.0,41768.298,36.320259130434785,Saturday,5,2019,Spring,True,False,103904,4.6,True,,,,,,,,,,,,,,,,,,,,,,,,,
6820,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-12,976.0,32023.35,32.810809426229504,Sunday,5,2019,Spring,True,True,103904,1.6,True,,,,,,,,,,,,,,,,,,,,,,,,,
6821,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-13,757.0,21531.312,28.442948480845445,Monday,5,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,1625.82,1518.33,652.32,1330.75,866.0,495.0,1.62582,1.51833,0.65232,1.33075,0.866,0.495
6822,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-14,794.0,22230.396,27.9979798488665,Tuesday,5,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6823,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-15,867.0,26758.539,30.86336678200692,Wednesday,5,2019,Spring,False,False,103904,0.2,True,,,,,,,,,,,,,,,,,,,,,,,,,
6824,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-16,1044.0,24993.144,23.939793103448277,Thursday,5,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6825,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-17,1228.0,36698.130000000005,29.88447068403909,Friday,5,2019,Spring,False,False,103904,5.2,True,,,,,,,,,,,,,,,,,,,,,,,,,
6826,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-18,1364.0,42071.427,30.844154692082114,Saturday,5,2019,Spring,True,False,103904,17.4,True,,,,,,,,,,,,,,,,,,,,,,,,,
6827,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-19,1036.0,33478.839,32.31548166023166,Sunday,5,2019,Spring,True,True,103904,9.4,True,,,,,,,,,,,,,,,,,,,,,,,,,
6828,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-20,776.0,22405.653,28.87326417525773,Monday,5,2019,Spring,False,False,103904,2.4,True,,,,,,,,,,,,,,1624.17,1517.75,651.65,1343.5,874.6,501.89,1.6241700000000001,1.51775,0.65165,1.3435,0.8746,0.50189
6829,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-21,817.0,23380.461000000003,28.617455324357408,Tuesday,5,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6830,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-22,806.0,22964.256000000005,28.491632754342437,Wednesday,5,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6831,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-23,922.0,26066.286000000004,28.27145986984816,Thursday,5,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6832,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-24,1222.0,33357.798,27.29770703764321,Friday,5,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6833,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-25,1402.0,43833.825,31.26521041369472,Saturday,5,2019,Spring,True,False,103904,1.8,True,,,,,,,,,,,,,,,,,,,,,,,,,
6834,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-26,1087.0,35841.906,32.97323459061638,Sunday,5,2019,Spring,True,True,103904,5.2,True,,,,,,,,,,,,,,,,,,,,,,,,,
6835,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-27,829.0,23545.242,28.401980699638116,Monday,5,2019,Spring,False,False,103904,9.0,True,,,,,,,,,,,,,,1631.14,1524.63,652.39,1324.07,858.6,495.22,1.63114,1.5246300000000002,0.65239,1.3240699999999999,0.8586,0.49522000000000005
6836,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-28,733.0,20042.127,27.342601637107776,Tuesday,5,2019,Spring,False,False,103904,33.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
6837,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-29,757.0,21644.064,28.591894319682957,Wednesday,5,2019,Spring,False,False,103904,5.2,True,,,,,,,,,,,,,,,,,,,,,,,,,
6838,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-30,838.0,25085.835,29.93536396181384,Thursday,5,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6839,R001,Piacenza,Emilia Romagna,Piacenza,2019-05-31,1226.0,35080.938,28.614141924959217,Friday,5,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6840,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-01,1327.0,40133.664,30.24390655614167,Saturday,6,2019,Spring,True,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6841,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-02,998.0,32221.071,32.285642284569136,Sunday,6,2019,Spring,True,True,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6842,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-03,723.0,19972.98,27.625145228215768,Monday,6,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,1621.9,1514.36,651.9,1313.11,854.2,498.22,1.6219000000000001,1.51436,0.6518999999999999,1.31311,0.8542000000000001,0.49822000000000005
6843,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-04,771.0,21003.435,27.241809338521403,Tuesday,6,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6844,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-05,805.0,22190.436,27.56575900621118,Wednesday,6,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6845,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-06,823.0,24101.172,29.284534629404614,Thursday,6,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6846,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-07,1279.0,34455.456000000006,26.939371383893672,Friday,6,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6847,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-08,1285.0,40027.635,31.149910505836576,Saturday,6,2019,Spring,True,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6848,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-09,776.0,30510.270000000004,39.31735824742269,Sunday,6,2019,Spring,True,True,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6849,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-10,819.0,22699.899000000005,27.716604395604403,Monday,6,2019,Spring,False,False,103904,0.2,True,,,,,,,,,,,,,,1605.95,1497.42,640.26,1278.67,824.0,485.25,1.60595,1.49742,0.6402599999999999,1.27867,0.824,0.48525
6850,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-11,803.0,22638.501,28.192404732254047,Tuesday,6,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6851,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-12,857.0,23923.188,27.915038506417734,Wednesday,6,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6852,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-13,819.0,24063.129000000004,29.381109890109897,Thursday,6,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6853,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-14,1112.0,30456.054000000004,27.388537769784175,Friday,6,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6854,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-15,1295.0,39385.035,30.413154440154443,Saturday,6,2019,Spring,True,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6855,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-16,935.0,30704.4,32.83893048128343,Sunday,6,2019,Spring,True,True,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6856,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-17,839.0,22643.874000000003,26.989122765196665,Monday,6,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,1595.79,1486.77,637.45,1275.79,836.0,466.13,1.59579,1.48677,0.6374500000000001,1.27579,0.836,0.46613
6857,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-18,804.0,22605.75,28.11660447761194,Tuesday,6,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6858,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-19,847.0,23813.163000000004,28.11471428571429,Wednesday,6,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6859,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-20,972.0,27038.691000000003,27.817583333333335,Thursday,6,2019,Spring,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6860,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-21,1175.0,31789.20600000001,27.054643404255327,Friday,6,2019,Summer,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6861,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-22,1289.0,39847.194,30.913261442979056,Saturday,6,2019,Summer,True,False,103904,4.2,True,,,,,,,,,,,,,,,,,,,,,,,,,
6862,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-23,915.0,28313.631000000005,30.943859016393446,Sunday,6,2019,Summer,True,True,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6863,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-24,749.0,21316.068000000003,28.45936982643525,Monday,6,2019,Summer,False,False,103904,,,,,,,,,,,,,,,,1590.01,1480.69,635.78,1282.37,842.9,478.38,1.59001,1.48069,0.63578,1.2823699999999998,0.8429,0.47837999999999997
6864,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-25,717.0,19515.546,27.218334728033472,Tuesday,6,2019,Summer,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6865,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-26,749.0,20860.416,27.851022696929242,Wednesday,6,2019,Summer,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6866,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-27,865.0,23425.335,27.08131213872832,Thursday,6,2019,Summer,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6867,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-28,1114.0,32382.126,29.068335727109517,Friday,6,2019,Summer,False,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6868,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-29,1105.0,32840.991,29.72035384615385,Saturday,6,2019,Summer,True,False,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
6869,R001,Piacenza,Emilia Romagna,Piacenza,2019-06-30,1127.0,32250.69,28.616406388642414,Sunday,6,2019,Summer,True,True,103904,,,,,,,,,,,,,,,,,,,,,,,,,,,
