,id_ristorante,Location,Regione,Provincia,data,scontrini,lordototale,Prezzo_medio_per_scontrino,Giorno,Month,Year,Season,Weekend,Festivo,Popolazione,Precipitazioni(mm),Pioggia,ColoreCOVID,Dose1,Dose2,DoseUnica,Booster1,Booster3Dosi,Booster2,Dose1Cum,Dose2Cum,DoseUnicaCum,Booster1Cum,Booster3DosiCum,Booster2Cum,BENZINA,GASOLIO_AUTO,GPL,GASOLIO_RISCALDAMENTO,O.C._FLUIDO_BTZ,O.C._DENSO_BTZ,BENZINA/LITRO,GASOLIO_AUTO/LITRO,GPL/LITRO,GASOLIO_RISCALDAMENTO/LITRO,O.C._FLUIDO_BTZ/LITRO,O.C._DENSO_BTZ/LITRO,Durum_Wheat,Feed_Barley,Maize,Milling_Wheat
972,R000,Montebello,Lombardia,Pavia,2020-08-30,693.0,22663.395000000004,32.70331168831169,Sunday,8,2020,Summer,True,True,1525,9.6,True,,,,,,,,,,,,,,1399.68,1285.56,595.86,1115.79,695.09,361.89,1.39968,1.28556,0.5958600000000001,1.11579,0.69509,0.36189,285.5,161.5,189.0,189.5
973,R000,Montebello,Lombardia,Pavia,2020-08-31,505.0,13751.370000000004,27.230435643564366,Monday,8,2020,Summer,False,False,1525,,,,,,,,,,,,,,,,1400.08,1285.19,594.59,1110.96,692.73,362.78,1.40008,1.28519,0.5945900000000001,1.11096,0.6927300000000001,0.36278,285.5,161.5,189.0,189.5
974,R000,Montebello,Lombardia,Pavia,2020-09-01,461.0,14542.551,31.54566377440347,Tuesday,9,2020,Summer,False,False,1525,,,,,,,,,,,,,,,,1400.08,1285.19,594.59,1110.96,692.73,362.78,1.40008,1.28519,0.5945900000000001,1.11096,0.6927300000000001,0.36278,285.5,161.5,189.0,189.5
975,R000,Montebello,Lombardia,Pavia,2020-09-02,535.0,15278.49,28.55792523364486,Wednesday,9,2020,Summer,False,False,1525,,,,,,,,,,,,,,,,1400.08,1285.19,594.59,1110.96,692.73,362.78,1.40008,1.28519,0.5945900000000001,1.11096,0.6927300000000001,0.36278,285.5,161.5,189.0,189.5
976,R000,Montebello,Lombardia,Pavia,2020-09-03,504.0,13854.24,27.48857142857143,Thursday,9,2020,Summer,False,False,1525,,,,,,,,,,,,,,,,1400.08,1285.19,594.59,1110.96,692.73,362.78,1.40008,1.28519,0.5945900000000001,1.11096,0.6927300000000001,0.36278,285.5,163.5,181.0,189.5
977,R000,Montebello,Lombardia,Pavia,2020-09-04,562.0,16502.265,29.363460854092526,Friday,9,2020,Summer,False,False,1525,,,,,,,,,,,,,,,,1400.08,1285.19,594.59,1110.96,692.73,362.78,1.40008,1.28519,0.5945900000000001,1.11096,0.6927300000000001,0.36278,285.5,163.5,181.0,189.5
978,R000,Montebello,Lombardia,Pavia,2020-09-05,658.0,19047.15,28.947036474164136,Saturday,9,2020,Summer,True,False,1525,,,,,,,,,,,,,,,,1400.08,1285.19,594.59,1110.96,692.73,362.78,1.40008,1.28519,0.5945900000000001,1.11096,0.6927300000000001,0.36278,285.5,163.5,181.0,189.5
979,R000,Montebello,Lombardia,Pavia,2020-09-06,658.0,20085.192000000003,30.524607902735568,Sunday,9,2020,Summer,True,True,1525,,,,,,,,,,,,,,,,1400.08,1285.19,594.59,1110.96,692.73,362.78,1.40008,1.28519,0.5945900000000001,1.11096,0.6927300000000001,0.36278,285.5,163.5,181.0,189.5
980,R000,Montebello,Lombardia,Pavia,2020-09-07,501.0,14467.842,28.877928143712577,Monday,9,2020,Summer,False,False,1525,4.8,True,,,,,,,,,,,,,,1398.48,1281.64,593.45,1099.14,683.82,351.0,1.39848,1.2816400000000001,0.59345,1.09914,0.6838200000000001,0.351,285.5,163.5,181.0,189.5
981,R000,Montebello,Lombardia,Pavia,2020-09-08,525.0,15332.382,29.20453714285714,Tuesday,9,2020,Summer,False,False,1525,,,,,,,,,,,,,,,,1398.48,1281.64,593.45,1099.14,683.82,351.0,1.39848,1.2816400000000001,0.59345,1.09914,0.6838200000000001,0.351,285.5,163.5,181.0,189.5
982,R000,Montebello,Lombardia,Pavia,2020-09-09,471.0,13588.776000000002,28.85090445859873,Wednesday,9,2020,Summer,False,False,1525,,,,,,,,,,,,,,,,1398.48,1281.64,593.45,1099.14,683.82,351.0,1.39848,1.2816400000000001,0.59345,1.09914,0.6838200000000001,0.351,285.5,163.5,181.0,189.5
983,R000,Montebello,Lombardia,Pavia,2020-09-10,500.0,14679.36,29.35872,Thursday,9,2020,Summer,False,False,1525,,,,,,,,,,,,,,,,1398.48,1281.64,593.45,1099.14,683.82,351.0,1.39848,1.2816400000000001,0.59345,1.09914,0.6838200000000001,0.351,282.5,164.5,179.0,191.5
984,R000,Montebello,Lombardia,Pavia,2020-09-11,594.0,17798.670000000002,29.964090909090913,Friday,9,2020,Summer,False,False,1525,,,,,,,,,,,,,,,,1398.48,1281.64,593.45,1099.14,683.82,351.0,1.39848,1.2816400000000001,0.59345,1.09914,0.6838200000000001,0.351,282.5,164.5,179.0,191.5
985,R000,Montebello,Lombardia,Pavia,2020-09-12,730.0,20429.091,27.98505616438356,Saturday,9,2020,Summer,True,False,1525,,,,,,,,,,,,,,,,1398.48,1281.64,593.45,1099.14,683.82,351.0,1.39848,1.2816400000000001,0.59345,1.09914,0.6838200000000001,0.351,282.5,164.5,179.0,191.5
986,R000,Montebello,Lombardia,Pavia,2020-09-13,584.0,18750.960000000003,32.10780821917809,Sunday,9,2020,Summer,True,True,1525,,,,,,,,,,,,,,,,1398.48,1281.64,593.45,1099.14,683.82,351.0,1.39848,1.2816400000000001,0.59345,1.09914,0.6838200000000001,0.351,282.5,164.5,179.0,191.5
987,R000,Montebello,Lombardia,Pavia,2020-09-14,443.0,12973.23,29.284943566591423,Monday,9,2020,Summer,False,False,1525,,,,,,,,,,,,,,,,1392.04,1274.28,593.35,1086.14,675.18,344.0,1.39204,1.27428,0.59335,1.08614,0.67518,0.344,282.5,164.5,179.0,191.5
988,R000,Montebello,Lombardia,Pavia,2020-09-15,584.0,12346.695000000002,21.141601027397265,Tuesday,9,2020,Summer,False,False,1525,,,,,,,,,,,,,,,,1392.04,1274.28,593.35,1086.14,675.18,344.0,1.39204,1.27428,0.59335,1.08614,0.67518,0.344,282.5,164.5,179.0,191.5
989,R000,Montebello,Lombardia,Pavia,2020-09-16,411.0,12587.805,30.627262773722627,Wednesday,9,2020,Summer,False,False,1525,,,,,,,,,,,,,,,,1392.04,1274.28,593.35,1086.14,675.18,344.0,1.39204,1.27428,0.59335,1.08614,0.67518,0.344,282.5,164.5,179.0,191.5
990,R000,Montebello,Lombardia,Pavia,2020-09-17,386.0,11172.789,28.94504922279793,Thursday,9,2020,Summer,False,False,1525,,,,,,,,,,,,,,,,1392.04,1274.28,593.35,1086.14,675.18,344.0,1.39204,1.27428,0.59335,1.08614,0.67518,0.344,280.5,165.5,176.0,191.5
991,R000,Montebello,Lombardia,Pavia,2020-09-18,541.0,16693.29,30.856358595194088,Friday,9,2020,Summer,False,False,1525,,,,,,,,,,,,,,,,1392.04,1274.28,593.35,1086.14,675.18,344.0,1.39204,1.27428,0.59335,1.08614,0.67518,0.344,280.5,165.5,176.0,191.5
992,R000,Montebello,Lombardia,Pavia,2020-09-19,702.0,21489.732,30.612153846153845,Saturday,9,2020,Summer,True,False,1525,,,,,,,,,,,,,,,,1392.04,1274.28,593.35,1086.14,675.18,344.0,1.39204,1.27428,0.59335,1.08614,0.67518,0.344,280.5,165.5,176.0,191.5
993,R000,Montebello,Lombardia,Pavia,2020-09-20,689.0,21030.543,30.523284470246736,Sunday,9,2020,Summer,True,True,1525,0.4,True,,,,,,,,,,,,,,1392.04,1274.28,593.35,1086.14,675.18,344.0,1.39204,1.27428,0.59335,1.08614,0.67518,0.344,280.5,165.5,176.0,191.5
994,R000,Montebello,Lombardia,Pavia,2020-09-21,485.0,13348.827,27.523354639175256,Monday,9,2020,Summer,False,False,1525,1.0,True,,,,,,,,,,,,,,1388.7,1267.41,592.7,1090.46,682.45,355.89,1.3887,1.2674100000000001,0.5927,1.09046,0.68245,0.35589,280.5,165.5,176.0,191.5
995,R000,Montebello,Lombardia,Pavia,2020-09-22,399.0,10872.09,27.248345864661655,Tuesday,9,2020,Summer,False,False,1525,1.2,True,,,,,,,,,,,,,,1388.7,1267.41,592.7,1090.46,682.45,355.89,1.3887,1.2674100000000001,0.5927,1.09046,0.68245,0.35589,280.5,165.5,176.0,191.5
996,R000,Montebello,Lombardia,Pavia,2020-09-23,451.0,12667.320000000002,28.08718403547672,Wednesday,9,2020,Autumn,False,False,1525,,,,,,,,,,,,,,,,1388.7,1267.41,592.7,1090.46,682.45,355.89,1.3887,1.2674100000000001,0.5927,1.09046,0.68245,0.35589,280.5,165.5,176.0,191.5
997,R000,Montebello,Lombardia,Pavia,2020-09-24,440.0,11918.853,27.088302272727272,Thursday,9,2020,Autumn,False,False,1525,2.0,True,,,,,,,,,,,,,,1388.7,1267.41,592.7,1090.46,682.45,355.89,1.3887,1.2674100000000001,0.5927,1.09046,0.68245,0.35589,279.5,167.5,176.0,192.5
998,R000,Montebello,Lombardia,Pavia,2020-09-25,543.0,15622.2,28.770165745856357,Friday,9,2020,Autumn,False,False,1525,5.2,True,,,,,,,,,,,,,,1388.7,1267.41,592.7,1090.46,682.45,355.89,1.3887,1.2674100000000001,0.5927,1.09046,0.68245,0.35589,279.5,167.5,176.0,192.5
999,R000,Montebello,Lombardia,Pavia,2020-09-26,777.0,21744.855,27.98565637065637,Saturday,9,2020,Autumn,True,False,1525,,,,,,,,,,,,,,,,1388.7,1267.41,592.7,1090.46,682.45,355.89,1.3887,1.2674100000000001,0.5927,1.09046,0.68245,0.35589,279.5,167.5,176.0,192.5
1000,R000,Montebello,Lombardia,Pavia,2020-09-27,711.0,20145.942000000003,28.334658227848106,Sunday,9,2020,Autumn,True,True,1525,,,,,,,,,,,,,,,,1388.7,1267.41,592.7,1090.46,682.45,355.89,1.3887,1.2674100000000001,0.5927,1.09046,0.68245,0.35589,279.5,167.5,176.0,192.5
1001,R000,Montebello,Lombardia,Pavia,2020-09-28,433.0,11244.555,25.968949191685912,Monday,9,2020,Autumn,False,False,1525,,,,,,,,,,,,,,,,1389.54,1264.94,592.25,1084.18,677.64,353.56,1.38954,1.26494,0.59225,1.0841800000000001,0.67764,0.35356,279.5,167.5,176.0,192.5
1002,R000,Montebello,Lombardia,Pavia,2020-09-29,421.0,10837.341,25.741902612826603,Tuesday,9,2020,Autumn,False,False,1525,,,,,,,,,,,,,,,,1389.54,1264.94,592.25,1084.18,677.64,353.56,1.38954,1.26494,0.59225,1.0841800000000001,0.67764,0.35356,279.5,167.5,176.0,192.5
1003,R000,Montebello,Lombardia,Pavia,2020-09-30,443.0,11984.085,27.05211060948081,Wednesday,9,2020,Autumn,False,False,1525,,,,,,,,,,,,,,,,1389.54,1264.94,592.25,1084.18,677.64,353.56,1.38954,1.26494,0.59225,1.0841800000000001,0.67764,0.35356,279.5,167.5,176.0,192.5
1004,R000,Montebello,Lombardia,Pavia,2020-10-01,436.0,11829.051,27.130850917431193,Thursday,10,2020,Autumn,False,False,1525,,,,,,,,,,,,,,,,1389.54,1264.94,592.25,1084.18,677.64,353.56,1.38954,1.26494,0.59225,1.0841800000000001,0.67764,0.35356,279.5,169.5,177.0,194.5
1005,R000,Montebello,Lombardia,Pavia,2020-10-02,580.0,16173.027000000002,27.88452931034483,Friday,10,2020,Autumn,False,False,1525,16.0,True,,,,,,,,,,,,,,1389.54,1264.94,592.25,1084.18,677.64,353.56,1.38954,1.26494,0.59225,1.0841800000000001,0.67764,0.35356,279.5,169.5,177.0,194.5
1006,R000,Montebello,Lombardia,Pavia,2020-10-03,760.0,22009.455,28.95980921052632,Saturday,10,2020,Autumn,True,False,1525,2.6,True,,,,,,,,,,,,,,1389.54,1264.94,592.25,1084.18,677.64,353.56,1.38954,1.26494,0.59225,1.0841800000000001,0.67764,0.35356,279.5,169.5,177.0,194.5
1007,R000,Montebello,Lombardia,Pavia,2020-10-04,647.0,21616.146,33.409808346213296,Sunday,10,2020,Autumn,True,True,1525,5.4,True,,,,,,,,,,,,,,1389.54,1264.94,592.25,1084.18,677.64,353.56,1.38954,1.26494,0.59225,1.0841800000000001,0.67764,0.35356,279.5,169.5,177.0,194.5
1008,R000,Montebello,Lombardia,Pavia,2020-10-05,381.0,10051.29,26.381338582677166,Monday,10,2020,Autumn,False,False,1525,,,,,,,,,,,,,,,,1388.24,1262.69,591.69,1087.18,680.0,354.11,1.38824,1.26269,0.59169,1.08718,0.68,0.35411000000000004,279.5,169.5,177.0,194.5
1009,R000,Montebello,Lombardia,Pavia,2020-10-06,367.0,9737.415,26.532465940054497,Tuesday,10,2020,Autumn,False,False,1525,,,,,,,,,,,,,,,,1388.24,1262.69,591.69,1087.18,680.0,354.11,1.38824,1.26269,0.59169,1.08718,0.68,0.35411000000000004,279.5,169.5,177.0,194.5
1010,R000,Montebello,Lombardia,Pavia,2020-10-07,429.0,12232.674,28.51439160839161,Wednesday,10,2020,Autumn,False,False,1525,,,,,,,,,,,,,,,,1388.24,1262.69,591.69,1087.18,680.0,354.11,1.38824,1.26269,0.59169,1.08718,0.68,0.35411000000000004,279.5,169.5,177.0,194.5
1011,R000,Montebello,Lombardia,Pavia,2020-10-08,412.0,11693.781,28.38296359223301,Thursday,10,2020,Autumn,False,False,1525,,,,,,,,,,,,,,,,1388.24,1262.69,591.69,1087.18,680.0,354.11,1.38824,1.26269,0.59169,1.08718,0.68,0.35411000000000004,279.5,171.5,178.0,195.5
1012,R000,Montebello,Lombardia,Pavia,2020-10-09,558.0,15526.242000000002,27.824806451612908,Friday,10,2020,Autumn,False,False,1525,,,,,,,,,,,,,,,,1388.24,1262.69,591.69,1087.18,680.0,354.11,1.38824,1.26269,0.59169,1.08718,0.68,0.35411000000000004,279.5,171.5,178.0,195.5
1013,R000,Montebello,Lombardia,Pavia,2020-10-10,767.0,22113.216,28.830790091264667,Saturday,10,2020,Autumn,True,False,1525,16.2,True,,,,,,,,,,,,,,1388.24,1262.69,591.69,1087.18,680.0,354.11,1.38824,1.26269,0.59169,1.08718,0.68,0.35411000000000004,279.5,171.5,178.0,195.5
1014,R000,Montebello,Lombardia,Pavia,2020-10-11,637.0,19647.522,30.843833594976452,Sunday,10,2020,Autumn,True,True,1525,3.2,True,,,,,,,,,,,,,,1388.24,1262.69,591.69,1087.18,680.0,354.11,1.38824,1.26269,0.59169,1.08718,0.68,0.35411000000000004,279.5,171.5,178.0,195.5
1015,R000,Montebello,Lombardia,Pavia,2020-10-12,383.0,9676.665,25.265443864229766,Monday,10,2020,Autumn,False,False,1525,,,,,,,,,,,,,,,,1388.63,1261.0,591.76,1088.75,689.82,368.33,1.38863,1.261,0.59176,1.08875,0.6898200000000001,0.36833,279.5,171.5,178.0,195.5
1016,R000,Montebello,Lombardia,Pavia,2020-10-13,362.0,10458.315,28.8903729281768,Tuesday,10,2020,Autumn,False,False,1525,,,,,,,,,,,,,,,,1388.63,1261.0,591.76,1088.75,689.82,368.33,1.38863,1.261,0.59176,1.08875,0.6898200000000001,0.36833,279.5,171.5,178.0,195.5
1017,R000,Montebello,Lombardia,Pavia,2020-10-14,410.0,11819.169000000002,28.827241463414637,Wednesday,10,2020,Autumn,False,False,1525,3.8,True,,,,,,,,,,,,,,1388.63,1261.0,591.76,1088.75,689.82,368.33,1.38863,1.261,0.59176,1.08875,0.6898200000000001,0.36833,279.5,171.5,178.0,195.5
1018,R000,Montebello,Lombardia,Pavia,2020-10-15,405.0,11100.672,27.409066666666668,Thursday,10,2020,Autumn,False,False,1525,13.8,True,,,,,,,,,,,,,,1388.63,1261.0,591.76,1088.75,689.82,368.33,1.38863,1.261,0.59176,1.08875,0.6898200000000001,0.36833,282.5,174.5,179.0,197.5
1019,R000,Montebello,Lombardia,Pavia,2020-10-16,540.0,16809.768,31.1292,Friday,10,2020,Autumn,False,False,1525,,,,,,,,,,,,,,,,1388.63,1261.0,591.76,1088.75,689.82,368.33,1.38863,1.261,0.59176,1.08875,0.6898200000000001,0.36833,282.5,174.5,179.0,197.5
1020,R000,Montebello,Lombardia,Pavia,2020-10-17,709.0,22138.002,31.22426234132581,Saturday,10,2020,Autumn,True,False,1525,,,,,,,,,,,,,,,,1388.63,1261.0,591.76,1088.75,689.82,368.33,1.38863,1.261,0.59176,1.08875,0.6898200000000001,0.36833,282.5,174.5,179.0,197.5
1021,R000,Montebello,Lombardia,Pavia,2020-10-18,692.0,20821.455,30.08880780346821,Sunday,10,2020,Autumn,True,True,1525,,,,,,,,,,,,,,,,1388.63,1261.0,591.76,1088.75,689.82,368.33,1.38863,1.261,0.59176,1.08875,0.6898200000000001,0.36833,282.5,174.5,179.0,197.5
1022,R000,Montebello,Lombardia,Pavia,2020-10-19,348.0,9209.295,26.463491379310344,Monday,10,2020,Autumn,False,False,1525,,,,,,,,,,,,,,,,1389.14,1260.48,592.35,1088.93,691.64,369.22,1.38914,1.26048,0.59235,1.08893,0.69164,0.36922000000000005,282.5,174.5,179.0,197.5
1023,R000,Montebello,Lombardia,Pavia,2020-10-20,380.0,10052.64,26.454315789473682,Tuesday,10,2020,Autumn,False,False,1525,0.2,True,,,,,,,,,,,,,,1389.14,1260.48,592.35,1088.93,691.64,369.22,1.38914,1.26048,0.59235,1.08893,0.69164,0.36922000000000005,282.5,174.5,179.0,197.5
1024,R000,Montebello,Lombardia,Pavia,2020-10-21,350.0,10367.487,29.621391428571425,Wednesday,10,2020,Autumn,False,False,1525,0.2,True,,,,,,,,,,,,,,1389.14,1260.48,592.35,1088.93,691.64,369.22,1.38914,1.26048,0.59235,1.08893,0.69164,0.36922000000000005,282.5,174.5,179.0,197.5
1025,R000,Montebello,Lombardia,Pavia,2020-10-22,466.0,12665.025,27.178165236051502,Thursday,10,2020,Autumn,False,False,1525,0.8,True,,,,,,,,,,,,,,1389.14,1260.48,592.35,1088.93,691.64,369.22,1.38914,1.26048,0.59235,1.08893,0.69164,0.36922000000000005,283.5,178.5,181.0,200.5
1026,R000,Montebello,Lombardia,Pavia,2020-10-23,494.0,15266.475,30.903795546558705,Friday,10,2020,Autumn,False,False,1525,10.4,True,,,,,,,,,,,,,,1389.14,1260.48,592.35,1088.93,691.64,369.22,1.38914,1.26048,0.59235,1.08893,0.69164,0.36922000000000005,283.5,178.5,181.0,200.5
1027,R000,Montebello,Lombardia,Pavia,2020-10-24,439.0,14672.88,33.423416856492025,Saturday,10,2020,Autumn,True,False,1525,0.2,True,,,,,,,,,,,,,,1389.14,1260.48,592.35,1088.93,691.64,369.22,1.38914,1.26048,0.59235,1.08893,0.69164,0.36922000000000005,283.5,178.5,181.0,200.5
1028,R000,Montebello,Lombardia,Pavia,2020-10-25,362.0,10946.475,30.238881215469615,Sunday,10,2020,Autumn,True,True,1525,1.0,True,,,,,,,,,,,,,,1389.14,1260.48,592.35,1088.93,691.64,369.22,1.38914,1.26048,0.59235,1.08893,0.69164,0.36922000000000005,283.5,178.5,181.0,200.5
1029,R000,Montebello,Lombardia,Pavia,2020-10-26,320.0,9521.739,29.755434375,Monday,10,2020,Autumn,False,False,1525,36.2,True,,,,,,,,,,,,,,1387.72,1258.51,591.89,1085.36,690.36,367.89,1.38772,1.25851,0.59189,1.0853599999999999,0.69036,0.36789,283.5,178.5,181.0,200.5
1030,R000,Montebello,Lombardia,Pavia,2020-10-27,352.0,10512.99,29.866448863636364,Tuesday,10,2020,Autumn,False,False,1525,7.6,True,,,,,,,,,,,,,,1387.72,1258.51,591.89,1085.36,690.36,367.89,1.38772,1.25851,0.59189,1.0853599999999999,0.69036,0.36789,283.5,178.5,181.0,200.5
1031,R000,Montebello,Lombardia,Pavia,2020-10-28,347.0,10600.605,30.5492939481268,Wednesday,10,2020,Autumn,False,False,1525,,,,,,,,,,,,,,,,1387.72,1258.51,591.89,1085.36,690.36,367.89,1.38772,1.25851,0.59189,1.0853599999999999,0.69036,0.36789,283.5,178.5,181.0,200.5
1032,R000,Montebello,Lombardia,Pavia,2020-10-29,378.0,11607.3,30.707142857142856,Thursday,10,2020,Autumn,False,False,1525,,,,,,,,,,,,,,,,1387.72,1258.51,591.89,1085.36,690.36,367.89,1.38772,1.25851,0.59189,1.0853599999999999,0.69036,0.36789,285.5,183.5,191.0,210.5
1033,R000,Montebello,Lombardia,Pavia,2020-10-30,475.0,15925.329000000002,33.527008421052635,Friday,10,2020,Autumn,False,False,1525,0.4,True,,,,,,,,,,,,,,1387.72,1258.51,591.89,1085.36,690.36,367.89,1.38772,1.25851,0.59189,1.0853599999999999,0.69036,0.36789,285.5,183.5,191.0,210.5
1034,R000,Montebello,Lombardia,Pavia,2020-10-31,406.0,15521.463,38.23020443349753,Saturday,10,2020,Autumn,True,False,1525,0.4,True,,,,,,,,,,,,,,1387.72,1258.51,591.89,1085.36,690.36,367.89,1.38772,1.25851,0.59189,1.0853599999999999,0.69036,0.36789,285.5,183.5,191.0,210.5
1035,R000,Montebello,Lombardia,Pavia,2020-11-01,341.0,11902.707,34.9052991202346,Sunday,11,2020,Autumn,True,True,1525,0.2,True,,,,,,,,,,,,,,1387.72,1258.51,591.89,1085.36,690.36,367.89,1.38772,1.25851,0.59189,1.0853599999999999,0.69036,0.36789,285.5,183.5,191.0,210.5
1036,R000,Montebello,Lombardia,Pavia,2020-11-02,377.0,11225.898,29.776917771883287,Monday,11,2020,Autumn,False,False,1525,0.2,True,,,,,,,,,,,,,,1383.88,1254.77,591.55,1069.79,677.18,354.89,1.38388,1.25477,0.5915499999999999,1.06979,0.67718,0.35489,285.5,183.5,191.0,210.5
1037,R000,Montebello,Lombardia,Pavia,2020-11-03,320.0,10050.48,31.40775,Tuesday,11,2020,Autumn,False,False,1525,1.6,True,,,,,,,,,,,,,,1383.88,1254.77,591.55,1069.79,677.18,354.89,1.38388,1.25477,0.5915499999999999,1.06979,0.67718,0.35489,285.5,183.5,191.0,210.5
1038,R000,Montebello,Lombardia,Pavia,2020-11-04,417.0,13527.81,32.440791366906474,Wednesday,11,2020,Autumn,False,False,1525,3.2,True,,,,,,,,,,,,,,1383.88,1254.77,591.55,1069.79,677.18,354.89,1.38388,1.25477,0.5915499999999999,1.06979,0.67718,0.35489,285.5,183.5,191.0,210.5
1039,R000,Montebello,Lombardia,Pavia,2020-11-05,445.0,14030.955,31.53023595505618,Thursday,11,2020,Autumn,False,False,1525,,,,,,,,,,,,,,,,1383.88,1254.77,591.55,1069.79,677.18,354.89,1.38388,1.25477,0.5915499999999999,1.06979,0.67718,0.35489,287.5,187.5,194.0,213.5
1040,R000,Montebello,Lombardia,Pavia,2020-11-06,168.0,6205.410000000001,36.93696428571429,Friday,11,2020,Autumn,False,False,1525,0.2,True,rosso,,,,,,,,,,,,,1383.88,1254.77,591.55,1069.79,677.18,354.89,1.38388,1.25477,0.5915499999999999,1.06979,0.67718,0.35489,287.5,187.5,194.0,213.5
1041,R000,Montebello,Lombardia,Pavia,2020-11-07,130.0,4945.914,38.04549230769231,Saturday,11,2020,Autumn,True,False,1525,,,rosso,,,,,,,,,,,,,1383.88,1254.77,591.55,1069.79,677.18,354.89,1.38388,1.25477,0.5915499999999999,1.06979,0.67718,0.35489,287.5,187.5,194.0,213.5
1042,R000,Montebello,Lombardia,Pavia,2020-11-08,103.0,4068.9,39.50388349514563,Sunday,11,2020,Autumn,True,True,1525,,,rosso,,,,,,,,,,,,,1383.88,1254.77,591.55,1069.79,677.18,354.89,1.38388,1.25477,0.5915499999999999,1.06979,0.67718,0.35489,287.5,187.5,194.0,213.5
1043,R000,Montebello,Lombardia,Pavia,2020-11-09,202.0,6459.615,31.978292079207918,Monday,11,2020,Autumn,False,False,1525,,,rosso,,,,,,,,,,,,,1378.34,1248.72,592.46,1072.5,677.64,364.56,1.37834,1.24872,0.59246,1.0725,0.67764,0.36456,287.5,187.5,194.0,213.5
1044,R000,Montebello,Lombardia,Pavia,2020-11-10,188.0,5793.525000000001,30.816622340425535,Tuesday,11,2020,Autumn,False,False,1525,,,rosso,,,,,,,,,,,,,1378.34,1248.72,592.46,1072.5,677.64,364.56,1.37834,1.24872,0.59246,1.0725,0.67764,0.36456,287.5,187.5,194.0,213.5
1045,R000,Montebello,Lombardia,Pavia,2020-11-11,200.0,6573.960000000001,32.869800000000005,Wednesday,11,2020,Autumn,False,False,1525,,,rosso,,,,,,,,,,,,,1378.34,1248.72,592.46,1072.5,677.64,364.56,1.37834,1.24872,0.59246,1.0725,0.67764,0.36456,287.5,187.5,194.0,213.5
1046,R000,Montebello,Lombardia,Pavia,2020-11-12,211.0,6813.828,32.29302369668247,Thursday,11,2020,Autumn,False,False,1525,,,rosso,,,,,,,,,,,,,1378.34,1248.72,592.46,1072.5,677.64,364.56,1.37834,1.24872,0.59246,1.0725,0.67764,0.36456,291.0,187.5,195.0,213.5
1047,R000,Montebello,Lombardia,Pavia,2020-11-13,251.0,9494.847000000002,37.82807569721116,Friday,11,2020,Autumn,False,False,1525,1.0,True,rosso,,,,,,,,,,,,,1378.34,1248.72,592.46,1072.5,677.64,364.56,1.37834,1.24872,0.59246,1.0725,0.67764,0.36456,291.0,187.5,195.0,213.5
1048,R000,Montebello,Lombardia,Pavia,2020-11-14,230.0,8889.345000000001,38.64932608695653,Saturday,11,2020,Autumn,True,False,1525,,,rosso,,,,,,,,,,,,,1378.34,1248.72,592.46,1072.5,677.64,364.56,1.37834,1.24872,0.59246,1.0725,0.67764,0.36456,291.0,187.5,195.0,213.5
1049,R000,Montebello,Lombardia,Pavia,2020-11-15,165.0,5670.405000000001,34.366090909090914,Sunday,11,2020,Autumn,True,True,1525,0.2,True,rosso,,,,,,,,,,,,,1378.34,1248.72,592.46,1072.5,677.64,364.56,1.37834,1.24872,0.59246,1.0725,0.67764,0.36456,291.0,187.5,195.0,213.5
1050,R000,Montebello,Lombardia,Pavia,2020-11-16,228.0,6890.94,30.223421052631576,Monday,11,2020,Autumn,False,False,1525,7.4,True,rosso,,,,,,,,,,,,,1385.46,1255.3,593.49,1089.29,690.09,380.11,1.3854600000000001,1.2552999999999999,0.59349,1.0892899999999999,0.69009,0.38011,291.0,187.5,195.0,213.5
1051,R000,Montebello,Lombardia,Pavia,2020-11-17,219.0,6864.912,31.346630136986303,Tuesday,11,2020,Autumn,False,False,1525,,,rosso,,,,,,,,,,,,,1385.46,1255.3,593.49,1089.29,690.09,380.11,1.3854600000000001,1.2552999999999999,0.59349,1.0892899999999999,0.69009,0.38011,291.0,187.5,195.0,213.5
1052,R000,Montebello,Lombardia,Pavia,2020-11-18,227.0,7532.649,33.183475770925114,Wednesday,11,2020,Autumn,False,False,1525,0.2,True,rosso,,,,,,,,,,,,,1385.46,1255.3,593.49,1089.29,690.09,380.11,1.3854600000000001,1.2552999999999999,0.59349,1.0892899999999999,0.69009,0.38011,291.0,187.5,195.0,213.5
1053,R000,Montebello,Lombardia,Pavia,2020-11-19,226.0,7030.260000000001,31.10734513274337,Thursday,11,2020,Autumn,False,False,1525,0.2,True,rosso,,,,,,,,,,,,,1385.46,1255.3,593.49,1089.29,690.09,380.11,1.3854600000000001,1.2552999999999999,0.59349,1.0892899999999999,0.69009,0.38011,295.0,189.5,195.0,213.5
1054,R000,Montebello,Lombardia,Pavia,2020-11-20,273.0,9582.921,35.102274725274725,Friday,11,2020,Autumn,False,False,1525,0.4,True,rosso,,,,,,,,,,,,,1385.46,1255.3,593.49,1089.29,690.09,380.11,1.3854600000000001,1.2552999999999999,0.59349,1.0892899999999999,0.69009,0.38011,295.0,189.5,195.0,213.5
