"","h=1","h=2","h=3","h=4","h=5","h=6","h=7","h=8","h=9","h=10","h=11","h=12","h=13","h=14","h=15","h=16","h=17","h=18","h=19","h=20","h=21","h=22","h=23","h=24","h=25","h=26","h=27","h=28","h=29","h=30","h=31","h=32","h=33","h=34","h=35","h=36","h=37","h=38","h=39","h=40","h=41","h=42","h=43","h=44","h=45","h=46","h=47","h=48","h=49","h=50","h=51","h=52","h=53","h=54","h=55","h=56","h=57","h=58","h=59","h=60","h=61","h=62","h=63","h=64","h=65","h=66","h=67","h=68","h=69","h=70","h=71","h=72","h=73","h=74"
"416",-571.126950000002,1648.9089,2445.012,2984.33025,51.9750000000004,528.689699999999,-43.3079999999991,15339.7422,10203.52005,1815.4719,4357.772325,888.84,-323.2953,-1602.54585,-854.289000000001,1238.8005,2143.1169,5730.991875,-822.0825,-93.6414000000004,-290.871000000001,-771.687900000001,546.250499999998,2100.89025,7481.97,-24.9956999999995,-997.897725000001,-203.698799999998,1159.423875,961.753499999999,1503.876375,5395.0725,-572.832,-1225.4436,748.591199999999,536.058000000001,5117.0688,5744.449125,8256.8259,1990.744875,-391.976550000001,981.186749999999,769.013999999999,2198.214,111.012300000002,6725.4975,3857.250375,2817.2124,4443.687,1767.204,2852.09505,6962.022,8448.7131,2279.34,2643.516,5018.031,6339.33,6535.8711,10579.383,14277.033,13190.661,2103.349275,-4444.963425,14047.182,9436.149,5597.82225,4103.0253,12529.836,-2428.195725,14798.47725,12443.9355,6041.47275,7834.698,7580.111625
"417",1630.6326,1767.717,2485.458,149.074200000001,590.2875,-40.0896000000012,15381.5355,10173.64725,1160.7534,3520.7649,1086.40575,-276.913124999999,-1393.551,-592.380000000001,1033.7274,802.294875,5578.02,-783.4941,316.730250000001,309.038625000001,-462.799800000001,607.351500000001,406.106999999996,7339.545,192.142125,-760.51575,451.469700000001,1480.62465,917.139374999999,-81.7209000000003,5261.0445,-511.636500000001,-1183.491,1306.4544,769.400100000001,5042.79,4936.2165,8162.960625,2084.778,-463.0203,1479.5865,918.809999999999,2122.74,-54.4027499999975,6522.5061,3878.541,2774.25,4393.328625,1835.3637,2747.304,6788.55825,8215.25309999999,2367.50175,2611.815975,4913.154,6334.956,6419.68875,10515.42405,14151.402,13274.901,2187.043875,-4272.075,14118.741,9352.7235,5558.14575,4023.459,12578.405625,-2344.501125,15049.653525,12558.8205,5970.695625,7764.8931,7514.586,8735.8149
"418",1785.9258,2176.775775,237.738374999999,452.45925,19.7451000000019,15357.049875,9660.465,818.571149999996,3164.7024,737.7534,-782.557875,-1819.989,-1351.755,849.160124999999,-867.6342,4193.9235,-654.725699999999,-402.740999999998,-735.858,-1964.69775,655.787700000001,-427.160250000001,6651.4959,-87.7567499999986,-1358.3556,-621.975374999998,567.631799999999,1067.6583,-821.366099999999,4866.1146,-284.167125,-1408.284,685.4679,556.533450000001,5088.015,2868.82425,7163.028,2127.299625,-691.808850000001,858.168,546.940349999999,2132.676,-3605.5395,5346.988875,3967.461,2360.52,3901.5594,1235.331,2806.828875,3359.6856,6951.852,2227.1913,2013.7365,4277.5515,5738.5179,6467.475375,6911.7597,12750.1425,13180.9275,1438.209,-5121.692775,12739.096125,9416.349,2177.63775,2802.9465,12460.3992,-2907.414675,14298.7914,11266.83,6129.8019,5318.8137,6936.28245,8665.61355,-2424.6675
"419",2068.624575,125.556749999998,401.220899999998,-27.7289999999994,15170.709375,9652.9725,804.535200000006,2814.2775,773.986499999999,-821.3076,-1906.8399,-1344.7107,872.360550000001,-879.663374999996,4062.0177,-860.043599999999,-606.014999999999,-876.285,-1998.3618,737.623800000001,-957.430124999999,6701.4855,-179.2827,-1567.3338,-862.677,16.8491249999988,1194.199875,-1450.467,4583.0025,-666.318374999999,-1800.860175,193.41,-544.446,5224.8132,2785.42799999999,7436.998125,2011.867875,-954.325800000001,549.031499999999,-357.7068,2294.713125,-2923.72537500001,5863.32225,3629.4111,2157.246,3749.4369,666.128700000001,2925.6822,3770.713125,7553.54925,2216.16,2022.6915,4265.9784,5197.878,6615.9099,7628.1345,13363.038,12943.949625,1525.377825,-5095.53,12930.201,9555.269625,2752.785,3235.095,12490.092,-3008.786175,14200.623,11331.963,6136.4736,5536.9197,6749.875125,8528.925375,-2635.5699,-2948.5647
"420",168.7338,590.976000000001,65.0490750000008,14789.05155,9606.653325,811.393875000002,2840.14755,497.396250000002,-649.20285,-2045.6712,-1524.03795,892.642499999998,-639.548999999999,4020.984,-959.293125,-497.519999999999,-879.464250000001,-2019.792375,824.312699999999,-314.922599999998,6583.5639,-466.832699999999,-1567.944,-909.049499999999,31.9139999999989,1114.969725,-123.457500000004,5067.2574,-648.1404,-1768.37625,247.82625,-433.279124999999,5187.8862,5755.9257,8220.679875,1668.843,-882.033300000001,633.528,-53.6112000000012,2282.4342,356.0229,6773.8617,3754.709775,2528.01,4055.8455,1159.6545,2966.436,7802.487,8478.54,2167.34625,2559.4596,4841.8506,6334.956,6491.7225,11153.014875,14277.033,13134.8034,2147.283,-4318.6131,14047.182,9421.5555,5918.96025,4166.1756,12452.9184,-2340.077175,15021.4689,12486.0726,6026.37975,7963.893,7640.217,8647.641,-2082.024,-2295.1791,-1437.6393
"421",589.599,-248.948999999999,14833.28025,9518.5881,658.224000000002,2877.714,426.667500000001,-708.14925,-2167.803,-1637.658,907.803449999996,256.256999999998,4362.24825,-881.107875,-553.975200000001,-945.756000000001,-1996.205175,865.323,592.595999999998,6991.4826,-281.497499999999,-1492.741575,-815.676749999999,166.002074999999,1092.031875,1425.1869,5275.5345,-585.689399999999,-1493.1702,506.811599999999,-25.5959999999995,5158.84545,6322.5819,8264.03985,1841.225625,-513.702000000001,1028.97,776.025899999999,2254.228875,494.524574999999,6722.25525,3729.996,2604.2742,4169.3373,1749.4245,2896.62075,7045.254,8383.7295,2143.156725,2192.913,4384.77975,5993.2764,6546.120975,10498.39425,14156.2269,13102.533,1673.541,-4990.28175,13588.22385,9454.207275,5660.5446,4045.14,12408.24285,-2712.474,14502.927375,12141.9243,6070.7079,7850.4282,7550.865,8585.181,-2343.1788,-2567.8485,-1462.347,-471.7323
"422",-284.571900000001,14364.4455,9433.52325,694.277999999998,2801.493,435.532950000001,-949.887000000001,-2224.5228,-1901.284875,877.093199999999,-468.625500000002,3807.5265,-880.2513,-597.339,-876.285,-2094.2982,1081.906875,825.417000000001,6720.739875,-374.624999999998,-1637.01,-892.215,24.4541249999984,1128.48525,1348.4367,5222.1447,-563.938875,-1653.507,386.459999999999,-479.1042,5197.5918,6125.9949,8261.28225,1924.272,-359.8308,1296.1665,779.030999999999,2217.9825,708.947100000001,6819.7005,3803.0265,3145.8915,4862.484,1913.35725,2880.1116,7228.7415,8485.443225,2196.415125,2638.6236,5215.4496,6430.668975,6562.8387,10565.751375,14214.2175,13069.053,1907.082,-4558.73805,14040.921375,9423.486,5478.330375,3810.799125,12374.733375,-2790.369,14464.24425,12067.9389,5955.78015,7677.21375,7112.112525,8614.0134,-2403.081,-2692.233,-1604.448,-587.088,1322.487
"423",15046.767,9557.22645,612.02925,2721.38175,426.667500000001,-939.848400000001,-2131.079625,-1720.868625,728.065125000001,-191.646000000001,3679.038,-966.004199999999,-607.8105,-946.261575,-2018.0583,751.877100000002,583.780500000001,6040.1133,-434.320874999999,-1651.05,-918.458999999999,31.9139999999989,1098.684,1367.971875,4828.13325,-825.444,-1857.3813,155.102175,-505.490625,5330.533725,6569.3889,8226.154125,1620.663525,-767.782125000002,633.528,-236.8953,2638.609875,1121.893875,6747.5655,3447.99675,2409.674625,3842.181,751.277700000001,3287.95875,8073.846,8505.1296,1824.413625,2149.6086,4284.6489,5287.7277,7059.326175,11747.808,14361.6726,12747.3345,1605.9105,-5111.400375,12866.0832,10002.951225,6796.4427,4241.163375,12081.40785,-2858.3199,14194.4796,11269.1385,6613.452225,9022.0095,7881.9885,8264.3985,-2529.3483,-2983.206375,-2599.425,50.8634999999995,2541.5775,4317.9723
"424",8488.680525,970.281000000003,2782.200375,276.915375,-1241.3277,-4150.3995,-7544.9205,-853.794000000002,260.144999999997,4191.3099,-984.347099999999,-614.034,-1249.120575,-3815.96625,-761.473575,-301.444200000005,6374.2473,-216.800999999999,-1425.303,-677.912624999997,-147.379500000001,768.825000000004,-21.9611250000016,4765.4316,-564.2109,-1602.8217,511.3305,106.646624999999,5180.1885,5680.7208,8205.855525,1741.881375,-736.806375,944.9784,779.030999999999,2262.7845,51.9052499999998,6666.828525,3635.879625,2467.098,3940.785,1322.217,2963.196,6958.7262,8376.8445,1841.7969,2086.8408,4258.50075,5828.783625,6625.0305,10736.0505,14191.4079,12809.2698,1649.9592,-5052.105,13144.03065,9619.51005,6496.7265,4086.2745,12139.02045,-2783.484,14307.516,11411.4096,6344.658,8832.6531,7588.242,8405.748,-2403.081,-2873.664,-2317.27635,-41.5381500000003,2522.691,4051.458,-2143.044
"425",924.621750000006,3163.266,169.722,-1298.6325,-5070.6756,-7319.349,-2327.5305,256.256999999998,5276.3508,-859.139999999999,-702.907199999998,-1246.824,-5045.175,-2825.0685,-933.309000000001,6218.955,-127.709999999999,-1425.303,-778.031999999999,-1757.2869,-626.497199999998,-1915.8633,3790.908,-502.062300000001,-1647.675,239.489100000001,-1206.6003,4454.474625,2332.962,6600.5415,1944.378,-858.249675000001,543.81105,-402.46875,2130.8535,-3364.173,5008.59,3820.1598,2224.8891,3719.027925,318.397499999999,2909.17845,4359.0573,7329.2121,2172.2121,1967.625,4196.59785,5160.3345,6647.1462,8303.54625,13651.3485,13124.1492,1547.7534,-5150.8683,12910.104,9520.49025,3715.18379999999,3450.9645,12445.7148,-2952.00315,14202.29565,11391.192675,6060.3714,6117.13125000001,7272.9549,8647.641,-2610.142875,-3046.54905,-2425.8159,-543.304124999999,542.878874999999,3763.1835,-1795.0923,-1282.0383
"426",2883.3219,124.605000000001,-1011.882375,-4623.60825,-7308.81225,-3686.920875,256.256999999998,4538.626425,-1019.83995,-696.980025000001,-1402.909875,-5091.1065,-3354.3405,-1404.50625,6350.011875,-127.709999999999,-1478.33775,-899.483399999999,-2548.8837,-1215.475875,-2330.0649,3411.45675,-487.987875000001,-1859.382,72.8433000000005,-2967.3567,3260.574,1708.2495,6108.093,1943.5761,-1018.4643,403.569,-2114.208,503.77275,-3842.73225,4281.10649999999,3796.0245,2183.274,3637.76265,-317.746800000001,2440.611,3216.65107499999,6278.3235,2115.3771,1959.6582,4198.917375,4895.393625,6926.287725,8398.684125,12348.18,12986.416125,1456.2702,-5120.5824,12371.277375,9703.422,3763.638,3536.9109,12452.616,-3067.308,14228.272125,11273.9886,6313.923,6620.828625,7327.45575,8635.17375,-2726.374275,-3047.108625,-2599.425,-499.324500000002,1335.1986,3893.22585,-1793.367,-1337.2074,-1990.4535
"427",351.137700000001,-944.0496,-5131.755,-7790.823,-4075.95375,-191.646000000001,4541.5566,-1105.5339,-844.66935,-2127.897,-7423.038,-3779.604,-1933.76070000001,6531.381,-370.479374999999,-1553.3289,-1060.83,-2480.6655,-807.123374999999,-2388.8952,3851.154,-699.945299999999,-1762.00515,229.808475,-2173.068,3803.4009,1610.59499999999,6112.935,1711.5372,-1011.582,444.209399999998,-690.6492,1939.92975,-3901.766625,4623.0678,3571.1091,2161.1367,3647.261925,546.183000000001,3099.68775,3701.808,6410.1888,1848.53925,1941.843375,4147.9623,5093.42445,6766.21125,7384.77675,12431.387925,12930.7833,1448.6202,-5168.421,12848.26995,9703.422,2797.588125,2687.7555,12257.2224,-3090.20535,14098.2201,11340.5427,6196.969125,4575.5595,5880.3057,8504.8812,-2773.5318,-3165.0156,-2560.9743,-340.405874999997,-2040.170625,2026.1691,-2022.715125,-1485.054,-2248.4385,-1021.5963
"428",-1311.795,-5408.9505,-7790.823,-3842.667,256.256999999998,4943.523375,-1672.1757,-1159.9812,-2676.1563,-7377.0345,-3557.385,-1212.03,6694.893,-1562.574375,-2179.1475,-1517.9022,-2758.5162,-1773.7245,-1932.7545,3470.66505,-1922.632875,-2356.6959,-392.823,-3363.9165,2971.4688,2120.638725,6107.2695,342.162,-1550.842875,-50.4179999999997,-3154.7367,108.456974999997,-3673.09124999999,4400.3439,2180.5173,1649.943,3144.463875,-2389.851,679.509000000002,3214.038375,6012.2385,525.15,1428.364125,3655.1115,2292.2406,4332.4146,6790.77675,11778.787125,11434.446,932.34375,-5693.554125,10004.4666,7308.000225,1928.197125,1631.56275,10761.606,-3591.2484,13590.547875,8376.7122,3878.4528,4200.39,5128.31025,6956.631,-3282.309,-3667.788,-5505.0624,-2678.9184,-2292.673275,1533.93075,-3484.377,-1982.9664,-2740.662,-3901.8618,-1606.4352
"429",-5131.755,-7643.403,-3400.31925,284.250599999999,4770.69975,-1008.001125,-181.953000000001,-1559.034,-5809.795875,-3849.59925,-1048.976325,6652.1574,-142.0875,-1191.709125,-369.815399999999,-2015.6553,-721.588499999998,-1571.886,3992.0031,-591.165000000001,-1429.7985,629.505675,-396.970874999999,4414.851,1850.229,6400.6848,1770.18075,-670.059000000001,735.561,180.981,2111.364,-3842.8992,4853.6982,3475.6317,2429.584875,3811.637925,1043.176725,2859.6969,2999.394,6626.9529,1708.96635,2211.948,4303.3455,5197.878,6630.1038,7661.51549999999,12920.6088,12662.12925,1710.547875,-5028.76215,12910.104,9703.422,3767.31,3264.88275,12103.9542,-2762.2935,14293.7838,11329.6941,6203.19375,6666.6348,7220.91825,8327.9475,-2420.38125,-2892.2913,-2153.1204,-469.6191,1390.7349,3956.262075,-2149.3485,-1095.9543,-1673.892,3.58424999999988,625.422600000002,1347.0975
"430",-4745.899125,-2350.9602,256.256999999998,4034.734875,-915.232499999998,357.4611,240.2595,-3151.6047,-1370.0448,-1212.964875,7014.22875,-218.183624999998,-1005.375375,32.8063500000007,889.990199999998,301.268700000001,-2167.43444999999,3989.6955,-704.032424999999,-1450.504125,439.822575,341.199000000001,4890.5154,1784.4084,6426.48375,1719.228375,-801.036,577.810125,182.235824999998,2138.3055,-3842.8992,4778.0019,3378.51,2529.66375,3899.313,590.2155,2809.14075,3214.28655,6593.481,1767.609,2509.0461,4457.035125,5652.13545,6747.5493,8386.79399999999,13513.73085,12684.7458,2150.226,-4291.390125,14047.182,9380.4939,2843.2836,3604.0797,12261.996,-2330.8605,15069.7251,12522.1518,5960.709,4158.71550000001,6515.925525,8368.137,-2368.7937,-2873.664,-1704.6045,-605.210625,-2402.172,2242.069875,-2199.825,-1296.0054,-2151.040725,-425.2338,475.807499999999,-2976.534675,3911.895
"431",-350.73,264.033000000003,4068.3978,-854.679599999999,181.653750000001,201.422699999999,-896.276249999999,-110.77965,-1572.827625,6635.1825,-464.5458,-1331.4375,-500.571,1158.975,841.698,-2625.5232,3601.1079,-1121.059575,-1859.382,141.534,-42.2415000000001,5223.683925,2172.051,6293.7846,1201.9185,-961.864874999999,478.729799999999,-480.016125,2489.535,-2520.108,5356.3464,3070.0053,2258.2971,3685.581,539.142750000001,3136.401,5703.715125,7875.787275,1518.22485,2013.135525,4232.383875,5167.1412,6758.713125,10612.144125,14058.275625,12706.443,1813.189725,-4897.098,12934.431,9707.7015,6496.8471,4053.894075,12077.22825,-2483.6085,14859.7605,12412.467,6234.6159,8737.119,7641.3942,8300.532375,-2124.8055,-2531.7738,-1612.4643,-384.866099999999,2140.4925,4022.760375,-2135.04525,-823.65525,-1612.16775,105.064200000001,666.461249999997,1760.148,5964.011775,-793.718999999999
"432",262.477800000001,5141.115,-901.441800000001,357.393600000001,241.028999999999,-803.574000000001,-11.9069999999992,-1553.965875,6698.484,-387.945449999999,-1334.0664,-345.343499999999,1271.322,845.766900000002,-2334.598875,3775.7205,-900.612000000001,-1885.41,107.265599999999,-24.863625,5047.71075,1530.3654,6112.935,1309.329,-1024.596,469.300499999999,-719.258400000001,2346.597,-3364.173,4578.481125,2947.640625,2197.36125,3678.8301,244.461600000001,3182.706,4776.416775,6742.4859,938.972249999999,1707.6474,4147.941825,4765.3893,6856.002,8948.5182,13365.2511,11464.0515,959.574600000002,-5229.09,11857.06125,9793.4508,5956.5879,4035.925575,10402.43445,-3579.51555,13704.991425,9538.353,6401.592,8827.5933,7536.267,6445.7307,-3297.19275,-3683.7855,-4347.7335,-38.2914000000019,2531.6118,3947.508,-4025.1087,-2046.931425,-2782.0332,-2798.3178,975.827249999998,2054.241,5854.540275,-2678.0517,-3239.2872
"433",4085.6958,-825.81525,173.314125000001,169.7544,-732.223125,-211.852800000001,-1207.0674,6065.4915,-393.1335,-1297.1322,-606.734549999999,1143.9648,789.210900000002,-2639.6577,3293.8965,-902.380499999999,-1822.6809,147.6711,-155.283749999999,5093.45415,1885.41,6182.2332,1385.1999,-1014.147,472.6026,-507.766500000002,2486.916,-2528.54325,5345.9154,3347.314875,2395.2267,3838.887,590.591250000001,3179.165625,5283.414,7955.03835,1914.138,2353.705425,4827.815325,5853.807,6543.0585,10524.8853,14277.033,12863.51415,1898.52795,-4308.8625,14047.182,9393.2352,5617.161,4149.09,12240.6876,-2698.4529,14729.8527,12417.026625,6050.91735,7834.698,7575.45615,8394.02325,-2435.9643,-2554.84125,-1565.6274,-528.578999999998,1361.66535,3992.74245,-2044.54395,-1118.966625,-1855.05975,-203.034600000001,626.130000000001,999.229500000001,5905.2105,-693.322200000001,-2151.79335,-283.554
"434",-880.011000000002,258.153750000001,123.804,-803.574000000001,-230.877,-944.5167,4349.673,-483.848099999999,-1347.22035,-922.1427,552.608999999999,799.922250000003,-2520.2745,2575.2627,-934.3323,-1757.4678,207.119699999999,-731.9673,5230.332,2332.962,5573.151,1468.3545,-913.9689,555.6816,-476.4771,2487.789,-2596.4955,4238.3736,3407.4918,2280.8871,3759.9957,532.2402,3059.407125,4332.66299999999,6087.1437,1796.5908,2086.13475,4300.1145,5168.7666,6762.71025,8489.43584999999,12030.52365,12739.9392,1650.6855,-4999.131,12884.2785,9630.8766,3734.84159999999,2875.240125,12118.3911,-2880.8595,14284.971,11354.252625,6150.448125,6408.696375,7308.5004,8336.330325,-2552.04,-2966.31315,-2450.0925,-407.146499999999,892.058400000002,3783.996,-2010.530025,-1162.827225,-1831.5531,-442.5597,564.10425,1128.2517,6003.130725,-603.9576,-1981.13175,-61.4519999999993,615.0519
"435",573.284250000001,406.916999999999,-803.574000000001,-302.889374999999,-882.925649999997,4294.41525,-445.958999999999,-1178.3871,-73.9359000000004,1303.2846,611.148375000001,-2634.8598,2626.95262500001,-525.406500000001,-1583.496675,294.952499999999,85.3839000000007,5048.2575,1917.6939,5339.5362,1529.97255,-768.60225,678.907799999999,-112.360500000001,2174.4963,-3726.22275,3667.1049,3527.2332,2538.108,4049.971875,1166.362875,2918.7405,3856.798125,5809.63725,1814.508,2330.424,4662.64215,6109.9299,6416.955,7130.0331,11521.3833,12796.8471,1761.6204,-4892.3703,13461.768,9372.8448,1973.81407499999,1322.745525,12051.9144,-2694.24225,14575.356,12233.5164,5954.69475,4400.082,4651.7742,8289.887625,-2433.1644,-2873.664,-2047.761,-536.209875,-2141.85060000001,1220.248125,-2195.019,-1096.227,-1768.8456,-128.36025,473.08725,-2642.50957500001,2993.1957,-812.7765,-2239.4745,-626.508,-56.5677000000014,-1685.580975
"436",62.0324999999993,-803.574000000001,-392.418000000001,-1047.59055,4347.1845,-463.949099999998,-1354.62375,-943.853175,403.73775,678.296699999999,-2573.085825,2844.20025,-555.134174999999,-1614.0474,313.44975,-662.855399999999,5252.4774,2986.5456,5877.603,1637.2395,-727.933500000001,697.653,-250.590375,2358.2007,-2542.0509,4544.5095,3725.5086,2615.7789,4171.2435,1463.5449,2798.7174,4193.078625,6340.18049999999,2059.11,2225.83815,4452.975,5833.5444,6427.89,6989.3568,12432.8925,13025.7774,1690.655625,-4999.1499,13450.212,9417.0384,2121.9165,2449.74375,12260.619,-2873.51775,14253.705675,11479.5684,6024.9654,4392.21285,5909.96655,8534.936925,-2552.04,-2975.7159,-2539.2501,-389.234700000001,-1574.0109,2478.6891,-2028.702375,-1267.227,-2051.5599,-799.005600000002,567.10125,-2154.70125,4376.4651,-541.107,-2375.937,-701.2863,-442.551600000001,-1545.89175,-62.3450250000024
"437",-803.574000000001,-273.098249999999,-828.300599999995,4411.7595,-495.9666,-1418.148,-935.418374999999,388.586699999998,600.134400000003,-2605.94212499999,2624.67135,-660.684375000001,-1511.8146,351.684450000001,-686.5155,5044.156875,2761.973775,5590.0935,1537.9335,-729.911250000001,665.5905,-157.576500000001,2297.94705,-3275.0703,4156.2666,3479.641875,2473.2675,3901.3137,630.126,3032.397,4246.4655,6115.8204,1830.26655,2252.485125,4369.2075,5481.6885,6648.2802,7841.973825,11824.767,12875.14305,1744.35075,-4970.04525,13023.32175,9459.36225,2896.835625,1924.26435,12154.563,-2844.217125,14284.971,11366.497125,6139.584,4617.71775,5381.4762,8380.704375,-2508.202125,-2963.0232,-2599.425,-433.851749999998,-1637.3511,1830.3057,-2069.8875,-1247.319,-2076.2001,-966.708000000001,625.412250000001,-2478.2328,3738.592125,-747.428174999999,-2365.0191,-764.650800000001,-653.599800000002,-1574.70975,-210.008249999999,1279.044
