"","h=1","h=2","h=3","h=4","h=5","h=6","h=7","h=8","h=9","h=10","h=11","h=12","h=13","h=14","h=15","h=16","h=17","h=18","h=19","h=20","h=21","h=22","h=23","h=24","h=25","h=26","h=27","h=28","h=29","h=30","h=31","h=32","h=33","h=34","h=35","h=36","h=37","h=38","h=39","h=40","h=41","h=42","h=43","h=44","h=45","h=46","h=47","h=48","h=49","h=50","h=51","h=52","h=53","h=54","h=55","h=56","h=57","h=58","h=59","h=60","h=61","h=62","h=63","h=64","h=65","h=66","h=67","h=68","h=69","h=70","h=71","h=72","h=73","h=74"
"460",-11.8826254852826,2.02756527474438,23.7024900302567,19.1363183871355,21.6845997377838,0.979887520854314,4.87295018516836,10.2796552511577,4.74244992458202,14.1608262633715,19.8184193759869,26.2858406929059,27.9356910867293,21.424110066091,19.0543276446861,18.8702372428897,53.3202324419355,17.5378836418024,-57.8069171514437,50.197642378678,29.4590298411546,8.23268642979279,-8.33232041881591,51.8037944139813,-21.4463573472745,52.1894342990616,46.4854322017919,19.9416898366822,12.269071763014,2.13756675737628,42.4661704549449,-17.7381540350638,-29.5894209235363,-20.916365407851,-9.11354253142341,-4.85060734734085,-8.9274104221942,-20.3279145917957,-4.24397344795479,-18.454285514234,-5.66102598641747,-4.67330061484259,-7.44491752091534,-2.76856688253776,-5.9494452977477,-15.9800661335963,-6.62274060238965,-2.96402965334818,-17.8404946841593,-1.9892069957191,-10.6434561257663,-29.1848995588041,-16.9547845846503,-23.6064836796751,-22.6461198606744,-9.80623828736627,1.98740763344528,-6.71710255597305,-11.0146703998555,-3.35275545964771,-1.48932526544126,-6.82856021638317,-11.7962819542649,-11.1454586506648,-8.14496345942995,-23.1776149943418,-1.95802170268081,-3.36846127589783,-15.9655973113352,14.5359371047731,-7.03940094909258,-7.78924345814612,2.55713929743621,-13.0497947833912
"461",2.46114716092874,23.6804122609133,19.4533305913569,22.7631272789861,1.27349346700059,5.35601287208764,13.8269616948346,5.26589723286837,14.8340843610117,21.0168330270824,28.1631156632433,29.1948330911893,21.4339338865132,21.6196887645511,19.597141184843,53.6983479740992,18.7235225714401,-54.3327014017996,50.4572954959983,29.4781460039163,10.1264272779975,-7.5623413219476,52.6000297503131,-19.2274808271552,52.7601433016156,46.7318595262625,19.9562441449469,15.4904167632163,2.63327648247038,43.1051906215444,-16.0522136571389,-27.0924069531833,-19.2770873678702,-8.85110681620288,-2.0398800511729,-8.77715454693766,-19.3982520097214,-2.93005967456378,-14.8296117903952,-3.300429365213,-2.68954219245875,-3.97011820576759,-2.4615798299469,-3.27221807288008,-13.7889419160521,-3.14733759829634,-0.751229073001901,-17.5264904648216,1.59543796916809,-11.1341188482495,-25.6297260257505,-14.3147821076834,-20.0110304888521,-19.6144567223614,-9.62942343232565,5.07088295209736,-7.58143271204773,-8.94271619593219,-1.46020446764419,1.09232062605736,-4.57105242059691,-12.3200934487352,-8.48434980706826,-8.89420939687794,-22.5553880127461,-0.867571494508402,-2.1467026318407,-13.3544053620532,13.03494573505,-6.22483969180005,-8.77741386828738,3.19392277271012,-12.0469931646782,-10.4080461907939
"462",23.1608273728702,18.9061516118817,21.830456179718,-0.951990783548149,4.79883676924854,14.8435070025637,4.79401563756025,14.5875063554887,20.274683976768,26.2715624260369,28.0401257822296,19.7601699964838,24.0121413016929,19.0173939242753,53.6213708083955,18.2416612635977,-55.2158340496705,50.163489290341,29.3744684048175,13.9616646233901,-8.36715897165494,52.4698058924545,-19.966142371048,52.7558442202865,46.8460245493514,19.9598827220131,18.2340803513302,2.2550705292371,43.2278049796009,-16.5306228255679,-29.1630229995379,-19.891193113533,-11.2270659868864,1.9218258270965,-9.07457304036475,-19.878085396874,-3.8283861817445,-18.5319160369109,-5.43523741370602,-5.54093809762083,1.18172578631961,-2.45877757940586,-4.76786498564549,-15.4640539251415,-5.08496469623049,-2.58904807920662,-18.1292623566868,7.13318059469401,-10.6674778817147,-26.6888742291093,-15.6700464700529,-20.1750819131132,-19.9104750924073,-9.82803945095926,10.5231172898928,-6.72936299674179,-8.24226158987393,-1.85422223068156,0.916650233353057,-4.59455581951752,-12.659198601225,-2.25365383446372,-8.02143372142134,-22.0010665177111,-1.26966923192858,-4.00232421180382,-14.038267644363,12.1479893526472,-0.05458770601942,-7.82390736305628,3.18141220551344,-12.4936564655657,-12.2081437584229,-1.40608367635213
"463",19.2828700485184,22.5136739169238,1.87803611960674,5.56773082149869,14.3312074920016,4.98696932701889,0.916735621641562,18.943508250307,24.735466616752,27.1389352484986,20.6646159288011,24.866861035763,18.5551471739598,44.9266048361993,16.0775058286204,-62.0955749244237,48.6536499722974,29.4638401868947,14.7225292619861,-8.05423900445625,43.3652401656479,-23.5785147711652,52.0378861368634,45.3841535807769,19.9689791646785,19.9601801891269,2.89872094549689,32.4075325768493,-19.8339927689474,-29.9222832462408,-22.41610976995,-8.09019693635246,4.03673381178431,-8.08032594042743,-41.6531552201771,-5.92877283625434,-19.0256657010683,-6.86370460795869,-2.26294973644708,2.76670081984394,-1.87128828258662,-24.1781324982817,-17.6906253572858,-6.39497164934208,-3.99634860905243,-15.1153218749662,8.46191795527559,-10.0282220666228,-50.4060475097075,-18.2379140169403,-23.1516933199983,-23.0395656007325,-7.44460401394928,11.9585926673937,-6.13478642885571,-29.0975962220817,-4.4827817972882,-1.16196327932827,-7.14995442788,-10.2454063896706,-0.413829861141251,-7.39746242486038,-44.7895617292347,-3.52334953498742,-4.62964672409932,-16.3755556828598,14.6268028068906,1.97204599186979,-7.20107705096191,-14.8064196579668,-14.9971181606453,-13.3652152416291,-2.79715648538274,-3.24507418142958
"464",19.1835704753891,-7.49170506854938,2.8136496226596,15.7934590946223,5.62307879897274,0.128854416939991,10.4765510300187,20.7535305064531,17.5288085090655,17.8131007198637,25.3883676282652,20.3603189156092,45.716742574935,7.51900796466553,-69.2701357375607,42.2261231695037,27.0031829556881,15.1848708349508,-5.55307700604154,43.3739693844297,-36.547507717962,50.5045526063622,39.4396251352322,18.5615950692634,22.0174709937436,5.38722296764587,32.2597043367607,-32.2654023694204,-35.509038071878,-35.0606175343483,-8.57572480198429,6.54903530201254,-4.83921932287509,-41.954268805082,-16.9209589417775,-24.1602307014673,-16.9847617444014,-3.01515515007781,5.51176943083814,1.37516651640401,-24.3072735348342,-29.8963246012691,-10.8706372134023,-13.8275831006216,-16.1803573936408,11.0462004783443,-6.36008332437326,-50.6157608325419,-30.5082695693847,-28.3671845797933,-35.0730780969175,-8.44926530006668,14.2434801533822,-2.59644767641881,-29.2774473246197,-15.3280368584215,-5.50546450923205,-17.7117310232207,-11.23609206139,2.13637508358446,-3.81702837493654,-44.9912739459998,-14.1501726135529,-9.08245871268149,-27.8467002749771,13.8748688061329,4.16129471195551,-3.62719012853752,-14.8754408412788,-26.8017403519419,-18.1340946553243,-12.907423372229,-4.17992076609388,-20.6701631452031
"465",-30.338111263762,-2.4212235855571,16.2792362038077,9.69257208361307,-2.15759617972824,7.68328885769952,14.566980231639,11.7432701958097,16.1121673604224,25.8491403227584,29.3571391546339,46.6931885667356,6.61598619874497,-72.4121070974019,39.7323899612703,26.8204984992477,15.9066555255095,8.1644105779091,44.6565258220227,-36.4163305315817,49.6310988954655,37.6133772887313,17.785626512574,21.5692550233374,20.41335496903,33.7999332195994,-32.5758464651977,-35.5870303224201,-34.2287392469293,-5.13577495968694,6.82577751038003,12.342364098469,-41.2045298753095,-17.7190519607701,-23.863911699046,-17.427807711736,4.09841936788424,6.07495728057981,17.7357087245693,-24.208640501825,-30.8922341257932,-10.8520907337424,-16.6702375297885,-5.0256030766904,11.9123666990299,11.2637012735552,-51.2351682435113,-31.6539946475976,-28.9870302834379,-38.6158155825659,1.69568927063933,15.0748837800386,14.4487692338827,-30.028669857941,-16.1675362608481,-6.06448951208626,-20.2969202952061,-0.866849346923003,3.10165171554367,13.4483973770995,-45.6669474053857,-15.039962510126,-9.7132535888249,-30.9610831041858,21.7721577905026,5.0904444406647,13.5892727563851,-15.4301097459745,-27.7781083972701,-18.7923564791028,-15.6578810679251,5.26027406109296,-19.5172710905901,-68.3775889537971
"466",3.66316317177284,16.4002655536016,9.69978834800044,-0.379634522017402,9.87022964200962,20.528972660909,19.0715552282741,18.140410800272,26.3094672658425,24.5576465989138,46.1273536898483,8.11445325723773,-69.3915465552513,43.5166694301887,27.6461154331768,16.458694744722,0.46166789072393,43.8980934439924,-36.5473668792392,50.8160532116676,40.9053908632135,19.9839480848682,22.2484055524292,12.2772046022225,32.4942479634682,-32.2777815676376,-34.2567718886638,-32.7876589597467,-7.98437606396774,6.82577751038003,4.95692838068743,-41.4497470498592,-16.9535821622743,-22.9346861479792,-16.4296598753999,1.50762555606583,5.49256874933973,13.1032648545581,-23.8339590430983,-30.1721581489739,-9.71385327479919,-13.6961657835903,-5.05691630309476,11.9614009330081,10.137205049464,-50.3875491386461,-31.1645177183904,-27.691161465647,-35.5305004771755,2.40997567085213,15.1553696069994,14.0826846149176,-29.5571010154446,-16.1144961706926,-5.72636975993523,-19.481764822543,-0.743696595092265,3.28403081118165,13.104468060598,-45.6391436600804,-15.0508656581451,-9.58826816881736,-30.7145203177513,21.8324907549098,5.21147500552787,13.2633639147898,-15.2949107769354,-27.9222832015361,-18.7312992148867,-16.2549631482448,5.46262690021567,-19.2487996470684,-69.2892657992565,NA
"467",16.970729071763,7.69886030064819,-1.57171483545515,9.62309901291794,20.2996708624867,19.1365882044094,16.7329892978434,26.146735778543,22.2545525818752,44.9285034627858,7.71022719665831,-70.0094956320093,42.7977020977154,26.5383254137464,16.4874565727588,-1.31977768380975,43.2306777204599,-36.4054436983122,50.1415763966387,39.5230147481078,17.3071920514605,22.2597903586496,12.0938682760624,31.8848193549608,-32.3154103281261,-35.629679001813,-33.1563081063743,-8.06087308014945,6.8545677632913,5.47706138430231,-42.6035452675946,-17.2295951102556,-24.1125817624042,-16.0769068866813,0.243176983729868,5.50909475075168,11.6805491035226,-24.920039006573,-30.3387873006345,-10.8520907337424,-12.9639119325859,-7.54048418983008,11.8287669610931,10.6276273795569,-51.3046535950855,-31.2062492259478,-28.3823465034129,-34.4218506012734,2.17406648238551,15.2841139545378,14.0970446772485,-31.2769634723817,-16.1144961706926,-6.14113275695648,-20.6567132374349,-1.30092803343817,3.35162783427267,13.0596978630273,-48.4723327651027,-15.163052693054,-10.0489243722374,-31.4545523984112,22.130313709287,5.37406664058646,13.1929800056552,-17.8978807515742,-27.9304208008636,-19.3482652878555,-16.188120014085,6.73034863472394,-19.1001743242259,-69.0997245087626,NA,NA
"468",6.91573473049745,3.25440896447905,10.6533485997101,20.5992102349752,17.7552250518169,16.7329892978434,23.4678933315804,19.6994486038533,46.7371632973404,11.797593068261,-69.3490994142694,43.8185639930602,25.7037138893299,8.76298796477229,-6.36685252934743,45.8430864019494,-35.4249738039976,50.6347105181178,42.2930364641248,16.3479292815026,14.3547889517841,2.91202939084288,34.5713414749546,-31.1800668531278,-33.6138957022502,-32.6582241847924,-13.1652922316411,-5.65611322494908,-7.98686922026737,-37.3571289639714,-16.3720325532705,-22.4125465905261,-14.762649435932,-7.0743534556621,-8.09367067840731,-1.78571948844864,-20.3621176367443,-29.1201123306465,-9.86397248138805,-12.6159805422935,-20.7709319427318,-2.17699264065507,-10.0467453929891,-46.0544071504995,-29.9769197839654,-26.8641652439209,-33.2375752701976,-12.9833527553588,1.2968922527382,-6.15265429267208,-25.356276531231,-14.978876752373,-4.42946994779396,-16.3845907159464,-16.0546902712417,-12.5246845501203,-7.50491687180296,-40.6500259032117,-13.8444959119082,-8.16613749344348,-26.6715513290559,9.5010302843707,-10.3598812783835,-7.15942713425749,-11.2623768052135,-26.4621846871003,-17.4604207884921,-12.0810920747477,-9.48716670957811,-38.8876336878354,-108.784553958665,NA,NA,NA
"469",0.039478800083753,12.3569315813935,21.1013795621228,18.6241928926217,15.7527688821233,23.4763518673547,18.0983636298842,44.9729445711422,10.0095438279739,-69.8329435126508,44.177393850422,24.2994874949912,2.87066644442835,-10.8067564536921,43.8455913328935,-35.1460685340003,50.6700224639939,41.4784528216125,15.1880926314525,14.1586358094166,1.26238201776121,32.5275164990848,-31.4989744639243,-33.6138957022502,-33.5534632906386,-17.1536807669405,-10.1993899254225,-11.30908528889,-40.8544502795765,-15.3223005340319,-23.2629610813399,-16.8765785485772,-9.49855714197587,-10.0385459969514,-4.12182121601082,-23.6945080630954,-28.6416575558795,-9.4311031009714,-12.4918277905621,-23.6450470624366,-5.12649285246316,-13.1082765205984,-49.4488356996021,-28.8850620049432,-26.4564791336236,-35.1229877484583,-16.1318527459959,-0.877138245632167,-9.26179751215926,-28.3502144003028,-13.7504133843749,-4.06438399291465,-17.3488102722934,-19.2420986355145,-14.72650951343,-10.2856123016364,-44.2765478977879,-13.0512997431598,-7.72729582107004,-27.0331118240147,8.1940341556151,-12.7370180123484,-9.76219028184225,-14.0315785289851,-25.2408057989061,-16.5857452066706,-12.3855339153523,-11.0319994795257,-41.6298886809181,-113.7642724376,NA,NA,NA,NA
"470",11.0934542331878,18.7743095357062,16.7687841714551,16.7329892978434,23.3421592112327,18.5971827609332,44.9423954485947,9.26585203050201,-70.4067795480746,44.0199741981405,24.7989483393439,3.81613143056403,-10.5386194346054,43.3319130019088,-34.9949955307179,50.4372000583617,41.3589036028227,15.9103617953697,14.5696508766703,1.68830107888192,32.3089222129997,-32.2777815676376,-33.9442696669155,-34.368465859076,-16.1384943706599,-8.6480509348637,-11.3148296025347,-42.0492148065059,-16.2573145963887,-24.4886074053087,-15.7679638828085,-8.43095187502999,-8.83671748838315,-3.5297835731871,-24.2873049981514,-29.8997277482421,-10.7106356424064,-13.3569047833529,-23.1305715756978,-4.4088580517338,-13.0289616010308,-50.7324212880036,-30.3007091663929,-29.1079363115022,-35.2483734855128,-14.757860878759,-0.642301250358605,-7.92450089718769,-29.4233771595938,-15.0565176738177,-5.83173670717911,-17.8055125386625,-18.0003113644067,-14.9357593809975,-9.74750814501323,-45.1291253397083,-13.9565004427196,-9.21684509715106,-27.9485563703025,8.58938980688034,-12.4938130389672,-9.43753342895008,-15.0051135295278,-26.503208389684,-18.4638561919796,-12.9973772721202,-10.5930223222566,-41.6831255648405,-113.396989511418,NA,NA,NA,NA,NA
"471",9.8264370696603,14.4440590357644,14.585028245019,23.6227489822368,19.9966436756287,45.1056662965081,7.72579090410078,-74.1301501309398,40.8167420905977,24.286036955552,3.94861908866211,-7.03483684087085,43.8725028756744,-36.4221330869594,49.9372562512077,40.3060146341149,15.5847833134427,15.2045207737944,3.02352246199944,32.5564186238912,-32.9088478068081,-36.0951708080054,-33.8683139233424,-15.0543085350677,-8.48733405178114,-8.70362260975589,-41.6343751593331,-18.2936729042747,-25.2858529261863,-19.0814952012123,-8.88264754736985,-7.91504075742915,-2.06421800551519,-24.1815112483013,-32.5921797290345,-12.5580395716418,-17.0024267538005,-23.8878660347434,-4.81796277439676,-10.6674778817147,-50.4101398923658,-32.8640333636672,-29.6534203986382,-38.6118754531552,-15.2517336978624,0.190127790591762,-6.34770618452384,-29.0947447195592,-16.9813542829,-6.37158662778025,-20.6621741558257,-19.1484232742923,-15.1961361550864,-8.02143372142134,-44.7027208502042,-15.4895996213334,-10.0078785627956,-31.1305186373358,8.46987319547629,-11.5368347422312,-7.28981352465763,-14.6647427871717,-28.210129251149,-19.8538810449888,-15.6532602639187,-11.0720524682386,-41.9467668638343,-109.743046335635,NA,NA,NA,NA,NA,NA
"472",11.2475086645874,14.3223195655973,23.1628951801061,19.5557254595778,44.6379252868361,2.37197914256005,-109.061165197343,34.042166628247,22.5947326241617,3.30589713729283,-5.22568876760545,43.0172778917702,-48.8109127475945,38.1383704469007,30.7501381895767,12.6232148007879,15.8002719939974,6.23167214752144,31.9773892918844,-43.6807694931441,-67.2901780953396,-57.6973536653893,-18.551540589056,-6.81245950466771,-3.30946309128221,-42.2214290974807,-27.749998793966,-53.0949135927911,-35.4072023909749,-11.570144834157,-5.05871719324604,6.01236713083536,-24.6260505348516,-41.8691248820957,-36.9105492376306,-33.0319852429347,-26.1592761382103,-3.16860648685341,1.55850757410861,-50.834124761069,-43.5080851430448,-57.7851005687616,-53.7773043701525,-16.0809833642789,0.0059888760622541,7.25531398196181,-29.4934604681969,-27.0522700254494,-29.0201593512474,-34.2577124483621,-20.2872632251046,-14.5135196940882,6.08760990968316,-45.2375715232535,-25.725895329779,-33.464812664092,-47.8260884509624,6.68705012092154,-12.1440931176614,6.89070734806649,-15.1033483299625,-39.6923887178387,-44.466629003547,-30.194701118302,-12.6569382268991,-41.2002172985028,-80.6469784475128,NA,NA,NA,NA,NA,NA,NA
"473",13.516407482035,23.459518575589,20.0994737654871,44.6379252868361,5.11209216392433,-105.833000153263,31.8536391541196,22.4600618446022,3.32246266359919,-3.39199749025462,44.0662792312913,-45.9938073213602,41.6397286049847,31.0299496782029,12.7326964751195,15.3436355197678,7.54866683056568,32.5863346211767,-39.9232212292789,-51.1654580356191,-51.8517107240099,-17.4447062760876,-7.61978767222912,-1.47912212462328,-41.2567911305993,-22.5436704922066,-35.8486029762573,-32.1282693494977,-9.62910666182287,-7.3870709262554,4.36540456809328,-24.1168311377661,-34.9211648945292,-18.9683084301387,-27.8203847319242,-23.7497665783394,-3.64518853552456,-2.98139013237318,-50.1677025353738,-34.091579120246,-34.512233929708,-54.8730034928278,-17.2313458527374,0.205299736778629,0.206538676884262,-28.798711017638,-17.7564053760192,-10.6067006403803,-34.8991716845228,-20.2872632251046,-13.7744913289276,-1.03383006892863,-44.3210464318687,-17.1000216650026,-14.9722210892167,-44.8365891384051,7.74762019761774,-11.6043789226608,-0.93860258755689,-14.3514760443753,-30.0281208227499,-24.1768167224251,-27.911991897066,-11.5719015860624,-40.5206651304433,-96.4084240573553,NA,NA,NA,NA,NA,NA,NA,NA
"474",23.718140320825,20.6061048818969,44.4277517391199,6.11850539956252,-98.9664754213062,32.7809288669425,17.4095886540104,7.64105004675045,1.47224985148676,44.7535975736462,-41.4626735133064,46.4718878035892,32.8796377748288,12.0224233566624,16.0992998775199,12.4849144835088,33.0022251121343,-37.1799008572663,-39.0280606803882,-53.1796772692085,-18.3963298817918,-7.06924743143891,3.6631734256087,-40.7742360981284,-19.5230577625978,-28.6681643210606,-34.0186058258966,-12.1149899582565,-4.87768578965109,9.53007168905501,-23.7670870873851,-34.2465111044418,-17.1230046169824,-30.8120787644029,-26.5457143783113,-3.46815774309915,1.81588040871952,-49.1430415469507,-35.3963057295116,-34.9203051915908,-51.4305334192411,-17.4680688936936,0.748076825028188,5.57483253620793,-28.5974349380024,-19.0939566178377,-11.147140430449,-35.0148425863022,-21.8914057511765,-14.1287214980649,3.83784775402417,-44.2830381717831,-18.2393810088984,-14.946683740464,-46.926038802322,5.25326282151797,-11.3477794975592,4.62618342741701,-14.2711844585391,-31.3441666078091,-25.3428525705854,-29.9502976877092,-15.9854544045137,-40.7257441617089,-85.9812743405913,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",19.622491800871,44.8439262714727,5.94880281380356,-99.4376364650039,31.4769542482074,14.2086650487272,-2.49200539122838,-3.97560958907628,43.9967766709097,-37.6273416784971,46.1085632639434,31.2420285584622,7.24001419688419,9.74155053129862,4.52731770024515,32.5963111263718,-32.233467494372,-43.9694198570972,-50.2945623889121,-22.7678156190101,-6.44375088153104,-7.12024419772804,-41.6227473841046,-18.5537883136911,-29.3239427675383,-29.4167368243812,-12.4782200409895,-10.2448694772887,-2.43407326236188,-24.2647806872799,-38.2617555950952,-25.6599455679005,-32.430903030849,-35.2429540096311,-4.64059058940539,-10.8575801839745,-50.7324212880036,-40.1182213223772,-48.5942851081455,-56.8943201581219,-27.95129560995,-4.39155834816602,-5.38834004537656,-28.9845812420164,-22.3722830634141,-17.4438759094542,-36.0738405482157,-30.0677907315881,-18.3146191009642,-6.54070089065417,-44.4187623184966,-17.545973370886,-17.8336313734246,-46.2141002138711,1.71929872752918,-12.4588131240114,-7.15190455587619,-14.4661005095185,-30.3946942765188,-26.5714704193393,-27.440020614857,-17.5960974117478,-41.6066311736261,-110.052069503452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",44.6379252868361,6.38722121598697,-106.576485927584,29.3560959926234,11.6387685514905,-3.28057366724639,-13.3388280379304,44.4249815196051,-37.8867431327039,41.5782533028906,27.6530337541036,3.43434852492872,4.27714698710098,-0.0141613367377067,33.0771525413953,-33.5870523228051,-48.6067638903701,-51.7613692544779,-25.6675306386487,-13.3905584719541,-11.7677438328053,-40.8436014661478,-20.1693151173953,-36.2811845106957,-34.9246506145816,-19.7320054012927,-15.9604239577551,-5.75339062199034,-24.2244466004481,-39.2146769422054,-30.3653656493013,-34.6536962272031,-38.7422855105723,-9.65052452106373,-15.6288839761426,-50.534401560415,-41.7425462142792,-56.1191031818993,-63.7864966597714,-30.872080154147,-6.57823625697528,-11.6766644630478,-29.2250235474756,-25.3355907887255,-31.3973419547686,-44.2491624013131,-34.9759530115638,-22.4760275459606,-13.1123905169435,-44.9324779967411,-19.3987961794239,-35.5303503563243,-57.298670944088,-4.48820084994169,-19.539707107989,-12.7376287333963,-14.4947924549069,-31.6138082395319,-45.9042984778985,-38.1427302273435,-26.1329082793249,-50.0991549344035,-119.562533191715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",-0.690827788413904,-107.505214268103,29.2840995029704,16.3680755592854,2.95511151757326,-11.877113210745,-2.86772579295371,-47.5328154224035,42.6790851213174,29.0420504967297,12.0224233566624,15.3042588025644,1.99410888391711,-38.5049841971076,-41.4294744980331,-47.0464434254026,-49.9532375575487,-12.8444756259933,-1.30166047391111,-13.0629971178257,-194.750576431732,-19.4331037044541,-26.9665415296836,-23.2278161306617,-2.72055849915347,2.43098235381909,-6.98355230678835,-163.6406382984,-30.0856949922826,-12.8776063258769,-13.8374358165931,-11.442785071508,14.1752981758191,-15.3860636226871,-220.931710806295,-31.1264769812594,-30.0588145413034,-30.1269722850651,3.51395576963797,26.5395863185763,-10.5647855519053,-180.908515369298,-16.8456809362591,-6.79451438693361,-16.1250933595514,3.86183253718637,22.8613236303006,-11.9730115999778,-214.35609535855,-16.7983011812136,-13.4942392034709,-31.436067827681,27.0351101685119,28.6887979861548,-11.8008452201286,-149.230658399412,-31.0142984574094,-23.8538980941377,-19.0326397405334,11.0438001267964,9.2388225833394,-119.529490839087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",-109.229887585044,30.5512291269832,18.4332952789938,-1.18806112430652,-12.3873182531761,-3.14426460518949,-49.1963038285598,42.6699143502727,31.2641980380306,14.5742435923693,15.1879780354273,0.0489442771630014,-39.8682821936055,-42.6703049321236,-50.3559240695318,-44.7265518547012,-11.1835884924148,-0.63968162404463,-13.5513424864549,-195.825621611516,-22.46069535098,-29.0048312482597,-21.6865212998821,0.733241483938926,2.63397715705823,-7.06096321343073,-163.645452086678,-34.2676802864003,-12.7302599998254,-17.8433761086225,-5.76970503218519,16.3823438869024,-15.475453897256,-222.771675101884,-34.8195762950678,-32.993385495065,-39.948794465733,3.87025030645508,27.7536387939149,-11.5120816778084,-178.224810652491,-18.6904458841191,-8.7786899708352,-21.9807415596636,3.70239376167616,23.038577660446,-12.8387308711289,-211.892070433582,-16.9493615888925,-13.025094403215,-32.3952795600367,28.5846628217469,29.3832351073541,-12.6478113193406,-146.307853968603,-30.4684209700245,-21.5567887773203,-16.9244872931263,13.4910674983181,12.1978772706052,-119.517475438131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",40.0852512850377,26.4138069208495,7.15120282827484,-8.36715897165494,-2.86772579295371,-28.9418998016991,52.2910644830981,40.9563390838838,19.9962684926748,19.8316313019299,1.26274809313267,-39.6730328846159,-30.9759601609932,-33.8496454089794,-23.3350617027896,-1.93569324696511,11.7849956804979,-11.610444948181,-206.120302860348,-17.7888330897145,-20.1028349999267,-9.36584441825223,9.16162066200108,20.6547935465587,-5.77090418205036,-172.100871196425,-31.2559957018522,-11.4848748003526,-10.8278124001933,-0.870412010451111,30.8352830203573,-15.6201817716133,-232.635837550942,-34.1160257066086,-32.0504207623223,-35.3306882792454,7.27111659121126,35.5675823483142,-11.5349751418298,-185.873643600893,-19.2446188655543,-8.95167048957437,-20.892385447303,5.22137418119043,28.1626097452954,-12.8734796093807,-220.820996747869,-18.1223271980558,-12.7779411691043,-31.3633612129545,26.1617071474381,26.7902074510004,-12.7486177022686,-153.996762195653,-31.2636124401288,-22.026002664317,-15.8001006458332,11.1455510060196,9.41581753207723,-119.517898632501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",13.7051995206665,3.07781776605178,-9.33485755568606,-4.39367839911521,-34.8169659958988,47.6842928179628,28.3367217560938,10.9060941519345,18.1029108323127,0.0930987470974128,-39.2899580662343,-34.2846306023603,-34.9318367637126,-34.4068617875199,-12.3100698373328,8.00249542154815,-11.815563741274,-196.266896389583,-19.4084443286652,-25.9785842342056,-19.6862547005669,-1.45743054746351,11.0983209045953,-6.73703923717278,-169.659424479354,-33.595123317184,-12.3768622847517,-14.1175344563553,-11.1497000628116,24.3934559189183,-15.6154351145972,-226.393313537622,-33.2263122091135,-29.2703208502126,-33.1790788817138,1.33716684264126,32.0225710364155,-11.5349751418298,-180.251087054695,-18.3243003395105,-8.2846526689431,-19.3694168878462,3.1872827346466,24.8444967420157,-12.8727074151973,-214.315938144867,-18.1261892202483,-13.4942392034709,-33.949066223648,26.3385322539478,28.0570731209498,-12.6939560458279,-149.030034533522,-31.2913408793054,-22.7480593031393,-18.4596735351377,10.0499295421764,8.72379604208337,-120.098048327138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",3.30956151066488,-6.61608299964219,-1.61690680771191,-31.4185956877061,49.4606144014049,23.2157305980759,-0.204978238235294,15.2988278879363,3.02352246199944,-37.6052286980886,-36.6081451667917,-33.099338807721,-46.3333345391725,-18.7391755997699,-0.957845460996653,-10.0059460944678,-196.243315091464,-25.1097129156596,-30.0346833798221,-28.8309269237245,-8.68153621539368,-0.193149213610521,-7.02800389118284,-163.331712195013,-38.9883676684959,-17.051233377263,-25.3173342286936,-22.1705822346439,12.0092590399962,-15.898518279583,-217.395381267807,-38.1568673907308,-34.437198824088,-48.0471531757604,-14.5263486544065,19.4784579290969,-11.7781222806106,-172.525192573191,-21.8123960591086,-10.0847958982449,-28.5598366155105,-16.4603039941353,12.8561674467882,-13.0694590801077,-205.713467065296,-20.1125873664777,-13.9901056414374,-40.0565421631531,10.499206255644,19.5217202728216,-12.8579026889651,-144.084510056608,-32.2885902704569,-23.2983825782498,-23.538906832449,-6.93352048260148,0.751604575261385,-120.065147039299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
