,LOCALITA,DATA,TMEDIA °C,TMIN °C,TMAX °C,PUNTORUGIADA °C,UMIDITA %,VISIBILITA km,VENTOMEDIA km/h,VENTOMAX km/h,RAFFICA km/h,PRESSIONESLM mb,PRESSIONEMEDIA mb,PIOGGIA mm,FENOMENI
120,Piacenza,2018-01-01,3.0,1.0,5.0,3.0,100.0,2.0,7.0,11.0,0.0,1011.0,0.0,0.0,pioggia neve 
121,Piacenza,2018-01-02,7.0,0.0,12.0,2.0,60.0,17.0,15.0,33.0,0.0,1013.0,0.0,0.0,
122,Piacenza,2018-01-03,5.0,0.0,8.0,3.0,82.0,18.0,6.0,11.0,0.0,1007.0,0.0,0.0,
123,Piacenza,2018-01-04,7.0,1.0,11.0,4.0,82.0,20.0,5.0,11.0,0.0,1006.0,0.0,0.0,
124,Piacenza,2018-01-05,4.0,-1.0,6.0,5.0,100.0,6.0,4.0,9.0,0.0,1008.0,0.0,0.0,
125,Piacenza,2018-01-06,6.0,5.0,7.0,6.0,100.0,2.0,3.0,9.0,0.0,1012.0,0.0,0.0,pioggia 
126,Piacenza,2018-01-07,7.0,6.0,8.0,7.0,100.0,2.0,6.0,17.0,0.0,1018.0,0.0,0.0,pioggia nebbia 
127,Piacenza,2018-01-08,10.0,8.0,11.0,10.0,100.0,3.0,16.0,24.0,0.0,1021.0,0.0,0.0,
128,Piacenza,2018-01-09,8.0,6.0,11.0,8.0,99.0,6.0,6.0,9.0,0.0,1017.0,0.0,0.0,nebbia 
129,Piacenza,2018-01-10,7.0,4.0,9.0,7.0,100.0,8.0,5.0,8.0,0.0,1014.0,0.0,0.0,
130,Piacenza,2018-01-11,6.0,6.0,7.0,6.0,100.0,1.0,2.0,5.0,0.0,1012.0,0.0,0.0,pioggia nebbia 
131,Piacenza,2018-01-12,7.0,4.0,10.0,6.0,93.0,9.0,6.0,11.0,0.0,1019.0,0.0,0.0,
132,Piacenza,2018-01-13,5.0,1.0,9.0,5.0,99.0,9.0,6.0,15.0,0.0,1021.0,0.0,0.0,
133,Piacenza,2018-01-14,2.0,0.0,3.0,3.0,100.0,3.0,4.0,8.0,0.0,1020.0,0.0,0.0,nebbia 
134,Piacenza,2018-01-15,3.0,1.0,5.0,3.0,100.0,1.0,3.0,4.0,0.0,1022.0,0.0,0.0,
135,Piacenza,2018-01-16,4.0,2.0,6.0,4.0,100.0,1.0,7.0,15.0,0.0,1008.0,0.0,0.0,
136,Piacenza,2018-01-17,6.0,1.0,11.0,2.0,76.0,14.0,19.0,30.0,0.0,1004.0,0.0,0.0,nebbia 
137,Piacenza,2018-01-18,5.0,-1.0,10.0,4.0,66.0,21.0,7.0,9.0,0.0,1013.0,0.0,0.0,
138,Piacenza,2018-01-19,6.0,0.0,11.0,5.0,90.0,21.0,5.0,11.0,0.0,1007.0,0.0,0.0,
139,Piacenza,2018-01-20,4.0,-1.0,7.0,4.0,91.0,14.0,5.0,11.0,0.0,1010.0,0.0,0.0,
140,Piacenza,2018-01-21,8.0,0.0,14.0,3.0,66.0,21.0,15.0,24.0,0.0,1006.0,0.0,0.0,
141,Piacenza,2018-01-22,5.0,0.0,9.0,3.0,83.0,22.0,7.0,11.0,0.0,1014.0,0.0,0.0,
142,Piacenza,2018-01-23,5.0,-1.0,9.0,5.0,89.0,14.0,9.0,21.0,0.0,1021.0,0.0,0.0,
143,Piacenza,2018-01-24,7.0,3.0,10.0,5.0,91.0,10.0,6.0,11.0,0.0,1030.0,0.0,0.0,
144,Piacenza,2018-01-25,6.0,5.0,8.0,6.0,98.0,4.0,3.0,5.0,0.0,1025.0,0.0,0.0,
145,Piacenza,2018-01-26,6.0,5.0,6.0,6.0,100.0,1.0,6.0,11.0,0.0,1021.0,0.0,0.0,nebbia 
146,Piacenza,2018-01-27,8.0,5.0,11.0,8.0,98.0,13.0,6.0,13.0,0.0,1029.0,0.0,0.0,pioggia 
147,Piacenza,2018-01-28,6.0,1.0,10.0,6.0,100.0,13.0,6.0,13.0,0.0,1033.0,0.0,0.0,nebbia 
148,Piacenza,2018-01-29,3.0,-1.0,7.0,5.0,100.0,1.0,4.0,8.0,0.0,1030.0,0.0,0.0,nebbia 
149,Piacenza,2018-01-30,4.0,0.0,9.0,6.0,100.0,2.0,6.0,13.0,0.0,1027.0,0.0,0.0,nebbia 
150,Piacenza,2018-01-31,5.0,4.0,6.0,5.0,100.0,2.0,3.0,9.0,0.0,1021.0,0.0,0.0,pioggia nebbia 
92,Piacenza,2018-02-01,6.0,5.0,6.0,6.0,100.0,1.0,6.0,9.0,0.0,1003.0,0.0,0.0,pioggia nebbia 
93,Piacenza,2018-02-02,6.0,5.0,7.0,6.0,100.0,2.0,5.0,11.0,0.0,1003.0,0.0,0.0,pioggia 
94,Piacenza,2018-02-03,6.0,4.0,8.0,4.0,88.0,19.0,9.0,13.0,0.0,1001.0,0.0,0.0,
95,Piacenza,2018-02-04,2.0,-2.0,5.0,3.0,98.0,8.0,5.0,9.0,0.0,1013.0,0.0,0.0,nebbia 
96,Piacenza,2018-02-05,4.0,3.0,5.0,4.0,99.0,7.0,10.0,17.0,0.0,1020.0,0.0,0.0,pioggia 
97,Piacenza,2018-02-06,3.0,2.0,4.0,3.0,100.0,2.0,5.0,15.0,0.0,1013.0,0.0,0.0,pioggia 
98,Piacenza,2018-02-07,4.0,1.0,7.0,4.0,100.0,10.0,4.0,8.0,0.0,1006.0,0.0,0.0,pioggia 
99,Piacenza,2018-02-08,5.0,0.0,9.0,5.0,97.0,17.0,3.0,8.0,0.0,1012.0,0.0,0.0,
100,Piacenza,2018-02-09,6.0,0.0,10.0,5.0,89.0,15.0,9.0,17.0,0.0,1014.0,0.0,0.0,
101,Piacenza,2018-02-10,6.0,3.0,9.0,5.0,95.0,4.0,6.0,9.0,0.0,1011.0,0.0,0.0,pioggia 
102,Piacenza,2018-02-11,5.0,-1.0,9.0,4.0,87.0,17.0,5.0,9.0,0.0,1010.0,0.0,0.0,
103,Piacenza,2018-02-12,4.0,3.0,6.0,4.0,98.0,4.0,6.0,15.0,0.0,1009.0,0.0,0.0,pioggia 
104,Piacenza,2018-02-13,4.0,1.0,7.0,2.0,82.0,21.0,7.0,11.0,0.0,1012.0,0.0,0.0,
105,Piacenza,2018-02-14,4.0,0.0,8.0,2.0,74.0,14.0,6.0,8.0,0.0,1014.0,0.0,0.0,
106,Piacenza,2018-02-15,3.0,-3.0,6.0,4.0,78.0,18.0,6.0,13.0,0.0,1022.0,0.0,0.0,
107,Piacenza,2018-02-16,6.0,2.0,9.0,3.0,86.0,9.0,7.0,39.0,0.0,1022.0,0.0,0.0,
108,Piacenza,2018-02-17,5.0,4.0,5.0,5.0,100.0,3.0,3.0,8.0,0.0,1020.0,0.0,0.0,pioggia 
109,Piacenza,2018-02-18,4.0,2.0,6.0,4.0,100.0,7.0,8.0,21.0,0.0,1018.0,0.0,0.0,pioggia 
110,Piacenza,2018-02-19,5.0,1.0,6.0,3.0,89.0,10.0,10.0,17.0,0.0,1016.0,0.0,0.0,
111,Piacenza,2018-02-20,4.0,-2.0,7.0,0.0,67.0,14.0,9.0,17.0,0.0,1008.0,0.0,0.0,
112,Piacenza,2018-02-21,4.0,1.0,6.0,1.0,75.0,8.0,4.0,11.0,0.0,1008.0,0.0,0.0,
113,Piacenza,2018-02-22,,,,,,,,,,,,,
114,Piacenza,2018-02-23,,,,,,,,,,,,,
115,Piacenza,2018-02-24,5.0,1.0,7.0,3.0,84.0,14.0,7.0,11.0,0.0,1010.0,0.0,0.0,
116,Piacenza,2018-02-25,,,,,,,,,,,,,
117,Piacenza,2018-02-26,,,,,,,,,,,,,
118,Piacenza,2018-02-27,-5.0,-7.0,-2.0,0.0,82.0,14.0,7.0,11.0,0.0,1009.0,0.0,0.0,
119,Piacenza,2018-02-28,,,,,,,,,,,,,
243,Piacenza,2018-03-01,-4.0,-4.0,-3.0,0.0,97.0,1.0,6.0,11.0,0.0,1012.0,0.0,0.0,neve 
244,Piacenza,2018-03-02,-2.0,-3.0,-1.0,0.0,100.0,3.0,8.0,15.0,0.0,996.0,0.0,0.0,neve 
245,Piacenza,2018-03-03,-1.0,-3.0,0.0,0.0,100.0,3.0,8.0,17.0,0.0,998.0,0.0,0.0,pioggia neve 
246,Piacenza,2018-03-04,0.0,-4.0,1.0,1.0,100.0,1.0,3.0,8.0,0.0,1004.0,0.0,0.0,pioggia nebbia 
247,Piacenza,2018-03-05,2.0,0.0,5.0,3.0,100.0,4.0,3.0,8.0,0.0,998.0,0.0,0.0,pioggia 
248,Piacenza,2018-03-06,4.0,1.0,7.0,4.0,100.0,19.0,5.0,9.0,0.0,992.0,0.0,0.0,pioggia 
249,Piacenza,2018-03-07,3.0,-1.0,6.0,4.0,100.0,2.0,7.0,11.0,0.0,998.0,0.0,0.0,nebbia 
250,Piacenza,2018-03-08,8.0,-1.0,12.0,6.0,81.0,21.0,7.0,13.0,0.0,1008.0,0.0,0.0,
251,Piacenza,2018-03-09,9.0,3.0,11.0,8.0,92.0,18.0,5.0,15.0,0.0,1014.0,0.0,0.0,
252,Piacenza,2018-03-10,8.0,6.0,9.0,8.0,100.0,12.0,5.0,9.0,0.0,1013.0,0.0,0.0,
253,Piacenza,2018-03-11,8.0,7.0,9.0,8.0,100.0,2.0,18.0,24.0,0.0,1004.0,0.0,0.0,pioggia nebbia 
254,Piacenza,2018-03-12,9.0,6.0,10.0,9.0,100.0,10.0,7.0,13.0,0.0,1001.0,0.0,0.0,
255,Piacenza,2018-03-13,12.0,5.0,15.0,10.0,92.0,21.0,5.0,9.0,0.0,1005.0,0.0,0.0,
256,Piacenza,2018-03-14,11.0,2.0,15.0,9.0,86.0,22.0,5.0,11.0,0.0,1009.0,0.0,0.0,
257,Piacenza,2018-03-15,8.0,5.0,9.0,8.0,100.0,13.0,15.0,28.0,0.0,1004.0,0.0,0.0,pioggia 
258,Piacenza,2018-03-16,10.0,5.0,13.0,10.0,97.0,16.0,8.0,13.0,0.0,1002.0,0.0,0.0,
259,Piacenza,2018-03-17,9.0,7.0,11.0,9.0,100.0,8.0,7.0,17.0,0.0,993.0,0.0,0.0,pioggia 
260,Piacenza,2018-03-18,6.0,6.0,7.0,6.0,100.0,3.0,19.0,30.0,0.0,994.0,0.0,0.0,pioggia 
261,Piacenza,2018-03-19,4.0,1.0,6.0,4.0,100.0,18.0,11.0,17.0,0.0,1000.0,0.0,0.0,pioggia neve 
262,Piacenza,2018-03-20,5.0,2.0,7.0,5.0,95.0,4.0,11.0,17.0,0.0,1005.0,0.0,0.0,
263,Piacenza,2018-03-21,5.0,2.0,8.0,2.0,68.0,17.0,17.0,31.0,0.0,1016.0,0.0,0.0,
264,Piacenza,2018-03-22,5.0,-2.0,8.0,1.0,65.0,17.0,5.0,9.0,0.0,1013.0,0.0,0.0,
265,Piacenza,2018-03-23,8.0,0.0,12.0,2.0,61.0,21.0,7.0,11.0,0.0,1002.0,0.0,0.0,
266,Piacenza,2018-03-24,7.0,0.0,11.0,4.0,82.0,13.0,6.0,11.0,0.0,1002.0,0.0,0.0,
267,Piacenza,2018-03-25,8.0,0.0,11.0,4.0,74.0,18.0,12.0,18.0,0.0,1006.0,0.0,0.0,
268,Piacenza,2018-03-26,11.0,0.0,15.0,5.0,68.0,16.0,8.0,15.0,0.0,1008.0,0.0,0.0,
269,Piacenza,2018-03-27,12.0,2.0,16.0,5.0,65.0,20.0,8.0,13.0,0.0,1011.0,0.0,0.0,
270,Piacenza,2018-03-28,11.0,2.0,15.0,9.0,83.0,7.0,7.0,13.0,0.0,1009.0,0.0,0.0,
271,Piacenza,2018-03-29,13.0,10.0,16.0,12.0,95.0,10.0,7.0,17.0,0.0,1005.0,0.0,0.0,pioggia 
272,Piacenza,2018-03-30,12.0,5.0,19.0,9.0,88.0,10.0,9.0,21.0,0.0,1004.0,0.0,0.0,nebbia 
273,Piacenza,2018-03-31,11.0,8.0,13.0,9.0,88.0,19.0,13.0,21.0,0.0,995.0,0.0,0.0,pioggia 
31,Piacenza,2018-04-01,15.0,7.0,18.0,2.0,30.0,24.0,20.0,30.0,0.0,1005.0,0.0,0.0,
32,Piacenza,2018-04-02,13.0,4.0,16.0,8.0,70.0,16.0,7.0,11.0,0.0,1014.0,0.0,0.0,
33,Piacenza,2018-04-03,12.0,7.0,14.0,9.0,85.0,14.0,7.0,13.0,0.0,1016.0,0.0,0.0,pioggia 
34,Piacenza,2018-04-04,9.0,5.0,11.0,9.0,100.0,2.0,17.0,24.0,0.0,1013.0,0.0,0.0,pioggia 
35,Piacenza,2018-04-05,12.0,8.0,16.0,11.0,95.0,10.0,8.0,13.0,0.0,1013.0,0.0,0.0,nebbia 
36,Piacenza,2018-04-06,14.0,5.0,17.0,12.0,89.0,21.0,7.0,11.0,0.0,1018.0,0.0,0.0,
37,Piacenza,2018-04-07,14.0,4.0,17.0,10.0,77.0,19.0,12.0,17.0,0.0,1017.0,0.0,0.0,
38,Piacenza,2018-04-08,14.0,5.0,17.0,9.0,73.0,19.0,18.0,24.0,0.0,1014.0,0.0,0.0,
39,Piacenza,2018-04-09,11.0,8.0,13.0,11.0,100.0,15.0,12.0,18.0,0.0,1008.0,0.0,0.0,pioggia 
40,Piacenza,2018-04-10,13.0,9.0,15.0,13.0,98.0,14.0,10.0,24.0,0.0,1008.0,0.0,0.0,pioggia 
41,Piacenza,2018-04-11,11.0,7.0,12.0,11.0,100.0,8.0,12.0,26.0,0.0,1007.0,0.0,0.0,pioggia 
42,Piacenza,2018-04-12,13.0,9.0,17.0,13.0,99.0,14.0,11.0,22.0,0.0,1005.0,0.0,0.0,
43,Piacenza,2018-04-13,14.0,8.0,15.0,13.0,96.0,20.0,8.0,11.0,0.0,1014.0,0.0,0.0,
44,Piacenza,2018-04-14,16.0,8.0,19.0,13.0,83.0,18.0,10.0,18.0,0.0,1019.0,0.0,0.0,
45,Piacenza,2018-04-15,15.0,11.0,18.0,14.0,96.0,21.0,8.0,15.0,0.0,1011.0,0.0,0.0,
46,Piacenza,2018-04-16,19.0,12.0,22.0,15.0,79.0,21.0,6.0,11.0,0.0,1010.0,0.0,0.0,
47,Piacenza,2018-04-17,20.0,11.0,24.0,17.0,84.0,21.0,10.0,21.0,0.0,1020.0,0.0,0.0,
48,Piacenza,2018-04-18,21.0,12.0,23.0,15.0,69.0,19.0,12.0,18.0,0.0,1027.0,0.0,0.0,
49,Piacenza,2018-04-19,21.0,12.0,24.0,14.0,65.0,20.0,12.0,17.0,0.0,1027.0,0.0,0.0,
50,Piacenza,2018-04-20,22.0,12.0,26.0,14.0,62.0,21.0,10.0,15.0,0.0,1022.0,0.0,0.0,
51,Piacenza,2018-04-21,24.0,13.0,28.0,16.0,66.0,23.0,8.0,13.0,0.0,1018.0,0.0,0.0,
52,Piacenza,2018-04-22,22.0,12.0,26.0,14.0,66.0,20.0,7.0,11.0,0.0,1016.0,0.0,0.0,
53,Piacenza,2018-04-23,22.0,13.0,26.0,17.0,74.0,23.0,6.0,11.0,0.0,1015.0,0.0,0.0,
54,Piacenza,2018-04-24,22.0,12.0,26.0,17.0,73.0,19.0,4.0,8.0,0.0,1016.0,0.0,0.0,
55,Piacenza,2018-04-25,22.0,10.0,26.0,17.0,72.0,21.0,5.0,8.0,0.0,1014.0,0.0,0.0,
56,Piacenza,2018-04-26,22.0,13.0,26.0,19.0,80.0,23.0,7.0,11.0,0.0,1010.0,0.0,0.0,
57,Piacenza,2018-04-27,18.0,15.0,21.0,18.0,97.0,19.0,18.0,24.0,0.0,1013.0,0.0,0.0,
58,Piacenza,2018-04-28,20.0,14.0,24.0,18.0,88.0,20.0,8.0,15.0,0.0,1012.0,0.0,0.0,pioggia 
59,Piacenza,2018-04-29,21.0,14.0,25.0,18.0,84.0,18.0,17.0,33.0,0.0,1008.0,0.0,0.0,
60,Piacenza,2018-04-30,19.0,16.0,21.0,11.0,58.0,20.0,20.0,26.0,0.0,1009.0,0.0,0.0,
212,Piacenza,2018-05-01,16.0,11.0,18.0,13.0,86.0,23.0,7.0,13.0,0.0,1011.0,0.0,0.0,pioggia 
213,Piacenza,2018-05-02,12.0,11.0,13.0,12.0,100.0,5.0,11.0,21.0,0.0,1008.0,0.0,0.0,pioggia 
214,Piacenza,2018-05-03,15.0,13.0,17.0,15.0,100.0,14.0,7.0,15.0,0.0,1005.0,0.0,0.0,pioggia 
215,Piacenza,2018-05-04,19.0,16.0,23.0,18.0,96.0,16.0,13.0,24.0,0.0,1010.0,0.0,0.0,pioggia 
216,Piacenza,2018-05-05,20.0,16.0,23.0,19.0,94.0,20.0,12.0,17.0,0.0,1015.0,0.0,0.0,pioggia temporale 
217,Piacenza,2018-05-06,24.0,17.0,26.0,21.0,84.0,22.0,8.0,13.0,0.0,1015.0,0.0,0.0,
218,Piacenza,2018-05-07,20.0,16.0,23.0,18.0,88.0,16.0,6.0,11.0,0.0,1014.0,0.0,0.0,
219,Piacenza,2018-05-08,21.0,15.0,24.0,18.0,83.0,17.0,12.0,18.0,0.0,1007.0,0.0,0.0,pioggia temporale 
220,Piacenza,2018-05-09,18.0,15.0,21.0,17.0,94.0,17.0,8.0,17.0,0.0,1006.0,0.0,0.0,pioggia 
221,Piacenza,2018-05-10,20.0,15.0,23.0,17.0,86.0,21.0,6.0,9.0,0.0,1009.0,0.0,0.0,
222,Piacenza,2018-05-11,22.0,16.0,25.0,19.0,84.0,20.0,11.0,22.0,0.0,1014.0,0.0,0.0,pioggia temporale 
223,Piacenza,2018-05-12,21.0,17.0,24.0,19.0,90.0,22.0,8.0,13.0,0.0,1013.0,0.0,0.0,pioggia temporale 
224,Piacenza,2018-05-13,21.0,13.0,24.0,17.0,78.0,20.0,11.0,24.0,0.0,1008.0,0.0,0.0,
225,Piacenza,2018-05-14,17.0,12.0,20.0,12.0,77.0,18.0,11.0,15.0,0.0,1009.0,0.0,0.0,
226,Piacenza,2018-05-15,14.0,11.0,15.0,14.0,97.0,19.0,9.0,13.0,0.0,1009.0,0.0,0.0,pioggia 
227,Piacenza,2018-05-16,18.0,12.0,22.0,15.0,83.0,21.0,8.0,15.0,0.0,1011.0,0.0,0.0,
228,Piacenza,2018-05-17,19.0,14.0,22.0,16.0,84.0,20.0,7.0,9.0,0.0,1014.0,0.0,0.0,pioggia temporale 
229,Piacenza,2018-05-18,21.0,14.0,24.0,16.0,72.0,17.0,9.0,15.0,0.0,1015.0,0.0,0.0,
230,Piacenza,2018-05-19,22.0,14.0,25.0,15.0,68.0,19.0,10.0,17.0,0.0,1015.0,0.0,0.0,
231,Piacenza,2018-05-20,21.0,15.0,25.0,17.0,82.0,21.0,15.0,22.0,0.0,1015.0,0.0,0.0,pioggia temporale 
232,Piacenza,2018-05-21,21.0,14.0,24.0,18.0,87.0,19.0,10.0,15.0,0.0,1013.0,0.0,0.0,pioggia temporale 
233,Piacenza,2018-05-22,17.0,15.0,18.0,17.0,100.0,4.0,8.0,11.0,0.0,1013.0,0.0,0.0,pioggia 
234,Piacenza,2018-05-23,21.0,16.0,24.0,19.0,91.0,16.0,6.0,11.0,0.0,1015.0,0.0,0.0,pioggia 
235,Piacenza,2018-05-24,23.0,18.0,26.0,22.0,89.0,24.0,7.0,13.0,0.0,1015.0,0.0,0.0,
236,Piacenza,2018-05-25,26.0,18.0,29.0,19.0,67.0,21.0,6.0,13.0,0.0,1014.0,0.0,0.0,
237,Piacenza,2018-05-26,26.0,20.0,29.0,23.0,82.0,20.0,8.0,13.0,0.0,1018.0,0.0,0.0,
238,Piacenza,2018-05-27,25.0,19.0,28.0,23.0,90.0,17.0,8.0,13.0,0.0,1017.0,0.0,0.0,
239,Piacenza,2018-05-28,22.0,19.0,25.0,21.0,95.0,13.0,9.0,17.0,0.0,1017.0,0.0,0.0,pioggia temporale 
240,Piacenza,2018-05-29,25.0,20.0,27.0,23.0,89.0,18.0,7.0,11.0,0.0,1015.0,0.0,0.0,pioggia temporale 
241,Piacenza,2018-05-30,24.0,20.0,25.0,24.0,93.0,7.0,9.0,21.0,0.0,1014.0,0.0,0.0,pioggia temporale 
242,Piacenza,2018-05-31,23.0,19.0,25.0,22.0,98.0,16.0,8.0,18.0,0.0,1015.0,0.0,0.0,pioggia temporale 
151,Piacenza,2018-06-01,25.0,18.0,28.0,21.0,77.0,23.0,7.0,11.0,0.0,1016.0,0.0,0.0,
152,Piacenza,2018-06-02,26.0,18.0,29.0,20.0,69.0,23.0,8.0,11.0,0.0,1015.0,0.0,0.0,
153,Piacenza,2018-06-03,26.0,20.0,29.0,22.0,77.0,20.0,7.0,11.0,0.0,1015.0,0.0,0.0,
154,Piacenza,2018-06-04,23.0,18.0,25.0,22.0,97.0,13.0,7.0,11.0,0.0,1010.0,0.0,0.0,pioggia temporale 
155,Piacenza,2018-06-05,25.0,20.0,27.0,22.0,83.0,21.0,9.0,13.0,0.0,1008.0,0.0,0.0,pioggia temporale 
156,Piacenza,2018-06-06,24.0,18.0,27.0,21.0,87.0,23.0,8.0,17.0,0.0,1012.0,0.0,0.0,
157,Piacenza,2018-06-07,23.0,18.0,26.0,21.0,85.0,21.0,9.0,22.0,0.0,1014.0,0.0,0.0,pioggia temporale 
158,Piacenza,2018-06-08,21.0,17.0,25.0,20.0,92.0,19.0,7.0,15.0,0.0,1012.0,0.0,0.0,
159,Piacenza,2018-06-09,26.0,18.0,29.0,22.0,76.0,20.0,9.0,13.0,0.0,1010.0,0.0,0.0,
160,Piacenza,2018-06-10,27.0,21.0,30.0,22.0,75.0,18.0,6.0,9.0,0.0,1010.0,0.0,0.0,
161,Piacenza,2018-06-11,26.0,21.0,28.0,25.0,93.0,18.0,8.0,17.0,0.0,1010.0,0.0,0.0,
162,Piacenza,2018-06-12,25.0,21.0,27.0,21.0,84.0,20.0,10.0,18.0,0.0,1006.0,0.0,0.0,pioggia temporale 
163,Piacenza,2018-06-13,22.0,18.0,24.0,21.0,92.0,21.0,10.0,17.0,0.0,1004.0,0.0,0.0,pioggia temporale 
164,Piacenza,2018-06-14,24.0,19.0,26.0,18.0,71.0,22.0,9.0,15.0,0.0,1008.0,0.0,0.0,
165,Piacenza,2018-06-15,25.0,20.0,27.0,18.0,65.0,21.0,12.0,15.0,0.0,1010.0,0.0,0.0,
166,Piacenza,2018-06-16,26.0,20.0,29.0,18.0,61.0,22.0,9.0,13.0,0.0,1011.0,0.0,0.0,
167,Piacenza,2018-06-17,28.0,20.0,30.0,18.0,58.0,22.0,9.0,13.0,0.0,1012.0,0.0,0.0,
168,Piacenza,2018-06-18,28.0,22.0,30.0,20.0,66.0,15.0,11.0,17.0,0.0,1015.0,0.0,0.0,
169,Piacenza,2018-06-19,28.0,22.0,30.0,20.0,63.0,21.0,10.0,17.0,0.0,1018.0,0.0,0.0,
170,Piacenza,2018-06-20,28.0,21.0,31.0,20.0,61.0,18.0,9.0,15.0,0.0,1019.0,0.0,0.0,
171,Piacenza,2018-06-21,30.0,23.0,33.0,22.0,64.0,17.0,10.0,13.0,0.0,1013.0,0.0,0.0,
172,Piacenza,2018-06-22,26.0,22.0,28.0,24.0,88.0,21.0,21.0,31.0,0.0,1011.0,0.0,0.0,
173,Piacenza,2018-06-23,24.0,19.0,26.0,16.0,64.0,20.0,16.0,21.0,0.0,1018.0,0.0,0.0,
174,Piacenza,2018-06-24,24.0,17.0,27.0,14.0,56.0,19.0,11.0,18.0,0.0,1016.0,0.0,0.0,
175,Piacenza,2018-06-25,23.0,16.0,25.0,18.0,78.0,18.0,20.0,24.0,0.0,1015.0,0.0,0.0,
176,Piacenza,2018-06-26,24.0,19.0,27.0,15.0,57.0,24.0,10.0,17.0,0.0,1017.0,0.0,0.0,
177,Piacenza,2018-06-27,27.0,20.0,29.0,17.0,58.0,19.0,10.0,24.0,0.0,1013.0,0.0,0.0,
178,Piacenza,2018-06-28,26.0,19.0,28.0,15.0,54.0,20.0,9.0,13.0,0.0,1010.0,0.0,0.0,
179,Piacenza,2018-06-29,29.0,21.0,31.0,18.0,56.0,20.0,12.0,17.0,0.0,1009.0,0.0,0.0,
180,Piacenza,2018-06-30,31.0,23.0,34.0,22.0,59.0,18.0,7.0,11.0,0.0,1008.0,0.0,0.0,
181,Piacenza,2018-07-01,29.0,23.0,32.0,26.0,82.0,23.0,18.0,100.0,0.0,1010.0,0.0,0.0,
182,Piacenza,2018-07-02,28.0,21.0,31.0,24.0,82.0,17.0,9.0,13.0,0.0,1012.0,0.0,0.0,
183,Piacenza,2018-07-03,29.0,23.0,32.0,26.0,81.0,20.0,12.0,15.0,0.0,1012.0,0.0,0.0,pioggia temporale 
184,Piacenza,2018-07-04,27.0,20.0,30.0,24.0,84.0,20.0,9.0,18.0,0.0,1014.0,0.0,0.0,
185,Piacenza,2018-07-05,26.0,22.0,28.0,25.0,98.0,16.0,11.0,24.0,0.0,1012.0,0.0,0.0,pioggia temporale 
186,Piacenza,2018-07-06,27.0,20.0,30.0,23.0,80.0,21.0,10.0,15.0,0.0,1012.0,0.0,0.0,
187,Piacenza,2018-07-07,28.0,21.0,31.0,23.0,76.0,20.0,9.0,17.0,0.0,1015.0,0.0,0.0,
188,Piacenza,2018-07-08,28.0,22.0,30.0,24.0,83.0,21.0,7.0,11.0,0.0,1015.0,0.0,0.0,
189,Piacenza,2018-07-09,28.0,21.0,31.0,23.0,76.0,20.0,8.0,11.0,0.0,1014.0,0.0,0.0,
190,Piacenza,2018-07-10,27.0,23.0,30.0,25.0,87.0,18.0,7.0,13.0,0.0,1011.0,0.0,0.0,pioggia 
191,Piacenza,2018-07-11,21.0,19.0,24.0,21.0,100.0,10.0,18.0,24.0,0.0,1010.0,0.0,0.0,pioggia 
192,Piacenza,2018-07-12,25.0,20.0,27.0,24.0,96.0,17.0,9.0,18.0,0.0,1014.0,0.0,0.0,pioggia temporale 
193,Piacenza,2018-07-13,27.0,20.0,30.0,25.0,87.0,18.0,7.0,11.0,0.0,1016.0,0.0,0.0,
194,Piacenza,2018-07-14,28.0,22.0,32.0,25.0,81.0,22.0,10.0,18.0,0.0,1015.0,0.0,0.0,pioggia temporale 
195,Piacenza,2018-07-15,28.0,21.0,31.0,25.0,85.0,20.0,7.0,13.0,0.0,1013.0,0.0,0.0,
196,Piacenza,2018-07-16,23.0,20.0,27.0,23.0,100.0,17.0,10.0,13.0,0.0,1011.0,0.0,0.0,pioggia temporale 
197,Piacenza,2018-07-17,27.0,19.0,31.0,22.0,77.0,18.0,10.0,15.0,0.0,1011.0,0.0,0.0,
198,Piacenza,2018-07-18,30.0,20.0,33.0,22.0,65.0,22.0,6.0,11.0,0.0,1013.0,0.0,0.0,
199,Piacenza,2018-07-19,29.0,18.0,33.0,22.0,66.0,19.0,7.0,13.0,0.0,1012.0,0.0,0.0,
200,Piacenza,2018-07-20,30.0,22.0,33.0,27.0,86.0,19.0,7.0,9.0,0.0,1011.0,0.0,0.0,pioggia temporale 
201,Piacenza,2018-07-21,23.0,20.0,26.0,23.0,100.0,8.0,9.0,15.0,0.0,1010.0,0.0,0.0,pioggia temporale 
202,Piacenza,2018-07-22,27.0,21.0,30.0,21.0,73.0,19.0,12.0,17.0,0.0,1009.0,0.0,0.0,pioggia temporale 
203,Piacenza,2018-07-23,28.0,21.0,32.0,19.0,62.0,21.0,6.0,9.0,0.0,1011.0,0.0,0.0,
204,Piacenza,2018-07-24,29.0,23.0,33.0,20.0,60.0,21.0,7.0,13.0,0.0,1012.0,0.0,0.0,
205,Piacenza,2018-07-25,30.0,22.0,33.0,20.0,56.0,20.0,7.0,13.0,0.0,1011.0,0.0,0.0,
206,Piacenza,2018-07-26,29.0,24.0,32.0,23.0,70.0,18.0,11.0,17.0,0.0,1011.0,0.0,0.0,
207,Piacenza,2018-07-27,28.0,21.0,32.0,21.0,67.0,21.0,8.0,18.0,0.0,1011.0,0.0,0.0,
