,LOCALITA,DATA,TMEDIA °C,TMIN °C,TMAX °C,PUNTORUGIADA °C,UMIDITA %,VISIBILITA km,VENTOMEDIA km/h,VENTOMAX km/h,RAFFICA km/h,PRESSIONESLM mb,PRESSIONEMEDIA mb,PIOGGIA mm,FENOMENI
401,Pavia,2019-04-06,6.0,2.0,10.0,3.0,81.0,19.0,6.0,11.0,0.0,1019.0,0.0,0.0,
402,Pavia,2019-04-07,6.0,2.0,10.0,4.0,87.0,8.0,5.0,9.0,0.0,1019.0,0.0,0.0,pioggia neve nebbia 
403,Pavia,2019-04-08,7.0,4.0,10.0,5.0,91.0,4.0,4.0,9.0,0.0,1009.0,0.0,0.0,pioggia nebbia 
404,Pavia,2019-04-09,9.0,2.0,14.0,2.0,45.0,18.0,15.0,37.0,0.0,1017.0,0.0,0.0,nebbia 
405,Pavia,2019-04-10,4.0,0.0,7.0,1.0,70.0,20.0,5.0,11.0,0.0,1016.0,0.0,0.0,
406,Pavia,2019-04-11,3.0,2.0,5.0,1.0,87.0,14.0,6.0,11.0,0.0,1006.0,0.0,0.0,pioggia 
407,Pavia,2019-04-12,2.0,0.0,4.0,1.0,92.0,13.0,9.0,22.0,0.0,993.0,0.0,0.0,pioggia neve 
408,Pavia,2019-04-13,4.0,0.0,10.0,2.0,80.0,19.0,7.0,18.0,0.0,1002.0,0.0,0.0,
409,Pavia,2019-04-14,5.0,1.0,7.0,3.0,90.0,14.0,5.0,11.0,0.0,1015.0,0.0,0.0,pioggia 
410,Pavia,2019-04-15,7.0,6.0,8.0,7.0,98.0,3.0,3.0,8.0,0.0,1021.0,0.0,0.0,pioggia 
411,Pavia,2019-04-16,8.0,7.0,9.0,7.0,95.0,5.0,4.0,9.0,0.0,1019.0,0.0,0.0,pioggia 
412,Pavia,2019-04-17,9.0,8.0,10.0,8.0,95.0,4.0,3.0,8.0,0.0,1023.0,0.0,0.0,pioggia 
413,Pavia,2019-04-18,10.0,9.0,12.0,10.0,97.0,3.0,6.0,11.0,0.0,1020.0,0.0,0.0,pioggia nebbia 
414,Pavia,2019-04-19,10.0,9.0,11.0,9.0,93.0,6.0,16.0,39.0,0.0,1006.0,0.0,0.0,pioggia nebbia 
415,Pavia,2019-04-20,9.0,6.0,11.0,8.0,95.0,15.0,8.0,17.0,0.0,994.0,0.0,0.0,pioggia 
416,Pavia,2019-04-21,9.0,7.0,12.0,7.0,84.0,19.0,10.0,18.0,0.0,990.0,0.0,0.0,pioggia 
417,Pavia,2019-04-22,10.0,5.0,15.0,2.0,57.0,19.0,13.0,21.0,0.0,1006.0,0.0,0.0,
418,Pavia,2019-04-23,9.0,4.0,13.0,2.0,58.0,20.0,8.0,21.0,0.0,1015.0,0.0,0.0,
419,Pavia,2019-04-24,8.0,1.0,16.0,1.0,59.0,21.0,7.0,15.0,0.0,1015.0,0.0,0.0,
420,Pavia,2019-04-25,4.0,0.0,10.0,2.0,80.0,21.0,4.0,8.0,0.0,1022.0,0.0,0.0,
421,Pavia,2019-04-26,3.0,0.0,10.0,2.0,85.0,17.0,4.0,9.0,0.0,1023.0,0.0,0.0,nebbia 
422,Pavia,2019-04-27,3.0,0.0,9.0,2.0,87.0,16.0,3.0,8.0,0.0,1030.0,0.0,0.0,nebbia 
423,Pavia,2019-04-28,2.0,0.0,6.0,3.0,97.0,1.0,4.0,9.0,0.0,1034.0,0.0,0.0,nebbia 
424,Pavia,2019-04-29,4.0,1.0,6.0,2.0,86.0,9.0,7.0,13.0,0.0,1036.0,0.0,0.0,
425,Pavia,2019-04-30,3.0,-1.0,8.0,2.0,88.0,10.0,5.0,9.0,0.0,1031.0,0.0,0.0,nebbia 
577,Pavia,2019-05-01,11.0,2.0,19.0,5.0,71.0,16.0,6.0,17.0,0.0,1012.0,0.0,0.0,nebbia 
578,Pavia,2019-05-02,10.0,1.0,17.0,3.0,63.0,12.0,4.0,9.0,0.0,1014.0,0.0,0.0,
579,Pavia,2019-05-03,10.0,1.0,18.0,3.0,60.0,22.0,5.0,11.0,0.0,1017.0,0.0,0.0,
580,Pavia,2019-05-04,9.0,6.0,12.0,6.0,85.0,14.0,7.0,13.0,0.0,1011.0,0.0,0.0,pioggia nebbia 
581,Pavia,2019-05-05,9.0,2.0,18.0,4.0,66.0,14.0,5.0,11.0,0.0,1011.0,0.0,0.0,nebbia 
582,Pavia,2019-05-06,9.0,1.0,15.0,4.0,69.0,18.0,6.0,13.0,0.0,1016.0,0.0,0.0,pioggia 
